cycle,bridge_output,weighted_center,low_avg,bridge_state,bridge_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
131,0.004941,-0.002652,-0.00323,0.002433,0.013003,0.001983,0.003236,0.000986,0.003956,2,0.988637,0.999003,0.998017,0.492109,0.92093,0.878813,0.83719,0.025,0.524,1.0,0.0
132,0.006532,0.003303,0.016918,0.003171,0.002787,0.003129,0.003061,0.001983,0.00455,1,0.996611,0.998853,0.996871,0.502893,0.923119,0.88564,0.837159,0.025,0.528,1.0,0.0
133,0.008169,0.000362,-0.011253,0.004071,0.019981,0.004399,0.00307,0.003129,0.00504,1,0.9854,0.99873,0.995601,0.505604,0.921354,0.871769,0.837185,0.025,0.532,1.0,0.0
134,0.005929,0.001382,-0.006611,0.004405,0.012375,0.004785,0.003256,0.004399,0.00153,10,0.991475,0.999614,0.995215,0.495872,0.921526,0.880899,0.837182,0.025,0.536,1.0,0.0
135,-0.006575,-0.004527,0.006636,0.002429,0.010111,0.001922,0.00347,0.004785,-0.01136,9,0.991234,0.997137,0.998078,0.495064,0.919637,0.881106,0.837203,0.025,0.54,1.0,0.0
136,-0.002938,-0.011466,0.028291,0.001463,0.00964,0.000697,0.003254,0.001922,-0.00486,8,0.998903,0.998775,0.999303,0.497093,0.922086,0.888385,0.837175,0.025,0.544,1.0,0.0
137,0.000253,-0.00066,-0.003155,0.001245,0.003019,0.000585,0.002896,0.000697,-0.000444,8,0.998499,0.999888,0.999415,0.489428,0.922843,0.890463,0.837163,0.025,0.548,1.0,0.0
138,0.00425,0.000199,0.003209,0.001786,0.004946,0.001509,0.002572,0.000585,0.003665,6,0.993987,0.999076,0.998491,0.49284,0.922044,0.884969,0.837175,0.025,0.552,1.0,0.0
139,0.001873,-0.00106,0.000486,0.001802,0.00396,0.001601,0.002423,0.001509,0.000364,6,0.99629,0.999908,0.998399,0.502431,0.924468,0.88528,0.837135,0.025,0.556,1.0,0.0
140,0.001534,0.016563,-0.015334,0.001754,0.00591,0.001584,0.002308,0.001601,-6.6e-05,3,0.987492,0.999983,0.998416,0.491539,0.922726,0.878644,0.837165,0.025,0.56,1.0,0.0
141,0.003169,0.001592,0.01994,0.002008,0.00838,0.001983,0.002207,0.001584,0.001585,4,0.999139,0.999601,0.998017,0.491785,0.921997,0.889941,0.837176,0.025,0.564,1.0,0.0
142,0.006722,0.003249,0.01539,0.002857,0.001496,0.003178,0.002176,0.001983,0.004739,1,0.995897,0.998806,0.996822,0.498917,0.922588,0.885956,0.837167,0.025,0.568,1.0,0.0
143,0.009523,0.003306,0.018576,0.004057,0.001199,0.004777,0.002316,0.003178,0.006345,1,0.992234,0.998401,0.995223,0.491248,0.920624,0.884016,0.837193,0.025,0.572,1.0,0.0
144,-0.000793,-0.001919,-0.004211,0.003184,0.003252,0.003373,0.00266,0.004777,-0.00557,11,0.999347,0.998596,0.996627,0.479846,0.919273,0.893391,0.837207,0.025,0.576,1.0,0.0
145,0.00939,0.015336,-0.015843,0.004301,0.008796,0.004889,0.00276,0.003373,0.006017,10,0.99847,0.998484,0.995111,0.488507,0.919516,0.889943,0.837205,0.025,0.58,1.0,0.0
146,-0.009209,-0.006789,-0.017961,0.001869,0.002671,0.001337,0.003058,0.004889,-0.014098,8,0.994164,0.996447,0.998663,0.48575,0.918376,0.886979,0.837214,0.025,0.584,1.0,0.0
147,0.003686,0.002053,0.016366,0.002196,0.005867,0.001929,0.002817,0.001337,0.002349,7,0.99971,0.999408,0.998071,0.48415,0.920906,0.892493,0.83719,0.025,0.588,1.0,0.0
148,-0.002857,-0.001211,-0.018301,0.001287,0.007511,0.000723,0.002693,0.001929,-0.004786,6,0.999515,0.998794,0.999277,0.496136,0.92217,0.889464,0.837174,0.025,0.592,1.0,0.0
149,-0.002509,-0.005557,0.005982,0.000603,0.001843,-9.2e-05,0.002417,0.000723,-0.003231,6,0.999698,0.999186,0.999908,0.484761,0.921616,0.892829,0.837181,0.025,0.596,1.0,0.0
150,0.002094,0.007424,-0.018427,0.000872,0.006627,0.000459,0.002066,-9.2e-05,0.002186,6,0.999227,0.999449,0.999541,0.477395,0.920229,0.893405,0.837198,0.025,0.6,1.0,0.0
151,-0.002329,-0.005379,0.005862,0.000296,0.001661,-0.000243,0.001841,0.000459,-0.002788,4,0.999478,0.999297,0.999757,0.487476,0.922126,0.892034,0.837174,0.025,0.604,1.0,0.0
152,-0.009379,-0.000134,-0.01273,-0.001446,0.00785,-0.002546,0.001549,-0.000243,-0.009135,4,0.987083,0.997698,0.997454,0.489543,0.919492,0.878441,0.837205,0.025,0.608,1.0,0.0
153,0.00208,0.005992,-0.013605,-0.000811,0.005239,-0.00138,0.000976,-0.002546,0.004626,2,0.999456,0.998834,0.99862,0.482069,0.920167,0.892772,0.837198,0.025,0.612,1.0,0.0
154,0.001328,0.002736,0.02355,-0.000426,0.014835,-0.000697,0.000646,-0.00138,0.002708,1,0.994926,0.999318,0.999303,0.481997,0.919895,0.887106,0.837201,0.025,0.616,1.0,0.0
155,0.004482,0.004611,0.017867,0.000457,0.008169,0.000608,0.000458,-0.000697,0.00518,11,0.999152,0.998695,0.999392,0.472092,0.918418,0.894311,0.837213,0.025,0.62,1.0,0.0
156,-0.00871,-0.006158,-0.02008,-0.001193,0.004101,-0.00174,0.000479,0.000608,-0.009317,10,0.995911,0.997652,0.99826,0.479339,0.918488,0.889964,0.837213,0.025,0.624,1.0,0.0
157,0.006916,-0.001037,0.010097,0.000267,0.006575,0.000441,0.000168,-0.00174,0.008656,8,0.988943,0.997819,0.999559,0.47875,0.918659,0.882829,0.837212,0.025,0.628,1.0,0.0
158,-0.00705,-0.004166,-0.024122,-0.00105,0.007167,-0.001447,0.000206,0.000441,-0.007491,8,0.997409,0.998112,0.998553,0.473704,0.917913,0.892334,0.837217,0.025,0.632,1.0,0.0
159,-0.006568,-0.001976,-0.030794,-0.002043,0.009638,-0.002737,-2.5e-05,-0.001447,-0.005121,7,0.997694,0.99871,0.997263,0.473569,0.917976,0.892352,0.837216,0.025,0.636,1.0,0.0
160,-0.000103,-0.002304,0.010911,-0.001694,0.00426,-0.002073,-0.000405,-0.002737,0.002634,6,0.999185,0.999336,0.997927,0.471695,0.919084,0.894901,0.837208,0.025,0.64,1.0,0.0
161,-0.004105,-0.004093,-7.3e-05,-0.002128,0.002432,-0.002585,-0.000638,-0.002073,-0.002032,5,0.998089,0.999488,0.997415,0.474522,0.919729,0.893402,0.837203,0.025,0.644,1.0,0.0
162,0.013437,0.00491,0.007824,0.000674,0.012463,0.001452,-0.000911,-0.002585,0.016022,3,0.98372,0.995963,0.998548,0.473617,0.915018,0.878029,0.837225,0.025,0.648,1.0,0.0
163,0.003199,0.001032,0.004868,0.001128,0.00131,0.001892,-0.00058,0.001452,0.001746,3,0.997087,0.99956,0.998108,0.471709,0.919671,0.893154,0.837203,0.025,0.652,1.0,0.0
164,0.007644,0.008568,-0.019263,0.002301,0.015158,0.003342,-0.000234,0.001892,0.005751,2,0.993016,0.998551,0.996658,0.474066,0.917174,0.886902,0.83722,0.025,0.656,1.0,0.0
165,0.014018,0.006771,0.001514,0.00441,0.015232,0.006032,0.000267,0.003342,0.010676,11,0.985015,0.99731,0.993968,0.461732,0.913286,0.881606,0.837222,0.025,0.66,1.0,0.0
166,0.005811,0.003727,-0.006931,0.004662,0.009869,0.005976,0.001074,0.006032,-0.000221,11,0.994463,0.999944,0.994024,0.472081,0.91827,0.889421,0.837214,0.025,0.664,1.0,0.0
167,-0.000521,-0.00304,0.030326,0.003729,0.015821,0.004339,0.00176,0.005976,-0.006497,10,0.994742,0.998363,0.995661,0.463144,0.915014,0.890952,0.837225,0.025,0.668,1.0,0.0
168,-0.003231,0.001235,-0.007117,0.002476,0.002433,0.002431,0.002121,0.004339,-0.00757,9,0.993554,0.998092,0.997569,0.469523,0.917491,0.889967,0.837219,0.025,0.672,1.0,0.0
169,-0.008427,-0.004414,-0.001895,0.000514,0.0082,-0.000305,0.002165,0.002431,-0.010858,8,0.990358,0.997264,0.999695,0.467629,0.916256,0.886495,0.837223,0.025,0.676,1.0,0.0
170,-0.001464,0.000259,0.020705,0.000158,0.01514,-0.000597,0.001819,-0.000305,-0.001159,7,0.993162,0.999708,0.999403,0.464804,0.917738,0.889088,0.837218,0.025,0.68,1.0,0.0
171,-0.017197,-0.014527,-0.000504,-0.002966,0.012864,-0.00478,0.001481,-0.000597,-0.0166,6,0.987041,0.995817,0.99522,0.459172,0.911819,0.884479,0.837215,0.025,0.684,1.0,0.0
172,-0.002703,-0.000509,-0.010014,-0.002919,0.002046,-0.004257,0.000604,-0.00478,0.002077,5,0.999234,0.999477,0.995743,0.462743,0.91757,0.897185,0.837218,0.025,0.688,1.0,0.0
173,0.00155,-0.000458,0.013945,-0.002114,0.005295,-0.002794,-7.6e-05,-0.004257,0.005807,4,0.998632,0.998537,0.997206,0.460883,0.916304,0.896603,0.837223,0.025,0.692,1.0,0.0
174,-0.019017,-0.01391,-0.002973,-0.005157,0.015075,-0.006882,-0.000457,-0.002794,-0.016224,3,0.984464,0.995912,0.993118,0.460571,0.911386,0.88133,0.837212,0.025,0.696,1.0,0.0
175,-0.007484,-0.002746,-0.009456,-0.005576,0.00387,-0.007034,-0.001356,-0.006882,-0.000602,2,0.994136,0.999848,0.992966,0.463343,0.91719,0.891736,0.83722,0.025,0.7,1.0,0.0
176,0.005061,-0.001551,0.002767,-0.003661,0.008428,-0.003986,-0.002151,-0.007034,0.012094,1,0.988612,0.996952,0.996014,0.457049,0.913385,0.88705,0.837222,0.025,0.704,1.0,0.0
177,0.004344,0.00631,-0.007427,-0.00222,0.004965,-0.001887,-0.002408,-0.003986,0.00833,11,0.996915,0.997901,0.998113,0.456257,0.915175,0.895943,0.837225,0.025,0.708,1.0,0.0
178,0.002562,-0.001069,0.00184,-0.001359,0.004307,-0.000766,-0.002335,-0.001887,0.004449,10,0.994402,0.998879,0.999234,0.457372,0.916758,0.893264,0.837222,0.025,0.712,1.0,0.0
179,0.001787,-0.00207,-0.001532,-0.000793,0.006105,-0.000122,-0.002115,-0.000766,0.002552,9,0.994246,0.999357,0.999878,0.450337,0.916206,0.894439,0.837224,0.025,0.716,1.0,0.0
180,-0.011265,-0.00744,0.019341,-0.002678,0.022444,-0.00293,-0.001836,-0.000122,-0.011143,8,0.98538,0.997192,0.99707,0.453036,0.911907,0.883019,0.837215,0.025,0.72,1.0,0.0
181,-0.006445,-0.005031,0.001938,-0.003356,0.006537,-0.003816,-0.001989,-0.00293,-0.003514,7,0.995038,0.999114,0.996184,0.455327,0.915723,0.894082,0.837224,0.025,0.724,1.0,0.0
182,0.004979,-0.000548,0.013757,-0.001856,0.000629,-0.0016,-0.002245,-0.003816,0.008795,6,0.992837,0.997784,0.9984,0.453485,0.915136,0.892995,0.837225,0.025,0.728,1.0,0.0
183,0.012152,0.001919,-0.018772,0.000666,0.02947,0.001866,-0.002155,-0.0016,0.013752,5,0.977571,0.996534,0.998134,0.448413,0.910058,0.875383,0.837201,0.025,0.732,1.0,0.0
184,-0.012776,-0.008728,0.001237,-0.001754,0.012726,-0.001824,-0.001592,0.001866,-0.014642,4,0.987343,0.99631,0.998176,0.455699,0.912591,0.885562,0.837219,0.025,0.736,1.0,0.0
185,0.004193,0.000462,-0.004673,-0.000683,0.0093,-0.000308,-0.001624,-0.001824,0.006017,3,0.992064,0.998484,0.999692,0.45429,0.915478,0.891004,0.837225,0.025,0.74,1.0,0.0
186,0.007875,0.005336,-0.003195,0.000857,0.009349,0.001754,-0.00144,-0.000308,0.008182,2,0.991812,0.997938,0.998246,0.449953,0.913864,0.891701,0.837224,0.025,0.744,1.0,0.0
187,-0.004662,-0.008183,-0.004491,-0.000136,0.003654,0.000137,-0.000993,0.001754,-0.006416,1,0.998562,0.998383,0.999863,0.442688,0.914235,0.900732,0.837224,0.025,0.748,1.0,0.0
188,-0.006372,-0.000847,-0.029728,-0.001259,0.00812,-0.001503,-0.000835,0.000137,-0.006509,11,0.996213,0.99836,0.998497,0.444459,0.913687,0.897457,0.837223,0.025,0.752,1.0,0.0
189,-0.001889,0.001941,-0.007124,-0.001372,0.000944,-0.0016,-0.000928,-0.001503,-0.000386,10,0.996608,0.999903,0.9984,0.444341,0.91605,0.89874,0.837224,0.025,0.756,1.0,0.0
190,-0.001813,-0.004956,0.003138,-0.001452,0.000382,-0.001654,-0.001022,-0.0016,-0.000213,9,0.997933,0.999946,0.998346,0.446941,0.916531,0.89956,0.837223,0.025,0.76,1.0,0.0
191,-0.006896,-0.004917,0.007458,-0.002431,0.010723,-0.002975,-0.001111,-0.001654,-0.005242,8,0.992707,0.998679,0.997025,0.44725,0.913827,0.893026,0.837224,0.025,0.764,1.0,0.0
192,0.006964,0.0037,0.009067,-0.00074,0.00222,-0.00047,-0.001372,-0.002975,0.009939,7,0.993364,0.997495,0.99953,0.435137,0.912192,0.897367,0.837217,0.025,0.768,1.0,0.0
193,0.019497,0.008287,-0.010282,0.002902,0.029824,0.004562,-0.001245,-0.00047,0.019967,6,0.974135,0.994968,0.995438,0.446369,0.90733,0.872355,0.837166,0.025,0.772,1.0,0.0
194,0.004148,0.005384,-0.010898,0.003127,0.007709,0.004457,-0.000432,0.004562,-0.000414,5,0.997794,0.999896,0.995543,0.438563,0.913785,0.900385,0.837224,0.025,0.776,1.0,0.0
195,0.005882,-0.000793,0.018233,0.003623,0.000291,0.004816,0.000252,0.004457,0.001424,4,0.99414,0.999641,0.995184,0.445704,0.91523,0.89605,0.837225,0.025,0.78,1.0,0.0
196,0.001343,0.00156,0.014575,0.003212,0.00817,0.003941,0.000891,0.004816,-0.003473,3,0.996406,0.999125,0.996059,0.435391,0.912549,0.89964,0.837219,0.025,0.784,1.0,0.0
197,0.005048,-0.000713,0.004504,0.003543,0.006472,0.00422,0.001318,0.003941,0.001107,2,0.992772,0.999721,0.99578,0.442417,0.914355,0.894664,0.837225,0.025,0.788,1.0,0.0
198,0.001726,-0.000875,-0.00037,0.003216,0.004033,0.003592,0.001724,0.00422,-0.002494,1,0.997242,0.999372,0.996408,0.438318,0.913759,0.900329,0.837223,0.025,0.792,1.0,0.0
199,-0.014402,-0.007345,0.006032,4.5e-05,0.019788,-0.000943,0.001986,0.003592,-0.017993,11,0.98165,0.995466,0.999057,0.437077,0.908388,0.883118,0.837181,0.025,0.796,1.0,0.0
200,0.001803,0.002299,0.000436,0.000361,0.000293,-0.000251,0.001576,-0.000943,0.002746,10,0.999348,0.999308,0.999749,0.431389,0.91386,0.904407,0.837224,0.025,0.8,1.0,0.0
201,-0.007302,-0.00782,0.010118,-0.001018,0.0099,-0.002028,0.00132,-0.000251,-0.007051,9,0.994169,0.998223,0.997972,0.430079,0.911072,0.898364,0.83721,0.025,0.804,1.0,0.0
202,-0.009482,-0.003282,-0.010367,-0.002542,0.006082,-0.003906,0.000851,-0.002028,-0.007454,8,0.990258,0.998122,0.996094,0.431987,0.911159,0.894491,0.83721,0.025,0.808,1.0,0.0
203,0.015864,0.009347,0.009049,0.000771,0.01104,0.001076,0.000185,-0.003906,0.01977,7,0.984356,0.995018,0.998924,0.432753,0.908091,0.887825,0.837177,0.025,0.812,1.0,0.0
204,-0.000823,0.002065,-0.003925,0.000484,0.001219,0.000597,0.00031,0.001076,-0.001899,6,0.996934,0.999522,0.999403,0.428631,0.9135,0.902489,0.837223,0.025,0.816,1.0,0.0
205,-0.004243,-0.000997,-0.010926,-0.000367,0.000548,-0.000622,0.00035,0.000597,-0.00484,5,0.996019,0.99878,0.999378,0.433369,0.913461,0.900612,0.837223,0.025,0.82,1.0,0.0
206,-0.002911,0.002157,-0.021492,-0.000825,0.005743,-0.001199,0.000214,-0.000622,-0.002289,4,0.9973,0.999423,0.998801,0.428656,0.912793,0.902306,0.83722,0.025,0.824,1.0,0.0
207,0.02009,0.018611,0.020223,0.00294,0.001498,0.004166,1.6e-05,-0.001199,0.021289,3,0.990107,0.994635,0.995834,0.423298,0.906436,0.896801,0.837152,0.025,0.828,1.0,0.0
208,-0.005695,-0.001813,0.017683,0.001386,0.018168,0.001681,0.000597,0.004166,-0.009861,2,0.987837,0.997515,0.998319,0.426777,0.909062,0.891766,0.83719,0.025,0.832,1.0,0.0
209,-0.003165,-0.004407,0.013272,0.000567,0.008538,0.00046,0.000749,0.001681,-0.004846,1,0.996323,0.998779,0.99954,0.42354,0.911227,0.90212,0.837211,0.025,0.836,1.0,0.0
210,-0.004962,-0.009446,0.011621,-0.000429,0.005167,-0.000907,0.000708,0.00046,-0.005421,11,0.999344,0.998634,0.999093,0.416567,0.910248,0.90708,0.837202,0.025,0.84,1.0,0.0
211,-0.005866,-0.006359,-0.006162,-0.001407,0.000703,-0.002156,0.000482,-0.000907,-0.004959,10,0.998454,0.99875,0.997844,0.41762,0.910667,0.906493,0.837206,0.025,0.844,1.0,0.0
212,0.000481,-0.00441,0.009724,-0.001067,0.000329,-0.001492,0.000113,-0.002156,0.002637,9,0.995895,0.999335,0.998508,0.420757,0.911981,0.903289,0.837216,0.025,0.848,1.0,0.0
213,-0.011964,-0.013714,0.023367,-0.003029,0.019331,-0.004131,-0.000112,-0.001492,-0.010472,8,0.990399,0.997361,0.995869,0.422457,0.907517,0.895139,0.837169,0.025,0.852,1.0,0.0
214,0.012694,0.009161,-0.002056,-0.000199,0.012619,0.000109,-0.000674,-0.004131,0.016825,7,0.987135,0.99576,0.999891,0.411018,0.905727,0.895197,0.837139,0.025,0.856,1.0,0.0
215,-0.001349,-0.001871,0.004732,-0.000406,0.003093,-0.000258,-0.000565,0.000109,-0.001459,6,0.998794,0.999632,0.999742,0.414393,0.911383,0.907256,0.837212,0.025,0.86,1.0,0.0
216,0.006928,0.003912,0.026141,0.000914,0.008311,0.001553,-0.000522,-0.000258,0.007187,5,0.99777,0.998189,0.998447,0.413604,0.908841,0.90578,0.837187,0.025,0.864,1.0,0.0
217,0.013526,0.006173,-0.002575,0.003185,0.017503,0.00457,-0.000231,0.001553,0.011973,4,0.98391,0.996983,0.99543,0.417756,0.906471,0.889903,0.837152,0.025,0.868,1.0,0.0
218,-0.00625,0.010388,-0.022588,0.001486,0.007945,0.001843,0.000441,0.00457,-0.01082,3,0.981851,0.997273,0.998157,0.418024,0.908466,0.888933,0.837182,0.025,0.872,1.0,0.0
219,-0.002894,-0.004722,0.022485,0.000698,0.013277,0.00065,0.000637,0.001843,-0.004737,2,0.995229,0.998806,0.99935,0.412099,0.909019,0.902974,0.837189,0.025,0.876,1.0,0.0
220,-0.01118,-0.016357,0.004767,-0.00144,0.004047,-0.002332,0.000639,0.00065,-0.01183,1,0.997674,0.997019,0.997668,0.41888,0.908584,0.905035,0.837184,0.025,0.88,1.0,0.0
