cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,ledger_warning,previous_hash,hash
110,0.015697,0.912526,0.714344,0.837219,0.782681,False,0.061649,False,0.038905,b90b3c9fabe4bf9256c42c373ea213c722221b7f5dbb407524297459742eef27,58e565dd573821c19c326308e5afd53080e42a3d3124e01034e7e6e7aa193377
111,0.020281,0.926088,0.738345,0.837102,0.781681,False,0.030423,False,0.039534,58e565dd573821c19c326308e5afd53080e42a3d3124e01034e7e6e7aa193377,7f88d6dd93145b83795fc9f2fd6f1f408e00bd2e7f5fc05a394027603cfd2786
112,0.015634,0.932518,0.801496,0.836918,0.772185,False,0.016053,False,0.040038,7f88d6dd93145b83795fc9f2fd6f1f408e00bd2e7f5fc05a394027603cfd2786,1ecaab418ec94428eaf70afe3f9726104819bc7dea0fb7f46b197641855fe64a
113,0.001507,0.928853,0.79599,0.837033,0.774857,False,0.024764,False,0.040405,1ecaab418ec94428eaf70afe3f9726104819bc7dea0fb7f46b197641855fe64a,c931dd82b80e70d18f4c804bbe2efea0c8ba0c5f97c7f9d7262f53b4e1204a0e
114,0.012524,0.932428,0.760676,0.836921,0.78094,False,0.020219,False,0.04009,c931dd82b80e70d18f4c804bbe2efea0c8ba0c5f97c7f9d7262f53b4e1204a0e,25d1c467771644c0026110b045e462d344c30daf260d7398dc401da69a0b3852
115,0.022567,0.917693,0.781617,0.837218,0.76966,False,0.026419,False,0.039421,25d1c467771644c0026110b045e462d344c30daf260d7398dc401da69a0b3852,72d6595acb1f2c408a5ba69a1bb2e724bf266c5ebf2d508a6b058547a4310684
116,0.016362,0.915269,0.776575,0.837225,0.771063,False,0.049546,False,0.038375,72d6595acb1f2c408a5ba69a1bb2e724bf266c5ebf2d508a6b058547a4310684,e1e8e9d970bb1254eaf962f4ad7e58b5b6495962a012eba32803de5a80d42f8f
117,0.039405,0.897355,0.786229,0.836914,0.758176,False,0.073427,False,0.037304,e1e8e9d970bb1254eaf962f4ad7e58b5b6495962a012eba32803de5a80d42f8f,272cf46be8488509e8074eb2f234614d4ac849ad3edbbb2f7bba227fccc4212d
118,0.044425,0.927315,0.768538,0.837073,0.771236,False,0.012937,False,0.037188,272cf46be8488509e8074eb2f234614d4ac849ad3edbbb2f7bba227fccc4212d,59abc12bbbe490263164cc74cd5cc6c1f179e7248c9e8e7ad38e1e1bba611f1c
119,0.05987,0.919026,0.760423,0.837209,0.766903,False,0.022094,False,0.037076,59abc12bbbe490263164cc74cd5cc6c1f179e7248c9e8e7ad38e1e1bba611f1c,a7b3fde13923907ac4d280504de571fc54c5ead3affea239b08c92e67b0265d3
120,0.045159,0.91298,0.769836,0.837221,0.765849,False,0.03579,False,0.036579,a7b3fde13923907ac4d280504de571fc54c5ead3affea239b08c92e67b0265d3,32e169e364072199c6643a7f03c1555b3fa957b9ac86351cf0ccd21215cca062
121,0.03346,0.919323,0.780814,0.837206,0.76821,False,0.033548,False,0.035612,32e169e364072199c6643a7f03c1555b3fa957b9ac86351cf0ccd21215cca062,8a877409d91aa86883fd4af6cd3bd27d40fe2bc0fceb527f6af7301f1022f294
122,0.015671,0.913109,0.772127,0.837221,0.771334,False,0.039362,False,0.035006,8a877409d91aa86883fd4af6cd3bd27d40fe2bc0fceb527f6af7301f1022f294,8d5adb7ff6bba988b9c14c56a41eee03700fcc1a64d474a079fd995aa1d8575d
123,0.042679,0.891276,0.680873,0.836662,0.776402,False,0.068733,False,0.034677,8d5adb7ff6bba988b9c14c56a41eee03700fcc1a64d474a079fd995aa1d8575d,e91c82aa3528bc4004abdfc961287840eae77d96d91deb706c00be282eada5e0
124,0.016157,0.903955,0.765348,0.837103,0.769359,False,0.074526,False,0.034672,e91c82aa3528bc4004abdfc961287840eae77d96d91deb706c00be282eada5e0,0e1cac34cdcfa9d3e303f2bcdb6dfae3dd71a4c43df9ab843554e3d9c07dd8e4
125,-0.017714,0.884036,0.790827,0.836266,0.756771,False,0.0841,False,0.035049,0e1cac34cdcfa9d3e303f2bcdb6dfae3dd71a4c43df9ab843554e3d9c07dd8e4,fd38c40707a3accc8c904e1d617b7fd95d4b002fc4453d05791e4b8f77f873b8
126,-0.026595,0.923851,0.813151,0.837147,0.764685,False,0.018007,False,0.035617,fd38c40707a3accc8c904e1d617b7fd95d4b002fc4453d05791e4b8f77f873b8,40caf76f58b69a4c034024fea73f69ee0c6af97e6cf05dfa87ce564a04f99fcb
127,-0.008847,0.928132,0.787816,0.837053,0.774777,False,0.037842,False,0.03558,40caf76f58b69a4c034024fea73f69ee0c6af97e6cf05dfa87ce564a04f99fcb,b334f94e1373c05d10003c29a09369bc527f8e1462614e856b7d58b78340835d
128,0.012883,0.910321,0.73003,0.837203,0.779331,False,0.046808,False,0.035635,b334f94e1373c05d10003c29a09369bc527f8e1462614e856b7d58b78340835d,8b41ded92abf64bb09558e973dfdb204a1bb79c7b03fe2a699dfe5770b69267a
129,0.042614,0.892811,0.759713,0.836733,0.761202,False,0.072922,False,0.036024,8b41ded92abf64bb09558e973dfdb204a1bb79c7b03fe2a699dfe5770b69267a,ac8cf51e36eccfbb139821bab8d7c5153bddb40fe61d8710076f1f354f7a47fe
130,0.020082,0.91775,0.756771,0.837217,0.775146,False,0.036995,False,0.036877,ac8cf51e36eccfbb139821bab8d7c5153bddb40fe61d8710076f1f354f7a47fe,45bb7fa0b5b9180734a19846c19fb0e61ce6b5d7f4ec60d3a9c41aada9d3c8c3
131,0.054125,0.894047,0.724138,0.836786,0.76646,False,0.06334,False,0.037749,45bb7fa0b5b9180734a19846c19fb0e61ce6b5d7f4ec60d3a9c41aada9d3c8c3,b68fe8ffd56eb14a52e73383a185ad5ee93d50d8b65bcccbb570fddecb9a8c39
132,0.032379,0.918054,0.682406,0.837216,0.787666,False,0.031933,False,0.038861,b68fe8ffd56eb14a52e73383a185ad5ee93d50d8b65bcccbb570fddecb9a8c39,d2e1d08864525ad7a20271b350a1738732b2dc0cb360b321c5c92526ab6e1a3c
133,0.020754,0.910375,0.794295,0.837204,0.764922,False,0.05165,False,0.039553,d2e1d08864525ad7a20271b350a1738732b2dc0cb360b321c5c92526ab6e1a3c,cb5a193421663d01e30cdb93a36816ce07a752655ea3cb96c58623403bd32e60
134,0.012254,0.921802,0.772908,0.837179,0.774893,False,0.047863,False,0.039862,cb5a193421663d01e30cdb93a36816ce07a752655ea3cb96c58623403bd32e60,925af1d2eb00d264d14f9d05ff41d22ab43613b7660594c4b5512fa597a3b8bc
135,-0.008715,0.913063,0.715144,0.837221,0.784106,False,0.052085,False,0.040501,925af1d2eb00d264d14f9d05ff41d22ab43613b7660594c4b5512fa597a3b8bc,d8686c2fa4829d59d0df053be3feb48bdf4b9d82aa66ac4135023740ffbd208d
136,0.006509,0.918616,0.764864,0.837212,0.776544,False,0.029252,False,0.04135,d8686c2fa4829d59d0df053be3feb48bdf4b9d82aa66ac4135023740ffbd208d,0e3c2cc3247a7d44c6f3cb65a8e8475d74d370f02818c89415a0ee01c522b617
137,-0.004146,0.927843,0.775621,0.83706,0.778057,False,0.029168,False,0.041956,0e3c2cc3247a7d44c6f3cb65a8e8475d74d370f02818c89415a0ee01c522b617,7c0c14f274be0c809dd14ca3fd83350c71234a7c9d6bbc25ebc9781e441140f7
138,-0.005869,0.938371,0.802013,0.836679,0.776023,False,0.006011,False,0.042392,7c0c14f274be0c809dd14ca3fd83350c71234a7c9d6bbc25ebc9781e441140f7,9e4086ab956368c4c68b5988337da1fb1312f3c009b91bed06c3cd6de8b55799
139,-0.010982,0.927472,0.814018,0.837069,0.768882,False,0.013396,False,0.042365,9e4086ab956368c4c68b5988337da1fb1312f3c009b91bed06c3cd6de8b55799,558e43461fe43434017c48be7e2f5261348f5583baf156d18dd5e05679176929
140,-0.027145,0.917425,0.782589,0.837219,0.768457,False,0.028479,False,0.041721,558e43461fe43434017c48be7e2f5261348f5583baf156d18dd5e05679176929,73dc9f1716c96007f49c6a49d2eb2b0a5450c5da8eeca8d8d750106f1650d1a2
141,-0.023424,0.934872,0.805844,0.83683,0.770559,False,0.009397,False,0.040687,73dc9f1716c96007f49c6a49d2eb2b0a5450c5da8eeca8d8d750106f1650d1a2,2875b0f5de1aab3d6bbcaa94fe5d80c52b456b60e07c2c1637687c276c7745ba
142,-0.016583,0.937582,0.765545,0.836715,0.780907,False,0.022021,False,0.03902,2875b0f5de1aab3d6bbcaa94fe5d80c52b456b60e07c2c1637687c276c7745ba,d5de37cb3d0ee238f667f0c1add6e6352de2e59f5148fab01dda82ff361ef8eb
143,-0.017439,0.935957,0.754763,0.836786,0.782341,False,0.019407,False,0.037732,d5de37cb3d0ee238f667f0c1add6e6352de2e59f5148fab01dda82ff361ef8eb,e7c4f5778e9ae4e8f603ce62613c35f13ed513ace8fa6c8d6757e9b03ca9bdfa
144,0.03449,0.87895,0.673519,0.835925,0.775012,False,0.083935,False,0.036494,e7c4f5778e9ae4e8f603ce62613c35f13ed513ace8fa6c8d6757e9b03ca9bdfa,82d9e1325f0c5cfd51647e5871f11497529fefd4b93fa0f73ae82435d899c3cf
145,-0.003992,0.896443,0.706764,0.836881,0.780824,False,0.068336,False,0.035921,82d9e1325f0c5cfd51647e5871f11497529fefd4b93fa0f73ae82435d899c3cf,4398e9a2ee18d13cf0314887f79e2adccf186a005a3576fb0ecdb69824d6ab42
146,-0.020124,0.922151,0.75524,0.837174,0.776974,False,0.046189,False,0.035411,4398e9a2ee18d13cf0314887f79e2adccf186a005a3576fb0ecdb69824d6ab42,c3e096db3034fe91035d7f4ceb00cc1caf991c3c0f430e069f3795f46c6604e1
147,-0.001513,0.908966,0.785008,0.837189,0.770131,False,0.06314,False,0.035106,c3e096db3034fe91035d7f4ceb00cc1caf991c3c0f430e069f3795f46c6604e1,99c43fa6e28bf872834095e9685b507ef8fbfa80fdaef5b2e4f3f58cfeb77008
148,0.010014,0.898633,0.755515,0.836957,0.770655,False,0.076283,False,0.034861,99c43fa6e28bf872834095e9685b507ef8fbfa80fdaef5b2e4f3f58cfeb77008,19cfc6b8008edac60f4fb58b9fef05b513a3abb69bfc239a110191ae29581a99
149,0.024162,0.925889,0.806552,0.837106,0.767195,False,0.023898,False,0.035163,19cfc6b8008edac60f4fb58b9fef05b513a3abb69bfc239a110191ae29581a99,cd2f990d64894125ee7021551e36f7c13d9885c43c68e5de27e498b9231e4700
150,-0.001734,0.912274,0.763926,0.837218,0.775468,False,0.046072,False,0.035092,cd2f990d64894125ee7021551e36f7c13d9885c43c68e5de27e498b9231e4700,016382ee29ae60a3a47c659715d523a63ea4ab23e368278eedb398ae164c35d9
151,0.008455,0.93302,0.79685,0.8369,0.774721,False,0.022242,False,0.035016,016382ee29ae60a3a47c659715d523a63ea4ab23e368278eedb398ae164c35d9,9677fda0cfb35506390c54dd7458485c6c80f3c563629e3e6da64a5127a6e3bd
152,0.014111,0.933161,0.77751,0.836895,0.777506,False,0.027336,False,0.034619,9677fda0cfb35506390c54dd7458485c6c80f3c563629e3e6da64a5127a6e3bd,7d0cef1fa85eed918dfca45ff7fea551b7a96595e3bae16e1b02119867d59b8f
153,0.01856,0.928114,0.749075,0.837053,0.780576,False,0.027558,False,0.03428,7d0cef1fa85eed918dfca45ff7fea551b7a96595e3bae16e1b02119867d59b8f,08791ab8e18c2c88306a4410e9e3a65be3776a2192036b5a096739af1d2bc53a
154,0.041611,0.891571,0.686894,0.836676,0.775518,False,0.068324,False,0.033991,08791ab8e18c2c88306a4410e9e3a65be3776a2192036b5a096739af1d2bc53a,b3a50b14d3bfba2ae7fbd3cb05110f9d1333e94f995c5b8498cb36ca997c3c43
155,0.059068,0.898746,0.752055,0.836961,0.761577,False,0.030621,False,0.03446,b3a50b14d3bfba2ae7fbd3cb05110f9d1333e94f995c5b8498cb36ca997c3c43,55c8a4e71b38016bb990f4b0b0089d2a6b807ca955701438b7e655b963a4e461
156,0.062233,0.893218,0.794929,0.836751,0.750382,False,0.058838,False,0.03503,55c8a4e71b38016bb990f4b0b0089d2a6b807ca955701438b7e655b963a4e461,072039fcbb7ca6df8a210c11944cfdf234c5d84057e6ca915192586db7268c26
157,0.053624,0.91479,0.813536,0.837225,0.756051,False,0.022141,False,0.035827,072039fcbb7ca6df8a210c11944cfdf234c5d84057e6ca915192586db7268c26,9a949b092dde997458000a842629ff6d6fbbeb38fbba9cfae3242f02a1010332
158,0.051829,0.929818,0.804836,0.837005,0.763355,False,0.0095,False,0.036608,9a949b092dde997458000a842629ff6d6fbbeb38fbba9cfae3242f02a1010332,7b2a46849bbbbd3947ac122d9dbc9986f765a613669cfc8d2aca272b7d0b1483
159,0.024412,0.884706,0.775789,0.836307,0.758684,False,0.097594,False,0.037092,7b2a46849bbbbd3947ac122d9dbc9986f765a613669cfc8d2aca272b7d0b1483,d16a84ef2f684396afbd6878a59e1375dc25a6828692a8dfc36a0a8d0871fe20
160,0.022188,0.937587,0.799775,0.836715,0.772942,False,0.010627,False,0.038358,d16a84ef2f684396afbd6878a59e1375dc25a6828692a8dfc36a0a8d0871fe20,6cd36de857036759e1567fdf8a8cf7a00d1915839d6cf0dfc60afad1b502f20b
161,0.009826,0.922471,0.74038,0.837169,0.782116,False,0.037832,False,0.038547,6cd36de857036759e1567fdf8a8cf7a00d1915839d6cf0dfc60afad1b502f20b,558fb428cc18e7da94845fde0562a22b5bb6702f654d6a8eb8226045fbc8bb81
162,-0.011474,0.910017,0.771374,0.8372,0.771236,False,0.071066,False,0.038355,558fb428cc18e7da94845fde0562a22b5bb6702f654d6a8eb8226045fbc8bb81,021d4849bbed1014b3c72c84734d9a96d992ed79d4d9becdb14b540661547faa
163,0.018731,0.89025,0.750683,0.836612,0.766858,False,0.076971,False,0.038481,021d4849bbed1014b3c72c84734d9a96d992ed79d4d9becdb14b540661547faa,baae4d45bac0b1792d68af52300052d52566339b853cd7e2b08fc635781c7b3a
164,0.003072,0.937362,0.784289,0.836725,0.779786,False,0.03161,False,0.038737,baae4d45bac0b1792d68af52300052d52566339b853cd7e2b08fc635781c7b3a,91e6ce72b218f17ad4ecdd3cb9dbb5594bcac98643227b3e9dd56958bd1ae7d5
165,0.016453,0.886131,0.812607,0.836392,0.753432,False,0.073371,False,0.03844,91e6ce72b218f17ad4ecdd3cb9dbb5594bcac98643227b3e9dd56958bd1ae7d5,02d62fec029df1cbd1b3d06b2fd4ebc42f77805030e196590017a4bd6e298217
166,0.013596,0.932623,0.814609,0.836914,0.770006,False,0.010775,False,0.038759,02d62fec029df1cbd1b3d06b2fd4ebc42f77805030e196590017a4bd6e298217,4944f2c92f1dcdd5c768a38fea622a81be42204ea3ca82b970c58aee33b4944f
167,-0.0029,0.895721,0.788457,0.836853,0.764444,False,0.065811,False,0.038616,4944f2c92f1dcdd5c768a38fea622a81be42204ea3ca82b970c58aee33b4944f,4cb7ce578deb24d98b36ffc82c54e0b6f1a30d342d94ba08c4c3424831b7b28b
168,-0.008009,0.894952,0.750758,0.836823,0.770686,False,0.077685,False,0.038993,4cb7ce578deb24d98b36ffc82c54e0b6f1a30d342d94ba08c4c3424831b7b28b,d4011d7e07e6a076c7741cb457e0b03683f6b45c6176499508f6109b939c052b
169,0.000546,0.905345,0.754568,0.837132,0.775131,False,0.064482,False,0.03986,d4011d7e07e6a076c7741cb457e0b03683f6b45c6176499508f6109b939c052b,b25241d9b345cf737b56d995833d2d3adf73494c671fbaabd1cb4fcd3cede68f
170,0.032366,0.893525,0.765233,0.836764,0.762405,False,0.06995,False,0.04097,b25241d9b345cf737b56d995833d2d3adf73494c671fbaabd1cb4fcd3cede68f,3ddcaf597d0575393f46420de980807e6b16a937d0982abf6099f34b39387777
171,0.015864,0.922975,0.806812,0.837161,0.767796,False,0.029334,False,0.041876,3ddcaf597d0575393f46420de980807e6b16a937d0982abf6099f34b39387777,1beba48b1031b3faaa0d4b7299b50625559f97a2df7d704726881cbc6741e2d6
172,0.03986,0.909173,0.809331,0.837191,0.75767,False,0.038369,False,0.042586,1beba48b1031b3faaa0d4b7299b50625559f97a2df7d704726881cbc6741e2d6,7d9d9f29a2a839c39e42f5a5ede65af4c5f82b396cf2f7acb422a9611095051e
173,0.027942,0.914931,0.788182,0.837225,0.766307,False,0.05124,False,0.042924,7d9d9f29a2a839c39e42f5a5ede65af4c5f82b396cf2f7acb422a9611095051e,41da9f5c79c0910c20b64c4fa3819e851eb556726156fbc4eff1db07d4d55b6e
174,0.033839,0.921912,0.820109,0.837177,0.761174,False,0.012537,False,0.043522,41da9f5c79c0910c20b64c4fa3819e851eb556726156fbc4eff1db07d4d55b6e,e3cb172ab2a6763f731b83ffec5bf34f27931e76f9514754791afb46da5d2f02
175,0.025192,0.895055,0.796255,0.836827,0.758187,False,0.064799,False,0.044034,e3cb172ab2a6763f731b83ffec5bf34f27931e76f9514754791afb46da5d2f02,feea0fc495b218d79c86659b89fbffe3dbcf2bac4f4850804ade50a05cb8b017
176,0.014904,0.93302,0.779548,0.8369,0.776892,False,0.028861,False,0.044075,feea0fc495b218d79c86659b89fbffe3dbcf2bac4f4850804ade50a05cb8b017,f9b5309633751260523f1d919e7486f342bf084591a3e77441853b0036a3e137
177,-0.0175,0.881548,0.788319,0.836106,0.756405,False,0.094771,False,0.044313,f9b5309633751260523f1d919e7486f342bf084591a3e77441853b0036a3e137,2934e9837ecb2bc3dfe960841cd1e9d08a901a1e489acc3ac49a51b359a8e69f
178,0.015103,0.897109,0.756322,0.836905,0.768929,False,0.074842,False,0.045143,2934e9837ecb2bc3dfe960841cd1e9d08a901a1e489acc3ac49a51b359a8e69f,4e0950df97aacb14368561873c24a793caca1fb4f22876ccd8b5cd3fa94be2b2
179,0.038337,0.899996,0.753285,0.837,0.765924,False,0.054167,False,0.045851,4e0950df97aacb14368561873c24a793caca1fb4f22876ccd8b5cd3fa94be2b2,1c7ed5195f0870ab13613badcc1c1500b57562b0a6ce42cb6d309c01d3e7f805
180,0.008618,0.885612,0.797466,0.836361,0.757838,False,0.091593,False,0.04616,1c7ed5195f0870ab13613badcc1c1500b57562b0a6ce42cb6d309c01d3e7f805,13aa281fb96d1334703cb4161c1a6be94271a250e8a27f67afac84965e972b81
181,-0.001291,0.928664,0.818138,0.837038,0.770406,False,0.019742,False,0.047082,13aa281fb96d1334703cb4161c1a6be94271a250e8a27f67afac84965e972b81,fe949615b7c3e8b3a52cad379a5f0afd602ecc34c81b322985a4616292577855
182,-0.002816,0.920097,0.800896,0.837199,0.770591,False,0.0168,False,0.047216,fe949615b7c3e8b3a52cad379a5f0afd602ecc34c81b322985a4616292577855,87776e18cf10b3d46367d04760b9a427cf6c5be6fb02ad2dbb1040a4474642e2
183,-0.002529,0.91637,0.775166,0.837223,0.774496,False,0.039001,False,0.047392,87776e18cf10b3d46367d04760b9a427cf6c5be6fb02ad2dbb1040a4474642e2,10ae5ad3a30073fd65348cc01a8c073b22f59fbbeefd90539cd4ae2dbc19fe08
184,-0.019512,0.903188,0.767687,0.837085,0.767947,False,0.071412,False,0.04723,10ae5ad3a30073fd65348cc01a8c073b22f59fbbeefd90539cd4ae2dbc19fe08,9a22929c239148b65064a1b8ff140e2e84b2867dbf2dbd6dbe4760d56e8f27ea
185,-0.018985,0.928259,0.820798,0.837049,0.766196,False,0.009466,False,0.047031,9a22929c239148b65064a1b8ff140e2e84b2867dbf2dbd6dbe4760d56e8f27ea,d84a905fbd3192e8e8311874f1afbe8207b1bdc598b815f8f0d2013fade5f706
186,-0.009805,0.905421,0.673728,0.837133,0.789474,False,0.060089,False,0.046252,d84a905fbd3192e8e8311874f1afbe8207b1bdc598b815f8f0d2013fade5f706,08d9dfd9b56acca3026117d3363606e6bde8d5d3b14338350cece34dadaf8145
187,0.001579,0.916759,0.749575,0.837222,0.77994,False,0.068348,False,0.045518,08d9dfd9b56acca3026117d3363606e6bde8d5d3b14338350cece34dadaf8145,cb196bc095902ee7d16c07dfadbff14aaadac3e95445b4663233b01bf6eb4144
188,-0.010934,0.927878,0.808196,0.837059,0.770196,False,0.027015,False,0.04537,cb196bc095902ee7d16c07dfadbff14aaadac3e95445b4663233b01bf6eb4144,3ab555e3171d869844374a7315e3d6db8f047898eba8b0534c4324bba0a73ba0
189,-0.006835,0.929127,0.793452,0.837025,0.774393,False,0.015056,False,0.045124,3ab555e3171d869844374a7315e3d6db8f047898eba8b0534c4324bba0a73ba0,fe883042cb5ab4f8af387eb74828ef92a12a4bb8a554f7189f90a6e4672057dd
190,-0.002069,0.93589,0.800378,0.836789,0.776269,False,0.022332,False,0.044519,fe883042cb5ab4f8af387eb74828ef92a12a4bb8a554f7189f90a6e4672057dd,cd46f24ca9bfe77829b066dd5706ceabf2d1fb5814a374e8066eab0e3b5a6f94
191,-0.016484,0.92415,0.764943,0.837141,0.776452,False,0.057874,False,0.044146,cd46f24ca9bfe77829b066dd5706ceabf2d1fb5814a374e8066eab0e3b5a6f94,8e30c18f34a5ff560b7bba980caacda38451b522031aa2a518cbdc5e5ed4b622
192,-0.02386,0.923142,0.779575,0.837159,0.771702,False,0.049193,False,0.04377,8e30c18f34a5ff560b7bba980caacda38451b522031aa2a518cbdc5e5ed4b622,b43d58f501c4aaf70993edc8c544dd56f53edd633e03ff6ce6c13930c9ef0313
193,-0.029754,0.922433,0.803525,0.83717,0.765488,False,0.029996,False,0.043698,b43d58f501c4aaf70993edc8c544dd56f53edd633e03ff6ce6c13930c9ef0313,d0cea3afe7a2bd95c30de9ab5acfd9677e672492543bd3dc9a1ce6a4018984ef
194,-0.041043,0.907551,0.750772,0.83717,0.768572,False,0.038262,False,0.042911,d0cea3afe7a2bd95c30de9ab5acfd9677e672492543bd3dc9a1ce6a4018984ef,ba39199a055d6002fdf51c119447aeccfd3052805d71db31c9ba8808b5e68e7f
195,-0.040752,0.930618,0.805921,0.836981,0.765627,False,0.007874,False,0.04187,ba39199a055d6002fdf51c119447aeccfd3052805d71db31c9ba8808b5e68e7f,6d6fcccfbba06e0e766260e67cce22389f7cf68567e179df8492e467bf80e2d8
196,-0.02955,0.921309,0.746011,0.837185,0.776642,False,0.032033,False,0.040517,6d6fcccfbba06e0e766260e67cce22389f7cf68567e179df8492e467bf80e2d8,a80d4f7459bf42c22391ba7ae5b5f7c14996232b66d17ef5cfe2bc365d7aeb4a
197,0.006533,0.900518,0.751257,0.837015,0.772877,False,0.11079,False,0.038764,a80d4f7459bf42c22391ba7ae5b5f7c14996232b66d17ef5cfe2bc365d7aeb4a,9a2b6e2553e703ebd5301ee1ebb1871c90cbe689188a4dc6f936c34604f1489f
198,-0.01818,0.908314,0.780898,0.83718,0.767389,False,0.065978,False,0.038386,9a2b6e2553e703ebd5301ee1ebb1871c90cbe689188a4dc6f936c34604f1489f,c0ae137267d21a8aa7aea9b7f166fc0215fffeb1746473ea08aa898b1f94f9c3
199,-0.011198,0.92799,0.79459,0.837056,0.772903,False,0.027481,False,0.038637,c0ae137267d21a8aa7aea9b7f166fc0215fffeb1746473ea08aa898b1f94f9c3,4aaab08c28d607cc31be309313ddf1cbee4f70cd8336bdf1abe60b3e7e4cc946
200,-0.012106,0.91205,0.729632,0.837216,0.780174,False,0.066706,False,0.038708,4aaab08c28d607cc31be309313ddf1cbee4f70cd8336bdf1abe60b3e7e4cc946,4e728223126230646501a3fd0fa53fb26fcb6c1b6914e97ce915d7d379d1ccc4
201,0.034558,0.853427,0.754442,0.833434,0.749258,False,0.150143,False,0.038712,4e728223126230646501a3fd0fa53fb26fcb6c1b6914e97ce915d7d379d1ccc4,bc1776a033b8d760bacaa67ebc95e851e80e063c8e0109002307c2dc7493fe80
202,0.036129,0.913389,0.674675,0.837222,0.786831,False,0.040943,False,0.040298,bc1776a033b8d760bacaa67ebc95e851e80e063c8e0109002307c2dc7493fe80,c7ead119c0e92163b6faf38dec8177f7be717fdc4ed25b5488abd8f051fdceba
203,0.03673,0.935613,0.785753,0.8368,0.772168,False,0.008596,False,0.041351,c7ead119c0e92163b6faf38dec8177f7be717fdc4ed25b5488abd8f051fdceba,0518aa1e356a080898992b4b43f61883a8751ed311e9de2a858046b771d0c20e
204,0.037439,0.935415,0.792582,0.836808,0.770593,False,0.00928,False,0.041521,0518aa1e356a080898992b4b43f61883a8751ed311e9de2a858046b771d0c20e,cd85647e7f9573c97406d30840e79baacd23f1a80b73399c64f11f3f6af10623
205,0.034096,0.938781,0.799312,0.836659,0.771057,False,0.008255,False,0.041458,cd85647e7f9573c97406d30840e79baacd23f1a80b73399c64f11f3f6af10623,7749a5949d48ab50e61c1073a2cdc6c7a7c6ddb41859c012666ec255047dcdcc
206,0.057038,0.896047,0.789846,0.836866,0.753456,False,0.066838,False,0.041331,7749a5949d48ab50e61c1073a2cdc6c7a7c6ddb41859c012666ec255047dcdcc,5073d376b090a12555958eed068e6fbe807b9698dfbe2799a057aa881066ae8f
207,0.05814,0.926036,0.794527,0.837103,0.762855,False,0.018566,False,0.04173,5073d376b090a12555958eed068e6fbe807b9698dfbe2799a057aa881066ae8f,97d995e5680d22c0d12b3ef5fb319a3344fb6d79b58fdda4abcfc511c00db745
208,0.033907,0.892116,0.828564,0.836701,0.748922,False,0.045753,False,0.041607,97d995e5680d22c0d12b3ef5fb319a3344fb6d79b58fdda4abcfc511c00db745,36da5cbdefbb25feae76e54a8af807d2b2005c66aeba48a54e1fb27babdfab4b
209,0.031512,0.926079,0.804337,0.837102,0.766233,False,0.015321,False,0.04147,36da5cbdefbb25feae76e54a8af807d2b2005c66aeba48a54e1fb27babdfab4b,dae77849bd5b28563352250e82d010db3235f7293176dc8e21de589086b7267e
210,0.023785,0.919936,0.825496,0.837201,0.761422,False,0.016292,False,0.041195,dae77849bd5b28563352250e82d010db3235f7293176dc8e21de589086b7267e,e44c8070f0b93cea356fb678470f4763c09cf80222a54bac94100a81e232f3fb
211,0.05406,0.889092,0.786023,0.836554,0.752304,False,0.081996,False,0.040728,e44c8070f0b93cea356fb678470f4763c09cf80222a54bac94100a81e232f3fb,15f6eae71a429cb156959855729ef64176f219ce8777c1da7952bf818ebae01c
212,0.051685,0.926115,0.78692,0.837101,0.765694,False,0.010434,False,0.041188,15f6eae71a429cb156959855729ef64176f219ce8777c1da7952bf818ebae01c,a51fe8897e1d77d34e4a069463bacf9d5878a80cfde561757198e4ea463a8c61
213,0.04188,0.906631,0.755169,0.837155,0.7672,False,0.040338,False,0.041314,a51fe8897e1d77d34e4a069463bacf9d5878a80cfde561757198e4ea463a8c61,364be253fb1370f477f7a556e8328f7c07812f30671c9b3f293fd28e5bb2c2c1
214,0.020599,0.915247,0.798018,0.837225,0.765919,False,0.0409,False,0.040621,364be253fb1370f477f7a556e8328f7c07812f30671c9b3f293fd28e5bb2c2c1,d381a3a0d01a9b2c02d9441aea7e3896d035d03862f81ab7f9fad85e33117b38
215,0.034359,0.905446,0.786726,0.837134,0.761973,False,0.042815,False,0.039785,d381a3a0d01a9b2c02d9441aea7e3896d035d03862f81ab7f9fad85e33117b38,5eba3ee65a7073ee19d925f13936ccd6a6cb95adafce3a05e867bab5b9a9e063
216,0.030749,0.91226,0.724172,0.837217,0.777611,False,0.033173,False,0.039289,5eba3ee65a7073ee19d925f13936ccd6a6cb95adafce3a05e867bab5b9a9e063,d3866fd01d422854b3187aa3cf2fa26891df3920de44255ca41f2c4013fff5ac
217,0.034277,0.919905,0.795798,0.837201,0.765252,False,0.033078,False,0.038515,d3866fd01d422854b3187aa3cf2fa26891df3920de44255ca41f2c4013fff5ac,55cc8aa53c41541605bd60cd976917d94b32d84d0de7be3204a28dc0c0aa6d1b
218,0.029515,0.912396,0.820697,0.837218,0.758601,False,0.016258,False,0.036578,55cc8aa53c41541605bd60cd976917d94b32d84d0de7be3204a28dc0c0aa6d1b,54509fccdbbd32bd17d9adce0d178f495f57a3a5879347543c6ee0974ecc6faa
