cycle,bridge_output,weighted_center,low_avg,bridge_state,bridge_load,shadow_pressure,shadow_archive,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
110,0.021015,-0.010192,0.340669,0.005186,0.164819,0.109588,-0.001687,-0.009385,0.005214,0.007293,-0.002681,0.002675,0.01834,11,0.885257,0.995383,0.992707,0.668917,0.933789,0.731174,0.836872,0.025,0.0,1.0,0.44
111,-0.006361,0.021307,-0.328857,0.002876,0.171731,-0.104538,-0.015435,-0.010474,0.005819,0.003856,-0.001285,0.007293,-0.013654,1,0.878411,0.996563,0.996144,0.665827,0.934612,0.724056,0.83684,0.025,0.0,1.0,0.444
112,-0.01567,0.014564,-0.346361,-0.000833,0.172847,-0.107989,-0.027865,-0.013605,0.007558,-0.001058,-0.000565,0.003856,-0.019526,4,0.882573,0.995086,0.998942,0.616368,0.927105,0.737802,0.837078,0.025,0.0,1.0,0.448
113,0.018742,-0.012195,0.08306,0.003082,0.011165,0.070267,-0.015026,-0.01386,0.0077,0.003925,-0.000634,-0.001058,0.019801,3,0.891739,0.995017,0.996075,0.543079,0.933006,0.781013,0.836901,0.025,0.0,1.0,0.452
114,-0.044122,-0.080078,0.166591,-0.006359,0.111118,0.146626,0.006011,-0.010284,0.005713,-0.008171,4e-06,0.003925,-0.048047,2,0.871514,0.987905,0.991829,0.463618,0.904787,0.764885,0.837121,0.025,0.0,1.0,0.456
115,0.062679,-0.085934,0.642602,0.007449,0.215067,0.336176,0.047298,8.1e-05,4.5e-05,0.009683,-0.001141,-0.008171,0.07085,7,0.873332,0.982146,0.990317,0.426496,0.883955,0.76222,0.836261,0.025,0.0,1.0,0.46
116,-0.005211,0.001442,-0.001227,0.004917,0.00984,-0.003393,0.040464,0.00735,0.004083,0.005933,0.000375,0.009683,-0.014894,6,0.899097,0.996249,0.994067,0.402006,0.915854,0.817106,0.837224,0.025,0.0,1.0,0.464
117,-0.063518,0.093279,-0.653504,-0.00877,0.213205,-0.345328,-0.009532,0.004311,0.002395,-0.011561,0.001153,0.005933,-0.06945,5,0.868554,0.982506,0.988439,0.416531,0.882579,0.759424,0.836174,0.025,0.0,1.0,0.468
118,0.02411,0.067537,-0.167888,-0.002194,0.089063,-0.145915,-0.026816,-0.001292,0.000718,-0.002573,-0.000627,-0.011561,0.035671,10,0.888865,0.991012,0.997427,0.459582,0.911253,0.78619,0.837211,0.025,0.0,1.0,0.472
119,-0.010993,0.030093,-0.124399,-0.003954,0.035138,-0.107077,-0.035346,-0.007421,0.004123,-0.004693,-0.0009,-0.002573,-0.008419,9,0.898373,0.99788,0.995307,0.542139,0.933446,0.785317,0.836885,0.025,0.0,1.0,0.476
120,0.025562,-0.0131,0.361206,0.001949,0.166605,0.118364,-0.015505,-0.008876,0.004931,0.002924,-0.001431,-0.004693,0.030256,8,0.892435,0.992382,0.997076,0.620792,0.925396,0.747791,0.837117,0.025,0.0,1.0,0.48
121,0.035174,-0.011292,0.353435,0.008594,0.146291,0.116375,0.001282,-0.007048,0.003915,0.011045,-0.000821,0.002924,0.03225,11,0.904961,0.991879,0.988955,0.680328,0.932881,0.750949,0.836905,0.025,0.0,1.0,0.484
122,-0.011482,0.023828,-0.3276,0.004579,0.158877,-0.104113,-0.012667,-0.008059,0.004477,0.005373,0.00084,0.011045,-0.022527,1,0.889575,0.994328,0.994627,0.677295,0.934923,0.734603,0.836828,0.025,0.0,1.0,0.488
123,0.001168,0.020184,-0.323926,0.003897,0.182056,-0.092705,-0.023498,-0.010838,0.006021,0.004315,0.001475,0.005373,-0.004205,4,0.867713,0.998942,0.995685,0.617747,0.929574,0.721715,0.837013,0.025,0.0,1.0,0.492
124,0.009917,-0.026631,0.1198,0.005101,0.037789,0.104289,-0.006817,-0.010115,0.005619,0.005725,0.001872,0.004315,0.005602,3,0.902923,0.99859,0.994275,0.538442,0.933049,0.790138,0.836899,0.025,0.0,1.0,0.496
125,-0.0468,-0.083561,0.167291,-0.005279,0.112972,0.149228,0.013479,-0.005868,0.00326,-0.007504,0.002412,0.005725,-0.052525,2,0.869842,0.986771,0.992496,0.460295,0.903396,0.763901,0.83709,0.025,0.0,1.0,0.5
126,0.050841,-0.108643,0.679269,0.005945,0.238354,0.371942,0.059152,0.005836,0.003242,0.007191,0.001024,-0.007504,0.058344,7,0.880595,0.985306,0.992809,0.40115,0.881785,0.771439,0.836122,0.025,0.0,1.0,0.504
127,0.020861,0.011848,0.013135,0.008928,0.015846,0.010418,0.05251,0.014237,0.00791,0.010631,0.001887,0.007191,0.01367,6,0.893928,0.99656,0.989369,0.386926,0.912214,0.813851,0.837217,0.025,0.0,1.0,0.508
128,-0.049986,0.100876,-0.665172,-0.002855,0.238288,-0.358937,-0.000756,0.011538,0.00641,-0.004627,0.003111,0.010631,-0.060616,5,0.884674,0.984742,0.995373,0.409375,0.88263,0.773563,0.836177,0.025,0.0,1.0,0.512
129,0.042778,0.08626,-0.203807,0.006272,0.128784,-0.182388,-0.023625,0.005209,0.002894,0.007313,0.002028,-0.004627,0.047405,10,0.869152,0.98806,0.992687,0.45999,0.903131,0.761411,0.837084,0.025,0.0,1.0,0.516
130,0.0161,0.052688,-0.166716,0.008237,0.08958,-0.142903,-0.036951,-0.00238,0.001322,0.009527,0.002768,0.007313,0.008788,9,0.892496,0.997786,0.990473,0.535091,0.926105,0.774596,0.837102,0.025,0.0,1.0,0.52
131,0.030699,0.003197,0.334457,0.01273,0.156165,0.095561,-0.01948,-0.005458,0.003032,0.014859,0.003714,0.009527,0.021172,8,0.888931,0.994668,0.985141,0.614002,0.925239,0.747088,0.83712,0.025,0.0,1.0,0.524
132,0.050897,-0.004079,0.331362,0.020363,0.110634,0.101962,-0.003826,-0.005164,0.002869,0.023936,0.005274,0.014859,0.036038,11,0.895459,0.990923,0.976064,0.684292,0.933131,0.745038,0.836896,0.025,0.0,1.0,0.528
133,-0.024296,0.020519,-0.302596,0.011431,0.122982,-0.092706,-0.015809,-0.00708,0.003933,0.01179,0.007887,0.023936,-0.048232,1,0.905206,0.987854,0.98821,0.687992,0.932032,0.752457,0.836935,0.025,0.0,1.0,0.532
134,-0.005113,0.021833,-0.304523,0.008122,0.155747,-0.080332,-0.024663,-0.010245,0.005692,0.007535,0.008433,0.01179,-0.016903,4,0.88482,0.995745,0.992465,0.619661,0.928559,0.741629,0.837041,0.025,0.0,1.0,0.536
135,0.001196,-0.034718,0.124906,0.006737,0.048239,0.10735,-0.007581,-0.009766,0.005425,0.005939,0.008308,0.007535,-0.006339,3,0.909099,0.998404,0.994061,0.53298,0.931076,0.796172,0.836967,0.025,0.0,1.0,0.54
136,-0.062519,-0.104254,0.212328,-0.007114,0.151851,0.195076,0.018512,-0.004676,0.002598,-0.011304,0.007976,0.005939,-0.068458,2,0.852275,0.982757,0.988696,0.442341,0.892361,0.745325,0.836712,0.025,0.0,1.0,0.544
137,0.070328,-0.097995,0.669414,0.008374,0.207831,0.36524,0.061846,0.007298,0.004055,0.009252,0.005277,-0.011304,0.081632,7,0.857548,0.979444,0.990748,0.391397,0.877197,0.753923,0.835796,0.025,0.0,1.0,0.548
138,0.008447,0.01307,-0.025669,0.008389,0.019846,-0.026203,0.050268,0.015033,0.008352,0.009049,0.005833,0.009252,-0.000805,6,0.904051,0.999797,0.990951,0.371908,0.913412,0.826453,0.837222,0.025,0.0,1.0,0.552
139,-0.059239,0.1168,-0.709384,-0.005137,0.235942,-0.401056,-0.008206,0.01085,0.006028,-0.008141,0.006283,0.009049,-0.068289,5,0.868295,0.98281,0.991859,0.387735,0.877352,0.761832,0.835808,0.025,0.0,1.0,0.556
140,0.064558,0.101086,-0.207801,0.008802,0.15539,-0.18828,-0.030897,0.003335,0.001853,0.010173,0.004264,-0.008141,0.072698,10,0.847494,0.981686,0.989827,0.443569,0.891423,0.739948,0.836669,0.025,0.0,1.0,0.56
141,0.019866,0.051476,-0.145986,0.011015,0.084267,-0.133147,-0.041925,-0.004812,0.002673,0.012614,0.005091,0.010173,0.009692,9,0.890761,0.997559,0.987386,0.525826,0.924387,0.775216,0.837137,0.025,0.0,1.0,0.564
142,0.030395,0.006507,0.32158,0.014891,0.150885,0.08215,-0.025701,-0.008572,0.004762,0.017091,0.006145,0.012614,0.017781,8,0.888211,0.995523,0.982909,0.611853,0.925686,0.747258,0.837111,0.025,0.0,1.0,0.568
143,0.000875,-0.013246,0.057716,0.012088,0.021616,0.028029,-0.018463,-0.010352,0.005751,0.013009,0.007677,0.017091,-0.016217,11,0.906733,0.995918,0.986991,0.692292,0.950322,0.765106,0.835977,0.025,0.0,1.0,0.572
144,-0.010457,0.012847,-0.045319,0.007579,0.002753,-0.026859,-0.02032,-0.012146,0.006748,0.007103,0.008424,0.013009,-0.023466,1,0.889042,0.994094,0.992897,0.691533,0.951573,0.74973,0.835887,0.025,0.0,1.0,0.576
145,-0.013441,0.009163,-0.300958,0.003375,0.151937,-0.077472,-0.028313,-0.015056,0.008365,0.001933,0.008239,0.007103,-0.020544,4,0.885841,0.994831,0.998067,0.627795,0.93016,0.741214,0.836995,0.025,0.0,1.0,0.58
146,-0.026276,-0.051974,0.153776,-0.002555,0.100262,0.135561,-0.007245,-0.01365,0.007584,-0.005166,0.007356,0.001933,-0.028209,3,0.8766,0.992901,0.994834,0.527405,0.919676,0.758329,0.837203,0.025,0.0,1.0,0.584
147,0.012275,-0.106478,0.207316,0.000411,0.010271,0.193382,0.018505,-0.007863,0.004368,-0.000774,0.005603,-0.005166,0.017441,1,0.848629,0.995608,0.999226,0.439406,0.921199,0.759078,0.837187,0.025,0.0,1.0,0.588
148,0.063715,-0.114208,0.714934,0.013072,0.234414,0.404848,0.066625,0.005545,0.003081,0.015468,0.00471,-0.000774,0.064488,7,0.867074,0.983758,0.984532,0.379744,0.875965,0.762687,0.835701,0.025,0.0,1.0,0.592
149,-0.007938,0.005832,-0.017131,0.00887,0.007741,-0.021213,0.055087,0.014463,0.008035,0.009578,0.006216,0.015468,-0.023406,6,0.894255,0.99411,0.990422,0.347002,0.905628,0.823122,0.837137,0.025,0.0,1.0,0.596
150,-0.056635,0.124898,-0.720176,-0.004231,0.239817,-0.412718,-0.005643,0.010844,0.006024,-0.007089,0.006687,0.009578,-0.066214,5,0.86778,0.983332,0.992911,0.375832,0.876178,0.763233,0.835718,0.025,0.0,1.0,0.6
151,-0.008646,0.107834,-0.205276,-0.005114,0.014467,-0.195188,-0.029592,0.003565,0.001981,-0.007481,0.004758,-0.007089,-0.001556,11,0.855424,0.999608,0.992519,0.423197,0.9213,0.768851,0.837185,0.025,0.0,1.0,0.604
152,0.021732,0.055878,-0.181464,0.000255,0.10705,-0.157542,-0.043767,-0.004954,0.002752,-0.000123,0.003045,-0.007481,0.029214,9,0.8794,0.992642,0.999877,0.520931,0.919449,0.762093,0.837205,0.025,0.0,1.0,0.608
153,0.029649,0.002278,0.297761,0.006134,0.132292,0.071985,-0.028388,-0.009172,0.005096,0.007372,0.002601,-0.000123,0.029772,8,0.898844,0.992504,0.992628,0.620777,0.927911,0.758304,0.837058,0.025,0.0,1.0,0.612
154,0.016646,-0.00238,0.060042,0.008236,0.006589,0.031059,-0.020236,-0.011164,0.006202,0.009707,0.003269,0.007372,0.009274,2,0.897492,0.997666,0.990293,0.699887,0.955275,0.756103,0.835603,0.025,0.0,1.0,0.616
155,-0.006961,0.014109,-0.030952,0.005197,0.007434,-0.017911,-0.020621,-0.012866,0.007148,0.005512,0.00417,0.009707,-0.016668,10,0.890779,0.995805,0.994488,0.703206,0.954659,0.748531,0.835652,0.025,0.0,1.0,0.62
156,-0.016117,0.005423,-0.27012,0.000934,0.12974,-0.053628,-0.025493,-0.015139,0.008411,7e-05,0.004358,0.005512,-0.021629,4,0.893639,0.994558,0.99993,0.617063,0.931138,0.753817,0.836965,0.025,0.0,1.0,0.624
157,-0.032426,-0.065548,0.182246,-0.005738,0.116769,0.160091,-0.001743,-0.012728,0.007071,-0.008109,0.003758,7e-05,-0.032495,3,0.872834,0.991822,0.991891,0.517845,0.915073,0.754546,0.837225,0.025,0.0,1.0,0.628
158,-0.012834,-0.139113,0.250021,-0.007157,0.051083,0.234026,0.02839,-0.005326,0.002959,-0.009299,0.002097,-0.008109,-0.004725,1,0.867656,0.99881,0.990701,0.435704,0.917974,0.774089,0.837216,0.025,0.0,1.0,0.632
159,0.062231,-0.129443,0.741654,0.00672,0.240247,0.433788,0.078949,0.009843,0.005468,0.008709,0.000501,-0.009299,0.07153,7,0.860865,0.981992,0.991291,0.36441,0.872991,0.758606,0.83546,0.025,0.0,1.0,0.636
160,-0.005449,-0.003572,0.024255,0.004286,0.023233,0.021383,0.071024,0.020856,0.011586,0.005148,0.00165,0.008709,-0.014158,6,0.896945,0.99644,0.994852,0.340703,0.906312,0.824858,0.83715,0.025,0.0,1.0,0.64
161,-0.068767,0.120458,-0.724391,-0.010324,0.225475,-0.415603,0.008058,0.018552,0.010307,-0.013444,0.00214,0.005148,-0.073916,5,0.855715,0.981408,0.986556,0.361507,0.872021,0.755326,0.835378,0.025,0.0,1.0,0.644
162,0.012794,0.128511,-0.228277,-0.005701,0.047392,-0.216618,-0.020018,0.011609,0.00645,-0.00684,-4.2e-05,-0.013444,0.026238,11,0.877047,0.993396,0.99316,0.418491,0.911004,0.787017,0.837209,0.025,0.0,1.0,0.648
163,0.018997,0.058278,-0.181784,-0.000761,0.099783,-0.158493,-0.035215,0.003181,0.001767,-0.000331,-0.000993,-0.00684,0.025836,9,0.885407,0.993491,0.999669,0.517603,0.92062,0.769736,0.837193,0.025,0.0,1.0,0.652
164,0.027248,0.003663,0.258939,0.004841,0.111568,0.0444,-0.024299,-0.001766,0.000981,0.006618,-0.000901,-0.000331,0.027578,8,0.903536,0.993051,0.993382,0.621201,0.931089,0.765809,0.836966,0.025,0.0,1.0,0.656
165,0.001084,-0.003126,-0.007247,0.004089,0.010291,-0.00477,-0.021204,-0.005264,0.002925,0.005224,0.000152,0.006618,-0.005533,2,0.90542,0.998606,0.994776,0.710835,0.958558,0.761726,0.835328,0.025,0.0,1.0,0.66
166,0.002733,0.004407,0.026115,0.003818,0.016907,0.012885,-0.017519,-0.00747,0.00415,0.004597,0.000862,0.005224,-0.002491,10,0.903212,0.999373,0.995403,0.701741,0.957522,0.76042,0.835417,0.025,0.0,1.0,0.664
167,-0.024407,-0.005436,-0.263656,-0.001827,0.121953,-0.048125,-0.021638,-0.01002,0.005567,-0.002705,0.001385,0.004597,-0.029004,4,0.897557,0.992698,0.997295,0.624041,0.930597,0.757558,0.836982,0.025,0.0,1.0,0.668
168,-0.038526,-0.074025,0.188443,-0.009167,0.12397,0.172138,0.00278,-0.007716,0.004287,-0.011725,0.000812,-0.002705,-0.035821,3,0.869743,0.99098,0.988275,0.506757,0.911468,0.753086,0.837213,0.025,0.0,1.0,0.672
169,-0.034028,-0.152834,0.251934,-0.014139,0.078939,0.255875,0.035103,-9e-06,5e-06,-0.017345,-0.000943,-0.011725,-0.022303,1,0.889229,0.99438,0.982655,0.399786,0.9045,0.799799,0.837115,0.025,0.0,1.0,0.676
170,0.054149,-0.146171,0.748053,-0.000481,0.242023,0.444842,0.086083,0.015488,0.008604,0.000643,-0.003239,-0.017345,0.071494,7,0.8581,0.982011,0.999357,0.349997,0.872555,0.758197,0.835423,0.025,0.0,1.0,0.68
171,0.007999,0.004358,0.000521,0.001215,0.00935,0.000941,0.074739,0.026153,0.014529,0.002492,-0.002696,0.000643,0.007356,6,0.901635,0.998151,0.997508,0.323377,0.907527,0.834385,0.837169,0.025,0.0,1.0,0.684
172,-0.059021,0.138252,-0.753352,-0.010832,0.244973,-0.445427,0.007342,0.022767,0.012648,-0.012974,-0.001969,0.002492,-0.061513,5,0.863181,0.984534,0.987026,0.348252,0.871377,0.762869,0.835322,0.025,0.0,1.0,0.688
173,0.029484,0.137876,-0.259625,-0.002769,0.090379,-0.248376,-0.024674,0.014227,0.007904,-0.00229,-0.00351,-0.012974,0.042457,11,0.90255,0.989316,0.99771,0.409184,0.902363,0.809077,0.837065,0.025,0.0,1.0,0.692
174,0.028435,0.065916,-0.225287,0.003472,0.140187,-0.201564,-0.044665,0.003627,0.002015,0.00545,-0.003339,-0.00229,0.030725,9,0.867151,0.99226,0.99455,0.509734,0.913134,0.748181,0.837222,0.025,0.0,1.0,0.696
175,0.039948,0.014921,0.252161,0.010767,0.09575,0.037077,-0.033496,-0.003055,0.001697,0.014141,-0.002109,0.00545,0.034497,8,0.906852,0.991309,0.985859,0.62268,0.929342,0.770656,0.837019,0.025,0.0,1.0,0.7
176,-0.012276,-0.003207,0.001014,0.006158,0.019164,-0.001699,-0.028768,-0.007684,0.004269,0.007489,0.000166,0.014141,-0.026417,2,0.890924,0.993348,0.992511,0.707697,0.951403,0.746658,0.8359,0.025,0.0,1.0,0.704
177,0.014111,0.006574,0.007774,0.007749,0.013331,0.004331,-0.025192,-0.010835,0.00602,0.009156,0.001191,0.007489,0.006622,10,0.898294,0.998333,0.990844,0.707502,0.956396,0.754592,0.835511,0.025,0.0,1.0,0.708
178,-0.031443,-0.01375,-0.222616,-9e-05,0.090095,-0.018859,-0.024725,-0.013335,0.007409,-0.001062,0.002306,0.009156,-0.040599,4,0.908565,0.989783,0.998938,0.618475,0.930387,0.773318,0.836988,0.025,0.0,1.0,0.712
179,-0.032974,-0.07093,0.217681,-0.006667,0.13826,0.199609,0.003469,-0.010311,0.005728,-0.009095,0.001835,-0.001062,-0.031913,3,0.867056,0.991966,0.990905,0.499043,0.910506,0.750083,0.837205,0.025,0.0,1.0,0.716
180,-0.043284,-0.158032,0.240452,-0.01399,0.081574,0.243199,0.033974,-0.002339,0.0013,-0.017709,0.000305,-0.009095,-0.034189,1,0.895995,0.991386,0.982291,0.399782,0.901071,0.80612,0.837031,0.025,0.0,1.0,0.72
181,0.048108,-0.161217,0.7902,-0.00157,0.267756,0.490506,0.090692,0.014406,0.008003,-0.001147,-0.002217,-0.017709,0.065817,7,0.865525,0.983438,0.998853,0.326893,0.868332,0.767215,0.835047,0.025,0.0,1.0,0.724
182,-0.003931,0.000739,-0.01567,-0.002042,0.003303,-0.014703,0.076589,0.025599,0.014222,-0.001847,-0.002067,-0.001147,-0.002784,6,0.908275,0.9993,0.998153,0.311099,0.907853,0.844237,0.837174,0.025,0.0,1.0,0.728
183,-0.053092,0.15584,-0.785464,-0.012252,0.260001,-0.478096,0.004688,0.021835,0.012131,-0.014732,-0.002036,-0.001847,-0.051245,5,0.866003,0.987114,0.985268,0.331741,0.869935,0.767242,0.835194,0.025,0.0,1.0,0.732
184,0.039191,0.153653,-0.269824,-0.001964,0.098783,-0.262348,-0.029017,0.012682,0.007045,-0.001161,-0.003814,-0.014732,0.053923,11,0.906552,0.986429,0.998839,0.395423,0.89719,0.814909,0.836908,0.025,0.0,1.0,0.736
185,0.040856,0.076786,-0.217423,0.0066,0.145491,-0.195752,-0.047738,0.001806,0.001003,0.009426,-0.003442,-0.001161,0.042017,9,0.860403,0.989414,0.990574,0.503219,0.908094,0.7422,0.837177,0.025,0.0,1.0,0.74
186,0.039361,0.027657,0.222791,0.013152,0.090245,0.013859,-0.038997,-0.005538,0.003077,0.016965,-0.001641,0.009426,0.029936,8,0.90694,0.99246,0.983035,0.619891,0.929914,0.771825,0.837003,0.025,0.0,1.0,0.744
187,-0.011018,0.001489,-0.013876,0.008318,0.011828,-0.012073,-0.034909,-0.010825,0.006014,0.009921,0.000964,0.016965,-0.027983,2,0.891322,0.992956,0.990079,0.709121,0.951231,0.747477,0.835912,0.025,0.0,1.0,0.748
188,0.011959,0.007544,-0.001561,0.009046,0.014579,-0.001087,-0.031117,-0.014478,0.008043,0.010434,0.002218,0.009921,0.002037,10,0.901057,0.999487,0.989566,0.706464,0.956829,0.757211,0.835475,0.025,0.0,1.0,0.752
189,-0.021776,-0.005106,-0.227238,0.002882,0.101352,-0.021745,-0.030092,-0.017288,0.009605,0.002331,0.003368,0.010434,-0.03221,4,0.904233,0.991897,0.997669,0.619711,0.931056,0.767168,0.836967,0.025,0.0,1.0,0.756
190,0.02217,-0.092809,0.24583,0.00674,0.0343,0.22569,0.001848,-0.013844,0.007691,0.007323,0.003223,0.002331,0.019839,2,0.857679,0.995007,0.992677,0.49547,0.923712,0.7537,0.837149,0.025,0.0,1.0,0.76
191,-0.05354,-0.163461,0.261166,-0.005316,0.108909,0.260797,0.03473,-0.0051,0.002834,-0.008006,0.003797,0.007323,-0.060863,1,0.904235,0.98467,0.991994,0.385991,0.891972,0.813685,0.836695,0.025,0.0,1.0,0.764
192,0.076148,-0.155857,0.808166,0.010977,0.235607,0.507915,0.093478,0.012644,0.007024,0.013174,0.002145,-0.008006,0.084155,7,0.835133,0.97882,0.986826,0.316349,0.862894,0.742888,0.83451,0.025,0.0,1.0,0.768
193,0.013207,0.011083,0.005296,0.011423,0.008595,0.001695,0.080976,0.024944,0.013858,0.013182,0.003689,0.013174,3.4e-05,6,0.903836,0.999992,0.986818,0.290943,0.902814,0.843231,0.837077,0.025,0.0,1.0,0.772
194,-0.070795,0.161687,-0.810168,-0.005021,0.24079,-0.512347,0.004174,0.021205,0.011781,-0.007935,0.005018,0.013182,-0.083977,5,0.838016,0.978883,0.992065,0.310359,0.862471,0.745872,0.834466,0.025,0.0,1.0,0.776
195,0.066039,0.177728,-0.283644,0.009191,0.132845,-0.286209,-0.032353,0.011565,0.006425,0.010685,0.003204,-0.007935,0.073974,11,0.891386,0.98138,0.989315,0.383698,0.885096,0.798062,0.836331,0.025,0.0,1.0,0.78
196,-0.007036,0.111038,-0.244967,0.005946,0.042715,-0.234527,-0.055379,-0.000485,0.00027,0.006219,0.004252,0.010685,-0.017721,10,0.86161,0.995535,0.993781,0.481967,0.922492,0.760064,0.837169,0.025,0.0,1.0,0.784
197,-0.002834,0.024176,-0.090305,0.00419,0.032718,-0.080454,-0.057405,-0.010731,0.005962,0.00394,0.004527,0.006219,-0.009053,8,0.905595,0.997721,0.99606,0.61699,0.943286,0.777675,0.836425,0.025,0.0,1.0,0.788
198,-0.017838,0.010936,-0.014159,-0.000216,0.034094,-0.013957,-0.051093,-0.017996,0.009998,-0.001538,0.004445,0.00394,-0.021778,2,0.87547,0.994522,0.998462,0.703601,0.951451,0.729659,0.835896,0.025,0.0,1.0,0.792
199,0.025953,0.000594,0.020717,0.005018,0.032423,0.014176,-0.043395,-0.022568,0.012538,0.005374,0.003607,-0.001538,0.027491,10,0.876254,0.993088,0.994626,0.715259,0.950619,0.728058,0.835956,0.025,0.0,1.0,0.796
200,-0.052804,-0.033889,-0.213114,-0.006546,0.065699,-0.005113,-0.038821,-0.025493,0.014163,-0.009249,0.003855,0.005374,-0.058179,4,0.891673,0.985376,0.990751,0.610072,0.924912,0.760358,0.837127,0.025,0.0,1.0,0.8
201,0.011436,-0.099469,0.23489,-0.00295,0.039729,0.222555,-0.006178,-0.022017,0.012232,-0.004048,0.00202,-0.009249,0.020686,2,0.86335,0.994799,0.995952,0.487402,0.9223,0.759878,0.837172,0.025,0.0,1.0,0.804
202,-0.071481,-0.18044,0.268675,-0.016656,0.130085,0.279418,0.029839,-0.012683,0.007046,-0.02102,0.001171,-0.004048,-0.067433,1,0.891397,0.983028,0.97898,0.374887,0.883439,0.800105,0.836229,0.025,0.0,1.0,0.808
203,0.047088,-0.185231,0.826741,-0.003907,0.271208,0.535424,0.092475,0.006246,0.00347,-0.003867,-0.001936,-0.02102,0.068108,7,0.855725,0.982848,0.996133,0.299671,0.863607,0.762898,0.834584,0.025,0.0,1.0,0.812
204,-0.015984,-0.018463,0.022766,-0.006323,0.025863,0.025415,0.083153,0.020089,0.011161,-0.006914,-0.002206,-0.003867,-0.012117,6,0.897173,0.996953,0.993086,0.274991,0.897645,0.837956,0.836924,0.025,0.0,1.0,0.816
205,-0.062256,0.167732,-0.817537,-0.017509,0.25441,-0.515112,0.005474,0.017458,0.009699,-0.020836,-0.002865,-0.006914,-0.055342,5,0.851677,0.986078,0.979164,0.292575,0.863166,0.761663,0.834538,0.025,0.0,1.0,0.82
206,0.058696,0.169528,-0.284319,-0.002268,0.129368,-0.289885,-0.03158,0.008632,0.004795,-0.000811,-0.005381,-0.020836,0.079533,11,0.891405,0.979975,0.999189,0.363731,0.883855,0.802655,0.836255,0.025,0.0,1.0,0.824
207,-0.013608,0.103234,-0.26691,-0.004536,0.054098,-0.248635,-0.056283,-0.003053,0.001696,-0.004035,-0.004742,-0.000811,-0.012796,10,0.866592,0.996776,0.995965,0.484611,0.92332,0.763009,0.837156,0.025,0.0,1.0,0.828
208,0.006461,0.033059,-0.114697,-0.002337,0.056687,-0.098112,-0.060341,-0.013365,0.007425,-0.001393,-0.004643,-0.004035,0.010496,3,0.900014,0.997358,0.998607,0.611478,0.94028,0.770174,0.836586,0.025,0.0,1.0,0.832
209,-0.034857,-0.006401,-0.016685,-0.008841,0.044549,-0.01469,-0.053803,-0.020644,0.011469,-0.009809,-0.004188,-0.001393,-0.033463,2,0.867247,0.991585,0.990191,0.709794,0.946265,0.718796,0.836247,0.025,0.0,1.0,0.836
210,0.03206,-0.000966,0.021008,-0.000661,0.044687,0.016738,-0.045321,-0.025086,0.013936,0.000716,-0.004975,-0.009809,0.041868,10,0.863887,0.989476,0.999284,0.711356,0.946245,0.71486,0.836249,0.025,0.0,1.0,0.84
211,-0.006736,-0.036353,0.115368,-0.001876,0.054733,0.103267,-0.026815,-0.025397,0.014109,-0.001157,-0.004178,0.000716,-0.007451,9,0.902214,0.998127,0.998843,0.60681,0.940151,0.772873,0.836592,0.025,0.0,1.0,0.844
212,-0.010194,-0.115144,0.249292,-0.003539,0.072532,0.237648,0.006318,-0.019688,0.010938,-0.00343,-0.003755,-0.001157,-0.009037,2,0.887719,0.997727,0.99657,0.476681,0.920788,0.782585,0.837191,0.025,0.0,1.0,0.848
213,-0.083807,-0.187114,0.259287,-0.019593,0.138854,0.273241,0.040075,-0.008931,0.004962,-0.023667,-0.00371,-0.00343,-0.080376,1,0.880941,0.979763,0.976333,0.365737,0.877686,0.790635,0.835833,0.025,0.0,1.0,0.852
214,0.038423,-0.205598,0.851965,-0.00799,0.283812,0.565621,0.105131,0.0116,0.006445,-0.008038,-0.006504,-0.023667,0.06209,7,0.857024,0.984371,0.991962,0.279698,0.860063,0.766383,0.834207,0.025,0.0,1.0,0.856
215,-0.003689,-0.008523,0.003792,-0.00713,0.000675,0.007279,0.091905,0.026055,0.014475,-0.006945,-0.006719,-0.008038,0.004349,6,0.907497,0.998907,0.993055,0.257199,0.899524,0.854528,0.836985,0.025,0.0,1.0,0.86
216,-0.056333,0.177612,-0.844416,-0.01697,0.27406,-0.54275,0.009595,0.023092,0.012829,-0.019362,-0.00675,-0.006945,-0.049388,5,0.85935,0.987583,0.980638,0.289915,0.862437,0.767197,0.834462,0.025,0.0,1.0,0.864
217,0.092811,0.202237,-0.318391,0.004986,0.18062,-0.324837,-0.032448,0.013095,0.007275,0.008868,-0.008516,-0.019362,0.112173,11,0.860125,0.971769,0.991132,0.361771,0.868251,0.765369,0.83504,0.025,0.0,1.0,0.868
218,0.011361,0.135173,-0.290402,0.006261,0.082866,-0.27989,-0.06078,-0.000203,0.000113,0.009496,-0.006082,0.008868,0.002492,10,0.880637,0.999372,0.990504,0.469093,0.919878,0.776863,0.837201,0.025,0.0,1.0,0.872
219,0.00913,0.06177,-0.151646,0.006835,0.056771,-0.132866,-0.068533,-0.012502,0.006946,0.009404,-0.003901,0.009496,-0.000366,11,0.904588,0.999908,0.990596,0.602512,0.939839,0.776578,0.836608,0.025,0.0,1.0,0.876
