cycle,bridge_output,weighted_center,low_avg,bridge_state,bridge_load,shadow_pressure,shadow_archive,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
109,0.015373,0.009645,-0.005584,0.006389,0.021403,-0.004982,-0.001207,0.001007,0.000559,0.006388,0.001659,0.004146,0.011227,2,0.894993,0.997758,0.993612,0.54883,0.935045,0.782603,0.836823,0.025,0.0,2.09,0.0
110,-0.000638,0.005175,0.004287,0.004983,0.009522,0.001529,-0.000804,0.000681,0.000378,0.004988,0.002321,0.006388,-0.007026,1,0.901901,0.998601,0.995012,0.558152,0.938773,0.789091,0.83666,0.025,0.0,2.1,0.0
111,0.013109,0.004997,0.023387,0.006609,0.002461,0.015923,0.001257,0.000784,0.000436,0.006602,0.002694,0.004988,0.008121,11,0.90137,0.998386,0.993398,0.553321,0.938219,0.790367,0.836686,0.025,0.0,2.11,0.0
112,-0.005245,-0.000957,0.005931,0.004238,0.012361,0.002879,0.001494,0.000912,0.000507,0.004254,0.003241,0.006602,-0.011847,10,0.900019,0.997652,0.995746,0.555326,0.937147,0.787419,0.836734,0.025,0.0,2.12,0.0
113,0.005197,0.011585,-0.033264,0.00443,0.019731,-0.024523,-0.001805,0.000423,0.000235,0.00444,0.003383,0.004254,0.000943,9,0.905679,0.999814,0.99556,0.554821,0.938892,0.792323,0.836654,0.025,0.0,2.13,0.0
114,0.002925,-0.001071,-0.00483,0.004129,0.009974,-0.004662,-0.002169,-4.4e-05,2.4e-05,0.004141,0.003531,0.00444,-0.001515,8,0.90439,0.999701,0.995859,0.552291,0.93949,0.792733,0.836625,0.025,0.0,2.14,0.0
115,0.006205,0.007041,-0.006999,0.004544,0.008519,-0.005826,-0.002668,-0.000516,0.000287,0.004547,0.003616,0.004141,0.002063,7,0.906268,0.999594,0.995453,0.562333,0.940697,0.79275,0.836565,0.025,0.0,2.15,0.0
116,-0.004079,-0.001066,0.011576,0.002819,0.014042,0.007248,-0.001438,-0.000682,0.000379,0.002854,0.003747,0.004547,-0.008626,6,0.90098,0.998307,0.997146,0.558874,0.938536,0.787482,0.836671,0.025,0.0,2.16,0.0
117,-0.004346,0.003821,-0.004611,0.001386,0.008791,-0.004102,-0.001761,-0.000876,0.000487,0.001444,0.003622,0.002854,-0.0072,5,0.900383,0.99859,0.998556,0.556018,0.939341,0.788075,0.836632,0.025,0.0,2.17,0.0
118,-0.00152,-0.004302,0.017918,0.000805,0.010433,0.013322,6e-05,-0.000708,0.000393,0.000865,0.003317,0.001444,-0.002964,4,0.906887,0.999421,0.999135,0.550883,0.939645,0.795419,0.836618,0.025,0.0,2.18,0.0
119,-0.001982,0.00131,-0.008086,0.000248,0.000559,-0.006103,-0.000694,-0.000705,0.000392,0.00031,0.002974,0.000865,-0.002847,3,0.907532,0.999445,0.99969,0.560515,0.942041,0.795322,0.836494,0.025,0.0,2.19,0.0
120,-0.007104,-0.003936,0.019118,-0.001223,0.021825,0.014299,0.001175,-0.000367,0.000204,-0.001131,0.002601,0.00031,-0.007414,2,0.898066,0.998559,0.998869,0.559121,0.938489,0.783603,0.836673,0.025,0.0,2.2,0.0
121,0.00907,0.001425,0.010683,0.000836,0.007517,0.008272,0.001978,5.5e-05,3.1e-05,0.000847,0.002078,-0.001131,0.010201,1,0.899875,0.998022,0.999153,0.560338,0.939505,0.786902,0.836625,0.025,0.0,2.21,0.0
122,0.004768,0.003443,0.008972,0.001622,0.001309,0.006886,0.002571,0.000508,0.000282,0.001605,0.001906,0.000847,0.00392,11,0.908308,0.999242,0.998395,0.555865,0.940822,0.796949,0.836558,0.025,0.0,2.22,0.0
123,-0.000493,0.00391,-0.001859,0.001199,0.003834,-0.001694,0.002078,0.000791,0.000439,0.001201,0.001864,0.001605,-0.002098,10,0.905787,0.999595,0.998799,0.555435,0.941021,0.794196,0.836548,0.025,0.0,2.23,0.0
124,0.006266,0.002957,0.021279,0.002212,0.006275,0.014181,0.003598,0.001296,0.00072,0.002175,0.001771,0.001201,0.005066,9,0.908412,0.999025,0.997825,0.559329,0.940342,0.795721,0.836583,0.025,0.0,2.24,0.0
125,-0.008622,0.001608,-0.020925,4.6e-05,0.003002,-0.015492,0.001157,0.001271,0.000706,0.000103,0.001828,0.002175,-0.010797,8,0.899992,0.997927,0.999897,0.558646,0.93972,0.787832,0.836614,0.025,0.0,2.25,0.0
126,-0.005891,-0.006607,0.012718,-0.001142,0.012254,0.009288,0.002129,0.001425,0.000792,-0.001045,0.001586,0.000103,-0.005994,7,0.904032,0.998852,0.998955,0.553298,0.938999,0.791823,0.836649,0.025,0.0,2.26,0.0
127,0.014958,0.0029,0.009166,0.002078,0.017654,0.007197,0.002772,0.001668,0.000927,0.002012,0.001218,-0.001045,0.016004,6,0.891885,0.996943,0.997988,0.557537,0.936441,0.778166,0.836765,0.025,0.0,2.27,0.0
128,0.006927,-0.001199,0.004682,0.003048,0.010829,0.002409,0.002737,0.00186,0.001034,0.002948,0.001329,0.002012,0.004916,5,0.899856,0.999063,0.997052,0.562546,0.94014,0.785944,0.836593,0.025,0.0,2.28,0.0
129,-0.008196,-0.005206,-0.005234,0.000799,0.005535,-0.004414,0.001897,0.001867,0.001037,0.00083,0.001556,0.002948,-0.011144,4,0.902935,0.997882,0.99917,0.564309,0.939934,0.789306,0.836603,0.025,0.0,2.29,0.0
130,0.003757,0.002253,-0.003693,0.001391,0.006921,-0.00275,0.001275,0.00176,0.000978,0.001385,0.001454,0.00083,0.002926,3,0.905606,0.999445,0.998615,0.562978,0.941416,0.792082,0.836527,0.025,0.0,2.3,0.0
131,0.000143,0.003661,0.011888,0.001141,0.011893,0.008544,0.002326,0.001862,0.001035,0.00115,0.001444,0.001385,-0.001242,2,0.903743,0.999765,0.99885,0.553915,0.940183,0.79143,0.836591,0.025,0.0,2.31,0.0
132,-0.000835,0.001342,-0.01893,0.000746,0.010078,-0.014069,0.000299,0.001581,0.000878,0.000776,0.001403,0.00115,-0.001985,1,0.908141,0.999626,0.999224,0.558074,0.940831,0.795229,0.836558,0.025,0.0,2.32,0.0
133,-0.005522,-0.007305,0.016905,-0.000508,0.013786,0.012918,0.001918,0.001642,0.000912,-0.000409,0.001315,0.000776,-0.006298,11,0.903989,0.998815,0.999591,0.559585,0.939735,0.790327,0.836613,0.025,0.0,2.33,0.0
134,0.012852,0.00741,0.017536,0.002164,0.003189,0.01301,0.003317,0.001943,0.00108,0.002079,0.001074,-0.000409,0.013261,10,0.901321,0.997512,0.997921,0.554234,0.938083,0.789984,0.836692,0.025,0.0,2.34,0.0
135,-0.008762,-0.002885,0.003033,-2.1e-05,0.014777,0.001576,0.003024,0.002138,0.001188,5e-05,0.001215,0.002079,-0.010841,9,0.898202,0.997971,0.99995,0.555632,0.938128,0.785184,0.83669,0.025,0.0,2.35,0.0
136,-0.00503,-0.002621,-0.006461,-0.001023,0.001979,-0.003765,0.00217,0.002144,0.001191,-0.000898,0.001052,5e-05,-0.00508,8,0.906246,0.999052,0.999102,0.552859,0.940192,0.795318,0.83659,0.025,0.0,2.36,0.0
137,0.009799,0.00739,-0.019936,0.001142,0.023334,-0.013616,0.00034,0.001819,0.00101,0.001094,0.000779,-0.000898,0.010697,7,0.896875,0.998008,0.998906,0.556492,0.937195,0.782675,0.836732,0.025,0.0,2.37,0.0
138,0.005666,-0.001258,0.007416,0.002046,0.006669,0.004743,0.000923,0.001658,0.000921,0.001943,0.000823,0.001094,0.004572,6,0.902179,0.999151,0.998057,0.558356,0.940338,0.789616,0.836583,0.025,0.0,2.38,0.0
139,-0.005368,0.0017,-0.026154,0.000564,0.006408,-0.019296,-0.001582,0.001075,0.000597,0.000588,0.00098,0.001943,-0.007311,5,0.906168,0.998646,0.999412,0.558001,0.940021,0.793739,0.836599,0.025,0.0,2.39,0.0
140,0.011948,0.007616,0.005965,0.00284,0.009272,0.004628,-0.000852,0.000728,0.000404,0.002688,0.000925,0.000588,0.01136,4,0.90038,0.997901,0.997312,0.556432,0.938126,0.78794,0.83669,0.025,0.0,2.4,0.0
141,-0.006898,0.000248,-0.019747,0.000893,0.000799,-0.014601,-0.002563,0.000135,7.5e-05,0.000921,0.001172,0.002688,-0.009586,3,0.903406,0.998233,0.999079,0.554929,0.939623,0.792316,0.836619,0.025,0.0,2.41,0.0
142,0.001217,-0.005391,0.037096,0.000958,0.017424,0.027053,0.001071,0.000304,0.000169,0.000975,0.001137,0.000921,0.000297,2,0.907615,0.999945,0.999025,0.55214,0.939729,0.795079,0.836613,0.025,0.0,2.42,0.0
143,0.001588,-0.003541,-0.009911,0.001084,0.013551,-0.007113,8.3e-05,0.000264,0.000147,0.001088,0.001114,0.000975,0.000613,1,0.902231,0.999888,0.998912,0.55504,0.940396,0.789582,0.83658,0.025,0.0,2.43,0.0
144,-0.005828,-0.008875,0.019245,-0.000299,0.013989,0.012913,0.001614,0.000507,0.000282,-0.000177,0.00111,0.001088,-0.006915,11,0.904481,0.998735,0.999823,0.556668,0.939306,0.79144,0.836634,0.025,0.0,2.44,0.0
145,-0.003308,-0.00075,-0.010927,-0.0009,0.002298,-0.007812,0.000389,0.000486,0.00027,-0.000748,0.00093,-0.000177,-0.003131,10,0.908338,0.999429,0.999252,0.561227,0.941813,0.795789,0.836506,0.025,0.0,2.45,0.0
146,-0.000619,-0.002682,0.007776,-0.000844,0.00353,0.005548,0.001,0.000578,0.000321,-0.000725,0.000695,-0.000748,0.000129,9,0.909863,0.999976,0.999275,0.562108,0.942499,0.796986,0.836469,0.025,0.0,2.46,0.0
147,0.009864,0.005395,-0.012479,0.001297,0.020599,-0.008872,-0.000226,0.000434,0.000241,0.001196,0.000496,-0.000725,0.010588,8,0.896759,0.998079,0.998804,0.560039,0.938007,0.782255,0.836696,0.025,0.0,2.47,0.0
148,0.008015,0.007713,0.008421,0.002641,0.000455,0.005531,0.000414,0.00043,0.000239,0.00243,0.000594,0.001196,0.006819,7,0.907103,0.998766,0.99757,0.560643,0.940687,0.794896,0.836565,0.025,0.0,2.48,0.0
149,-0.008047,0.001826,-0.004174,0.000503,0.013565,-0.004323,-8.9e-05,0.000337,0.000187,0.00054,0.000851,0.00243,-0.010477,6,0.896664,0.998109,0.99946,0.548458,0.937389,0.785326,0.836724,0.025,0.0,2.49,0.0
150,-0.004021,-0.005243,-0.000602,-0.000402,0.001151,-0.000623,-0.000211,0.000238,0.000132,-0.000281,0.000808,0.00054,-0.004561,5,0.908714,0.999179,0.999719,0.557339,0.941213,0.797095,0.836538,0.025,0.0,2.5,0.0
151,-0.012218,-0.008984,0.000291,-0.002765,0.012676,0.000638,-0.000148,0.000169,9.4e-05,-0.002424,0.000655,-0.000281,-0.011936,4,0.8996,0.997857,0.997576,0.549807,0.936894,0.788108,0.836746,0.025,0.0,2.51,0.0
152,0.00422,-0.000291,-0.003072,-0.001368,0.010038,-0.001799,-0.00037,7.2e-05,4e-05,-0.001235,0.000224,-0.002424,0.006644,3,0.902004,0.99881,0.998765,0.557605,0.939669,0.789274,0.836616,0.025,0.0,2.52,0.0
153,-0.003461,0.000279,-0.015809,-0.001787,0.004251,-0.011349,-0.001728,-0.000252,0.00014,-0.001632,2e-05,-0.001235,-0.002227,2,0.908593,0.999602,0.998368,0.5526,0.940514,0.797548,0.836574,0.025,0.0,2.53,0.0
154,0.006129,-0.000181,0.008666,-0.000203,0.005279,0.007018,-0.000622,-0.000319,0.000177,-0.00025,-0.000211,-0.001632,0.007762,1,0.902283,0.998618,0.99975,0.559631,0.940368,0.789705,0.836581,0.025,0.0,2.54,0.0
155,0.000946,0.002109,-0.000465,2.6e-05,0.000287,-0.000166,-0.000618,-0.000373,0.000207,-3.8e-05,-0.000217,-0.00025,0.001196,11,0.909655,0.999788,0.999962,0.560457,0.942531,0.797508,0.836467,0.025,0.0,2.55,0.0
156,0.003721,0.001513,0.014828,0.000765,0.005,0.01023,0.000826,-0.000157,8.7e-05,0.000628,-0.000192,-3.8e-05,0.003759,10,0.909229,0.999334,0.999372,0.552568,0.940319,0.798107,0.836584,0.025,0.0,2.56,0.0
157,-0.003129,-0.001758,-0.008102,-1.4e-05,0.001788,-0.00581,-8e-05,-0.000143,8e-05,-3.6e-05,-7.7e-05,0.000628,-0.003757,9,0.908614,0.999336,0.999964,0.559451,0.941673,0.796501,0.836514,0.025,0.0,2.57,0.0
158,-0.00989,-0.010163,0.00867,-0.001989,0.012833,0.006145,0.000627,-5e-06,3e-06,-0.001772,-7.1e-05,-3.6e-05,-0.009854,8,0.902184,0.998264,0.998228,0.568624,0.93997,0.786919,0.836601,0.025,0.0,2.58,0.0
159,0.007509,0.007472,-0.001909,-8.9e-05,0.006744,-0.000901,0.000429,7.4e-05,4.1e-05,-0.000141,-0.000309,-0.001772,0.009281,7,0.904544,0.99837,0.999859,0.558399,0.939755,0.792051,0.836612,0.025,0.0,2.59,0.0
160,-0.006078,0.001176,0.002638,-0.001287,0.014238,0.002542,0.000719,0.00019,0.000105,-0.001181,-0.000286,-0.000141,-0.005937,6,0.899026,0.99896,0.998819,0.558367,0.939524,0.785634,0.836624,0.025,0.0,2.6,0.0
161,-0.010288,-0.007345,0.007756,-0.003087,0.016064,0.00591,0.001457,0.000418,0.000232,-0.002772,-0.000411,-0.001181,-0.009106,5,0.899488,0.998409,0.997228,0.558015,0.938195,0.785934,0.836687,0.025,0.0,2.61,0.0
162,0.012325,0.004917,0.001598,-5e-06,0.015822,0.002024,0.001509,0.000614,0.000341,-0.000142,-0.000742,-0.002772,0.015098,4,0.895521,0.99737,0.999858,0.554966,0.937049,0.782596,0.836739,0.025,0.0,2.62,0.0
163,-0.00598,-0.005263,0.000585,-0.0012,0.005549,0.000527,0.001507,0.000775,0.000431,-0.001156,-0.000658,-0.000142,-0.005839,3,0.905606,0.998986,0.998844,0.558595,0.940427,0.793178,0.836578,0.025,0.0,2.63,0.0
164,-0.002231,-0.004206,0.006081,-0.001406,0.003596,0.004056,0.00181,0.000961,0.000534,-0.001342,-0.000727,-0.001156,-0.001074,2,0.909346,0.999814,0.998658,0.556999,0.941453,0.797462,0.836525,0.025,0.0,2.64,0.0
165,-0.012401,-0.007252,-0.001019,-0.003605,0.013963,-0.000543,0.00161,0.001078,0.000599,-0.003253,-0.000814,-0.001342,-0.011059,1,0.898372,0.998089,0.996747,0.568111,0.939136,0.783014,0.836642,0.025,0.0,2.65,0.0
166,0.019023,-0.000786,0.029747,0.000921,0.014818,0.022822,0.00413,0.001627,0.000904,0.000585,-0.001155,-0.003253,0.022276,11,0.886814,0.996162,0.999415,0.560764,0.936126,0.772793,0.836779,0.025,0.0,2.66,0.0
167,-0.009746,-0.000807,-0.020799,-0.001213,0.002594,-0.014747,0.00182,0.001662,0.000923,-0.00119,-0.000912,0.000585,-0.010331,10,0.900765,0.998225,0.99881,0.559609,0.939786,0.788439,0.836611,0.025,0.0,2.67,0.0
168,0.003581,0.003178,-0.020265,-0.000254,0.016997,-0.014877,-0.000346,0.001301,0.000723,-0.000373,-0.000951,-0.00119,0.004771,9,0.902224,0.999183,0.999627,0.553922,0.939079,0.789328,0.836645,0.025,0.0,2.68,0.0
169,0.010094,0.002031,0.028176,0.001816,0.003312,0.021009,0.002385,0.001496,0.000831,0.001416,-0.00087,-0.000373,0.010467,8,0.90323,0.998212,0.998584,0.54776,0.938101,0.793198,0.836691,0.025,0.0,2.69,0.0
170,0.004208,0.00177,0.004586,0.002294,0.002611,0.00303,0.002448,0.001667,0.000926,0.001891,-0.00055,0.001416,0.002792,7,0.906629,0.999524,0.998109,0.561133,0.941541,0.793996,0.836521,0.025,0.0,2.7,0.0
171,0.009918,0.006917,-0.00386,0.003819,0.013152,-0.002891,0.001842,0.001699,0.000944,0.003255,-0.000208,0.001891,0.008026,6,0.900763,0.998636,0.996745,0.557217,0.938472,0.787647,0.836674,0.025,0.0,2.71,0.0
172,0.0008,0.001112,0.000717,0.003215,0.000216,0.000279,0.001624,0.001685,0.000936,0.002839,0.000277,0.003255,-0.002454,5,0.90921,0.999584,0.997161,0.562502,0.941818,0.79659,0.836506,0.025,0.0,2.72,0.0
173,-0.006156,-0.000597,-0.000773,0.001341,0.009931,-0.001112,0.001314,0.001619,0.000899,0.00132,0.000636,0.002839,-0.008995,4,0.900758,0.99848,0.99868,0.564124,0.939923,0.786651,0.836604,0.025,0.0,2.73,0.0
174,-0.017684,-0.009009,-0.017431,-0.002464,0.010269,-0.013151,-0.000495,0.001238,0.000688,-0.001882,0.000731,0.00132,-0.019003,3,0.895318,0.996799,0.998118,0.56001,0.93697,0.782015,0.836742,0.025,0.0,2.74,0.0
175,0.008317,0.004547,-0.008175,-0.000308,0.015677,-0.005214,-0.001095,0.000818,0.000455,-0.000168,0.000366,-0.001882,0.010199,2,0.899087,0.998287,0.999832,0.557133,0.938469,0.785734,0.836674,0.025,0.0,2.75,0.0
176,-0.009308,-0.007914,0.005134,-0.002108,0.011809,0.003652,-0.000494,0.000582,0.000323,-0.001699,0.000291,-0.000168,-0.00914,1,0.901931,0.998469,0.998301,0.559075,0.939008,0.788667,0.836649,0.025,0.0,2.76,0.0
177,0.013936,0.005074,0.003231,0.001101,0.017525,0.002745,-2.3e-05,0.000473,0.000263,0.000912,1.2e-05,-0.001699,0.015636,11,0.893812,0.997388,0.999088,0.565562,0.937994,0.778571,0.836696,0.025,0.0,2.77,0.0
178,-0.003073,-0.003792,0.013824,0.000266,0.010917,0.009789,0.001171,0.000599,0.000333,0.000249,0.000138,0.000912,-0.003985,10,0.905272,0.999336,0.999751,0.557479,0.940394,0.792433,0.83658,0.025,0.0,2.78,0.0
179,0.015038,0.005401,0.037757,0.003221,0.004541,0.027653,0.004512,0.001303,0.000724,0.002704,0.000154,0.000249,0.014789,9,0.901227,0.997544,0.997296,0.550639,0.937099,0.790482,0.836737,0.025,0.0,2.79,0.0
180,0.002708,0.001513,-0.000717,0.003118,0.003945,-0.001752,0.00369,0.001733,0.000963,0.002705,0.000511,0.002704,3e-06,8,0.907625,0.999999,0.997295,0.557325,0.941358,0.795591,0.83653,0.025,0.0,2.8,0.0
181,-0.001241,0.001751,0.013588,0.002246,0.013376,0.008969,0.00441,0.002215,0.00123,0.002054,0.000818,0.002705,-0.003946,7,0.90271,0.999349,0.997946,0.552099,0.938972,0.790562,0.83665,0.025,0.0,2.81,0.0
182,-0.00401,-0.003077,-0.010706,0.000995,0.003492,-0.008233,0.002809,0.002322,0.00129,0.001055,0.000991,0.002054,-0.006063,6,0.908875,0.999002,0.998945,0.560054,0.940741,0.796316,0.836562,0.025,0.0,2.82,0.0
183,0.008424,0.00827,0.001289,0.002481,0.005397,0.001012,0.002604,0.002372,0.001318,0.002265,0.001,0.001055,0.007369,5,0.905255,0.998791,0.997735,0.561804,0.940204,0.792114,0.83659,0.025,0.0,2.83,0.0
184,0.003884,0.004086,0.009415,0.002761,0.003814,0.006462,0.00309,0.002502,0.00139,0.00253,0.001177,0.002265,0.001619,4,0.909445,0.999735,0.99747,0.554615,0.94066,0.797925,0.836567,0.025,0.0,2.84,0.0
185,-0.009944,-0.012058,0.03051,0.00022,0.025854,0.021839,0.005433,0.003029,0.001683,0.000495,0.001366,0.00253,-0.012474,3,0.898023,0.997965,0.999505,0.564512,0.937738,0.78185,0.836708,0.025,0.0,2.85,0.0
186,0.001047,-0.000417,-0.001972,0.000386,0.003772,-0.001826,0.00454,0.003301,0.001834,0.000585,0.001244,0.000495,0.000552,2,0.907523,0.99991,0.999415,0.559186,0.941911,0.79505,0.836501,0.025,0.0,2.86,0.0
187,-0.012064,-0.003857,-0.019636,-0.002104,0.004222,-0.014305,0.002191,0.003101,0.001723,-0.001467,0.001152,0.000585,-0.012649,1,0.899882,0.997949,0.998533,0.555757,0.9385,0.788052,0.836673,0.025,0.0,2.87,0.0
188,0.006929,0.001673,0.02006,-0.000298,0.002957,0.014151,0.003686,0.003207,0.001781,-0.000109,0.000785,-0.001467,0.008396,11,0.90526,0.998642,0.999891,0.55686,0.940037,0.793355,0.836598,0.025,0.0,2.88,0.0
189,-0.006716,-0.000657,-0.000675,-0.001581,0.011059,-0.000291,0.00321,0.003207,0.001782,-0.001174,0.00066,-0.000109,-0.006607,10,0.900677,0.998935,0.998826,0.554202,0.93904,0.788332,0.836647,0.025,0.0,2.89,0.0
190,-0.008198,-0.006203,0.017494,-0.002905,0.020239,0.01321,0.004354,0.003414,0.001896,-0.002303,0.000403,-0.001174,-0.007024,9,0.899365,0.998871,0.997697,0.557442,0.938182,0.785258,0.836688,0.025,0.0,2.9,0.0
191,-0.006288,-0.001835,-0.002855,-0.003581,0.00755,-0.001502,0.003728,0.00347,0.001928,-0.002942,2.4e-05,-0.002303,-0.003984,8,0.903468,0.999361,0.997058,0.55833,0.940101,0.790703,0.836595,0.025,0.0,2.91,0.0
192,0.019461,0.007239,0.007726,0.001027,0.022048,0.006482,0.004184,0.003599,0.001999,0.000638,-0.000391,-0.002942,0.022403,7,0.888118,0.99642,0.999362,0.557877,0.934978,0.773697,0.836826,0.025,0.0,2.92,0.0
193,0.012542,0.0077,0.013481,0.00333,0.005168,0.009571,0.004764,0.003808,0.002116,0.002534,-0.000247,0.000638,0.011904,6,0.901263,0.998104,0.997466,0.561122,0.939003,0.788207,0.836649,0.025,0.0,2.93,0.0
194,-0.020099,-0.012742,-0.002224,-0.001356,0.021016,-0.002294,0.003885,0.003822,0.002123,-0.001061,0.000142,0.002534,-0.022633,5,0.891127,0.996405,0.998939,0.554486,0.934487,0.777496,0.836845,0.025,0.0,2.94,0.0
195,0.000449,0.000873,-0.017721,-0.000995,0.011988,-0.012457,0.001868,0.003471,0.001928,-0.000822,-2.6e-05,-0.001061,0.00151,4,0.905506,0.999761,0.999178,0.559778,0.94089,0.791919,0.836555,0.025,0.0,2.95,0.0
196,0.002174,0.002614,-0.009811,-0.000361,0.007817,-0.006934,0.00077,0.002984,0.001658,-0.000349,-0.000137,-0.000822,0.002996,3,0.906426,0.999527,0.999651,0.551241,0.939995,0.795074,0.8366,0.025,0.0,2.96,0.0
197,-0.013127,-0.007623,-0.019564,-0.002914,0.002153,-0.013853,-0.00106,0.002257,0.001254,-0.00236,-0.000167,-0.000349,-0.012778,2,0.901846,0.997989,0.99764,0.557256,0.938722,0.790011,0.836662,0.025,0.0,2.97,0.0
198,-0.018178,-0.007075,0.006396,-0.005967,0.029851,0.005479,-0.000166,0.00182,0.001011,-0.004842,-0.000474,-0.00236,-0.015818,1,0.887913,0.997518,0.995158,0.561891,0.935324,0.771851,0.836812,0.025,0.0,2.98,0.0
199,0.001314,0.002094,-0.016608,-0.004511,0.01128,-0.010401,-0.001425,0.001236,0.000687,-0.003879,-0.001086,-0.004842,0.006156,11,0.904773,0.999037,0.996121,0.562647,0.939691,0.790821,0.836615,0.025,0.0,2.99,0.0
200,-0.015163,-0.010081,-0.000724,-0.006641,0.016279,0.000881,-0.001164,0.000804,0.000447,-0.005639,-0.001477,-0.003879,-0.011284,10,0.897225,0.99824,0.994361,0.550587,0.936092,0.78511,0.83678,0.025,0.0,3.0,0.0
201,-0.003654,-0.003062,-0.005896,-0.006044,0.000529,-0.002769,-0.001389,0.00041,0.000228,-0.005331,-0.002059,-0.005639,0.001985,9,0.909308,0.999691,0.994669,0.556054,0.940546,0.798011,0.836572,0.025,0.0,3.01,0.0
202,0.008531,0.007318,-0.00799,-0.003129,0.012817,-0.004404,-0.001834,6e-06,3e-06,-0.003181,-0.002517,-0.005331,0.013862,8,0.900559,0.997851,0.996819,0.554863,0.937022,0.788048,0.83674,0.025,0.0,3.02,0.0
203,-0.005371,-0.001829,-0.008477,-0.003577,0.002065,-0.005314,-0.002444,-0.000435,0.000242,-0.00352,-0.00261,-0.003181,-0.002189,7,0.906243,0.999662,0.99648,0.552217,0.940264,0.795527,0.836587,0.025,0.0,3.03,0.0
204,-0.01205,-0.010591,0.017402,-0.005272,0.022407,0.013245,-0.000474,-0.000442,0.000246,-0.004834,-0.002738,-0.00352,-0.00853,6,0.897981,0.998686,0.995166,0.560206,0.937551,0.783226,0.836716,0.025,0.0,3.04,0.0
205,-0.0021,-0.002691,0.017669,-0.004637,0.013201,0.014024,0.001296,-0.000129,7.2e-05,-0.004414,-0.003031,-0.004834,0.002735,5,0.906115,0.99958,0.995586,0.551661,0.938765,0.794191,0.83666,0.025,0.0,3.05,0.0
206,-0.009327,-0.006617,-0.001646,-0.005575,0.008777,-3e-05,0.001184,0.000107,5.9e-05,-0.005166,-0.003225,-0.004414,-0.004913,4,0.903246,0.999248,0.994834,0.550279,0.938371,0.792131,0.836679,0.025,0.0,3.06,0.0
207,-0.011018,-0.012728,0.003285,-0.006664,0.008565,0.003477,0.001474,0.000353,0.000196,-0.00606,-0.003497,-0.005166,-0.005852,3,0.90528,0.999107,0.99394,0.561431,0.939417,0.791946,0.836629,0.025,0.0,3.07,0.0
208,-0.008045,-0.005863,-0.012774,-0.00694,0.000288,-0.007473,0.000319,0.000347,0.000193,-0.006362,-0.003855,-0.00606,-0.001985,2,0.907555,0.999698,0.993638,0.558977,0.940718,0.795706,0.836564,0.025,0.0,3.08,0.0
209,-0.01528,-0.015131,0.000187,-0.008608,0.011727,0.00236,0.00045,0.000365,0.000203,-0.007714,-0.004206,-0.006362,-0.008918,1,0.901926,0.998647,0.992286,0.552953,0.936937,0.789907,0.836744,0.025,0.0,3.09,0.0
210,-0.00238,0.003412,-0.01956,-0.007363,0.005124,-0.012334,-0.001146,9.3e-05,5.2e-05,-0.006908,-0.004697,-0.007714,0.005334,11,0.90915,0.999193,0.993092,0.551348,0.938384,0.79826,0.836678,0.025,0.0,3.1,0.0
211,-0.007245,-0.006168,0.015636,-0.007339,0.017471,0.013266,0.000745,0.000211,0.000117,-0.006959,-0.005007,-0.006908,-0.000337,10,0.90241,0.999949,0.993041,0.553472,0.938519,0.789608,0.836672,0.025,0.0,3.11,0.0
212,-0.001911,-0.002505,-0.001259,-0.006253,0.000156,0.00101,0.0007,0.000299,0.000166,-0.0062,-0.00528,-0.006959,0.005048,9,0.908506,0.999242,0.9938,0.555123,0.93959,0.797446,0.83662,0.025,0.0,3.12,0.0
213,-0.002877,0.001754,-0.020049,-0.005578,0.006507,-0.01366,-0.001102,4.7e-05,2.6e-05,-0.005703,-0.005409,-0.0062,0.003323,8,0.909086,0.999502,0.994297,0.558158,0.939859,0.796671,0.836607,0.025,0.0,3.13,0.0
214,-0.007999,-0.00695,0.014513,-0.006062,0.017062,0.011391,0.000387,0.000108,6e-05,-0.006045,-0.00545,-0.005703,-0.002296,7,0.90203,0.999657,0.993955,0.553014,0.938281,0.789374,0.836683,0.025,0.0,3.14,0.0
215,-0.003558,-0.009275,0.003075,-0.005562,0.001349,0.003515,0.000792,0.000231,0.000128,-0.005675,-0.005533,-0.006045,0.002487,6,0.906319,0.99963,0.994325,0.556237,0.940309,0.794897,0.836584,0.025,0.0,3.15,0.0
216,0.004145,0.002415,-0.007229,-0.00362,0.009644,-0.003674,0.000196,0.000225,0.000125,-0.004219,-0.005553,-0.005675,0.009821,5,0.902933,0.998543,0.995781,0.565001,0.93933,0.788763,0.836633,0.025,0.0,3.16,0.0
217,0.010471,0.007006,-0.016184,-0.000802,0.022343,-0.010536,-0.001209,-3.3e-05,1.9e-05,-0.002047,-0.005366,-0.004219,0.014689,4,0.895722,0.997828,0.997953,0.562168,0.937123,0.780606,0.836736,0.025,0.0,3.17,0.0
218,0.00353,0.001763,0.007194,6.5e-05,0.000503,0.005589,-0.000347,-9e-05,5e-05,-0.001225,-0.004902,-0.002047,0.005578,3,0.907592,0.999178,0.998775,0.558533,0.941039,0.79582,0.836547,0.025,0.0,3.18,0.0
