cycle,bridge_output,weighted_center,low_avg,bridge_state,bridge_load,shadow_pressure,shadow_archive,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
109,0.005009,0.034575,-0.070015,-0.026954,0.019662,-0.051819,-0.039718,-0.009879,0.005488,-0.027884,-0.017147,-0.03895,0.043959,7,0.903919,0.988933,0.972116,0.462605,0.910309,0.80849,0.837203,0.2112,0.0,1.0,0.0
110,-0.049148,-0.013825,0.008581,-0.031393,0.08113,0.012783,-0.031926,-0.013847,0.007693,-0.033235,-0.01865,-0.027884,-0.021264,1,0.851786,0.994649,0.966765,0.537317,0.918153,0.733818,0.837215,0.213,0.0,1.0,0.0
111,0.070758,-0.009119,0.158116,-0.010962,0.026566,0.13777,-0.011005,-0.013336,0.007409,-0.007063,-0.020692,-0.033235,0.103993,11,0.82718,0.973829,0.992937,0.506357,0.904906,0.72198,0.837123,0.2148,0.0,1.0,0.0
112,-0.000441,-0.046302,0.023087,-0.008858,0.033453,0.01942,-0.007053,-0.012205,0.006781,-0.005397,-0.018784,-0.007063,0.006623,4,0.872695,0.998333,0.994603,0.529697,0.932073,0.762063,0.836934,0.2166,0.0,1.0,0.0
113,0.041766,0.061136,-0.120347,0.001267,0.094863,-0.107243,-0.020752,-0.013743,0.007635,0.006472,-0.01691,-0.005397,0.047162,9,0.869743,0.988131,0.993528,0.496446,0.91114,0.758306,0.83721,0.2184,0.0,1.0,0.0
114,-0.083083,-0.027939,-0.51778,-0.015603,0.214104,-0.229841,-0.047137,-0.019754,0.010975,-0.016051,-0.013636,0.006472,-0.089555,2,0.90583,0.977477,0.983949,0.498436,0.88639,0.779353,0.836406,0.2202,0.0,1.0,0.0
115,0.00888,0.039598,-0.081618,-0.010707,0.030239,-0.067407,-0.049512,-0.025111,0.01395,-0.009784,-0.013974,-0.016051,0.024931,2,0.907242,0.993733,0.990216,0.580226,0.932797,0.786173,0.836908,0.222,0.0,1.0,0.0
116,-0.060694,-0.035117,0.072861,-0.020704,0.122394,0.05471,-0.036951,-0.027242,0.015134,-0.022579,-0.013388,-0.009784,-0.05091,6,0.833916,0.987206,0.977421,0.55633,0.910934,0.706449,0.837208,0.2238,0.0,1.0,0.0
117,0.021937,0.036232,0.324524,-0.012176,0.198634,0.069992,-0.023482,-0.026565,0.014758,-0.01139,-0.014675,-0.022579,0.044516,11,0.857269,0.988812,0.98861,0.507545,0.901172,0.730448,0.837034,0.2256,0.0,1.0,0.0
118,-0.035809,-0.051923,0.087568,-0.016902,0.071918,0.08598,-0.01039,-0.023654,0.013141,-0.017529,-0.014215,-0.01139,-0.024418,4,0.881326,0.993861,0.982471,0.471848,0.912951,0.777012,0.837221,0.2274,0.0,1.0,0.0
119,-0.014132,0.027097,-0.088023,-0.016348,0.005128,-0.063044,-0.016917,-0.022441,0.012467,-0.016675,-0.014679,-0.017529,0.003397,3,0.888545,0.999146,0.983325,0.556207,0.936111,0.775442,0.836779,0.2292,0.0,1.0,0.0
120,0.065117,-0.023549,0.523409,-5.5e-05,0.195454,0.240686,0.014341,-0.01582,0.008789,0.003904,-0.014958,-0.016675,0.081792,8,0.89488,0.979421,0.996096,0.538081,0.898319,0.762931,0.836947,0.231,0.0,1.0,0.0
121,0.000284,0.038459,0.040506,1.3e-05,0.069604,0.031618,0.015175,-0.010241,0.005689,0.002993,-0.012318,0.003904,-0.003619,11,0.864236,0.999089,0.997007,0.56011,0.933804,0.743293,0.836871,0.2328,0.0,1.0,0.0
122,0.038254,0.017799,0.097445,0.007661,0.01908,0.086071,0.023944,-0.004088,0.002271,0.011875,-0.010174,0.002993,0.035261,11,0.894232,0.991118,0.988125,0.530833,0.925353,0.785548,0.837118,0.2346,0.0,1.0,0.0
123,-0.007194,0.017281,0.048685,0.00469,0.065224,0.034147,0.026574,0.001431,0.000795,0.00707,-0.007087,0.011875,-0.019069,10,0.868987,0.995195,0.99293,0.521949,0.924864,0.756691,0.837128,0.2364,0.0,1.0,0.0
124,0.033476,0.036519,0.006334,0.010447,0.016591,0.005155,0.024764,0.005631,0.003128,0.013721,-0.005105,0.00707,0.026406,9,0.895598,0.993349,0.986279,0.544525,0.929108,0.784389,0.837026,0.2382,0.0,1.0,0.0
125,-0.024324,0.002273,-0.080011,0.003493,0.010378,-0.072402,0.011225,0.006638,0.003688,0.00414,-0.00247,0.013721,-0.038044,3,0.888889,0.990419,0.99586,0.540118,0.9284,0.779251,0.837045,0.24,0.0,1.0,0.0
126,-0.05909,-0.067806,0.119337,-0.009024,0.118519,0.107393,0.023009,0.009585,0.005325,-0.011779,-0.001544,0.00414,-0.06323,7,0.850098,0.984081,0.988221,0.488635,0.902697,0.737616,0.837074,0.2418,0.0,1.0,0.0
127,-0.044572,-0.003898,0.021374,-0.016133,0.092006,0.01913,0.022601,0.011928,0.006627,-0.020033,-0.002977,-0.011779,-0.032793,11,0.843372,0.991746,0.979967,0.526356,0.915874,0.726397,0.837224,0.2436,0.0,1.0,0.0
128,0.014308,-0.046762,0.415737,-0.010045,0.187793,0.157696,0.040631,0.017094,0.009497,-0.011394,-0.005365,-0.020033,0.034341,10,0.897175,0.991361,0.988606,0.578619,0.914461,0.757966,0.837225,0.2454,0.0,1.0,0.0
129,-0.031018,-0.071023,-0.067375,-0.01424,0.066805,-0.044842,0.030231,0.019459,0.01081,-0.016329,-0.006209,-0.011394,-0.019624,9,0.873434,0.995064,0.983671,0.609346,0.933,0.742467,0.836901,0.2472,0.0,1.0,0.0
130,-0.013368,0.011259,-0.099446,-0.014065,0.031087,-0.067471,0.018145,0.019222,0.010679,-0.015584,-0.007626,-0.016329,0.002962,9,0.907291,0.999255,0.984416,0.580595,0.937188,0.786373,0.836733,0.249,0.0,1.0,0.0
131,0.043269,-0.007034,0.590601,-0.002598,0.299863,0.292772,0.054961,0.025655,0.014253,-0.000791,-0.00874,-0.015584,0.058853,8,0.86127,0.985207,0.999209,0.501612,0.889165,0.723539,0.836558,0.2508,0.0,1.0,0.0
132,0.005211,0.042379,-0.194454,-0.001036,0.098472,-0.151883,0.029291,0.02631,0.014617,0.000717,-0.007627,-0.000791,0.006003,1,0.891624,0.998491,0.999283,0.533816,0.926712,0.771583,0.837088,0.2526,0.0,1.0,0.0
133,0.014135,-0.061041,0.172455,0.001998,0.029942,0.150519,0.045023,0.029678,0.016488,0.004088,-0.006459,0.000717,0.013417,5,0.876667,0.996629,0.995912,0.543301,0.932017,0.762765,0.836935,0.2544,0.0,1.0,0.0
134,0.107311,0.084746,0.155943,0.02306,0.006319,0.125466,0.055336,0.034296,0.019054,0.030011,-0.004982,0.004088,0.103222,5,0.863181,0.974077,0.969989,0.508349,0.901188,0.758848,0.837034,0.2562,0.0,1.0,0.0
135,0.012476,-0.050208,0.001933,0.020944,0.077596,-0.008696,0.046795,0.036546,0.020303,0.025609,-8.3e-05,0.030011,-0.017535,10,0.850595,0.995597,0.974391,0.497021,0.91495,0.739849,0.837225,0.258,0.0,1.0,0.0
136,-0.050777,-0.025417,-0.436435,0.006599,0.211986,-0.155754,0.021463,0.033831,0.018795,0.006424,0.003514,0.025609,-0.076386,2,0.883782,0.980816,0.993576,0.479514,0.889036,0.760562,0.836551,0.2598,0.0,1.0,0.0
137,0.012953,0.041396,-0.507214,0.00787,0.306544,-0.227183,-0.009076,0.026108,0.014504,0.008065,0.003921,0.006424,0.006529,9,0.824062,0.998359,0.991935,0.499915,0.899684,0.685843,0.83699,0.2616,0.0,1.0,0.0
138,-0.094153,-0.049513,-0.420931,-0.012534,0.149907,-0.152446,-0.025828,0.016759,0.009311,-0.01765,0.004501,0.008065,-0.102218,11,0.893346,0.974284,0.98235,0.525083,0.892866,0.769409,0.836735,0.2634,0.0,1.0,0.0
139,-0.071097,0.00113,-0.284128,-0.024247,0.06798,-0.228033,-0.051033,0.004557,0.002532,-0.031113,0.0014,-0.01765,-0.053446,5,0.876447,0.986538,0.968887,0.533211,0.911771,0.761394,0.837215,0.2652,0.0,1.0,0.0
140,-0.020005,0.030268,-0.049789,-0.023398,0.036405,-0.02763,-0.048706,-0.005031,0.002795,-0.028315,-0.003152,-0.031113,0.011108,10,0.870455,0.997202,0.971685,0.509276,0.923047,0.763952,0.83716,0.267,0.0,1.0,0.0
141,-0.018934,-0.032655,-0.103118,-0.022506,0.072467,-0.077501,-0.053025,-0.01367,0.007594,-0.025954,-0.006675,-0.028315,0.009381,8,0.877301,0.997639,0.974046,0.506025,0.91961,0.766641,0.837204,0.2688,0.0,1.0,0.0
142,0.035968,-0.076332,0.688231,-0.010811,0.30957,0.397457,0.002856,-0.010695,0.005942,-0.010367,-0.009374,-0.025954,0.061922,2,0.88726,0.984412,0.989633,0.464428,0.881049,0.756632,0.836072,0.2706,0.0,1.0,0.0
143,-0.166692,-0.074185,-0.522458,-0.041987,0.115388,-0.230721,-0.026155,-0.013478,0.007488,-0.049707,-0.009513,-0.010367,-0.156325,6,0.834172,0.960659,0.950293,0.502513,0.872602,0.719074,0.835427,0.2724,0.0,1.0,0.0
144,-0.089282,-0.087398,0.016399,-0.051446,0.081184,0.031997,-0.020398,-0.014723,0.00818,-0.059666,-0.01514,-0.049707,-0.039575,11,0.859255,0.990042,0.940334,0.492519,0.90162,0.750191,0.837046,0.2742,0.0,1.0,0.0
145,-0.068649,-0.050654,-0.140499,-0.054887,0.02537,-0.090634,-0.029542,-0.017391,0.009662,-0.061926,-0.021374,-0.059666,-0.008984,10,0.89826,0.99774,0.938074,0.576411,0.925131,0.778967,0.837122,0.276,0.0,1.0,0.0
146,-0.044727,-0.053067,-0.04512,-0.052855,0.005677,-0.019632,-0.028972,-0.019475,0.01082,-0.0576,-0.027051,-0.061926,0.017198,9,0.899638,0.995674,0.9424,0.586033,0.927196,0.780668,0.837076,0.2778,0.0,1.0,0.0
147,0.037414,0.002393,-0.072446,-0.034801,0.113154,-0.038424,-0.030531,-0.021465,0.011925,-0.033708,-0.031328,-0.0576,0.095014,2,0.826124,0.976108,0.966292,0.563458,0.899435,0.698661,0.836983,0.2796,0.0,1.0,0.0
148,0.096134,0.085341,0.471712,-0.008614,0.222572,0.204948,-0.001104,-0.0178,0.009889,-0.001046,-0.031661,-0.033708,0.129842,6,0.889634,0.967338,0.998954,0.567924,0.888024,0.748351,0.836497,0.2814,0.0,1.0,0.0
149,0.044768,0.031867,-0.065178,0.002062,0.098237,-0.09407,-0.012386,-0.016826,0.009348,0.01048,-0.027375,-0.001046,0.045814,1,0.849467,0.988474,0.98952,0.413006,0.899235,0.754143,0.836976,0.2832,0.0,1.0,0.0
150,-0.06659,-0.088519,-0.016375,-0.011668,0.013124,-0.012753,-0.013134,-0.016161,0.008978,-0.00891,-0.022075,0.01048,-0.077069,5,0.891033,0.98061,0.99109,0.527357,0.915175,0.783088,0.837225,0.285,0.0,1.0,0.0
151,-0.036713,-0.111441,0.080816,-0.016677,0.003342,0.076616,-0.002027,-0.013617,0.007565,-0.015907,-0.020232,-0.00891,-0.027802,9,0.883839,0.993003,0.984093,0.435582,0.915064,0.795565,0.837225,0.2868,0.0,1.0,0.0
152,0.004137,-0.012144,-0.037326,-0.012514,0.045205,-0.018687,-0.005059,-0.012077,0.006709,-0.010862,-0.019627,-0.015907,0.020044,8,0.881065,0.994955,0.989138,0.543129,0.928031,0.766344,0.837055,0.2886,0.0,1.0,0.0
153,-0.029636,0.017712,-0.160269,-0.015938,0.040934,-0.143629,-0.022266,-0.013911,0.007728,-0.015586,-0.0184,-0.010862,-0.018774,7,0.893144,0.995276,0.984414,0.467897,0.917828,0.79388,0.837217,0.2904,0.0,1.0,0.0
154,-0.006719,-0.024185,0.205605,-0.014095,0.129138,0.1628,0.00129,-0.011174,0.006208,-0.013354,-0.018006,-0.015586,0.008867,6,0.874377,0.997768,0.986646,0.554893,0.923433,0.747282,0.837154,0.2922,0.0,1.0,0.0
155,-0.004653,0.02597,-0.106827,-0.012206,0.035813,-0.07185,-0.009621,-0.010895,0.006053,-0.011164,-0.017354,-0.013354,0.008701,11,0.907307,0.99781,0.988836,0.569476,0.935219,0.788509,0.836816,0.294,0.0,1.0,0.0
156,0.018461,0.007022,0.05078,-0.006073,0.011529,0.054238,-0.000751,-0.009069,0.005038,-0.003705,-0.016488,-0.011164,0.029625,10,0.900105,0.992541,0.996295,0.479353,0.922487,0.802347,0.837169,0.2958,0.0,1.0,0.0
157,-0.101195,-0.03086,-0.529348,-0.025097,0.192092,-0.236727,-0.031335,-0.013077,0.007265,-0.028241,-0.014698,-0.003705,-0.097489,9,0.894427,0.975465,0.971759,0.564186,0.89264,0.757812,0.836725,0.2976,0.0,1.0,0.0
158,-0.03253,-0.041392,-0.095274,-0.026584,0.051866,-0.071669,-0.037329,-0.017442,0.00969,-0.02932,-0.016594,-0.028241,-0.00429,4,0.892016,0.998921,0.97068,0.610219,0.935549,0.762779,0.836803,0.2994,0.0,1.0,0.0
159,0.128045,0.111055,0.275522,0.004342,0.055245,0.045374,-0.027088,-0.019179,0.010655,0.01026,-0.018376,-0.02932,0.157365,2,0.857437,0.96042,0.98974,0.528669,0.890582,0.744008,0.836629,0.3012,0.0,1.0,0.0
160,0.141654,0.057474,0.464177,0.031804,0.101142,0.178268,-0.00049,-0.015815,0.008786,0.043319,-0.014367,0.01026,0.131394,1,0.842153,0.966941,0.956681,0.520505,0.883978,0.725037,0.836263,0.303,0.0,1.0,0.0
161,0.111986,-0.043775,0.619834,0.047841,0.153789,0.306098,0.039422,-0.005872,0.003262,0.060613,-0.006291,0.043319,0.068666,10,0.841951,0.982706,0.939387,0.518721,0.890651,0.719426,0.836632,0.3048,0.0,1.0,0.0
162,0.105805,0.087146,0.060294,0.059434,0.057363,0.033416,0.039789,0.002347,0.001304,0.071999,0.003076,0.060613,0.045192,9,0.856494,0.988614,0.928001,0.51096,0.902702,0.747288,0.837074,0.3066,0.0,1.0,0.0
163,0.035182,-0.016943,0.084395,0.054583,0.026883,0.044442,0.041943,0.009474,0.005263,0.06273,0.012725,0.071999,-0.036817,8,0.876533,0.990731,0.93727,0.529782,0.912112,0.766825,0.837217,0.3084,0.0,1.0,0.0
164,-0.003521,0.014522,-0.169444,0.042962,0.101377,-0.172127,0.015408,0.010542,0.005857,0.046052,0.019726,0.06273,-0.066251,7,0.896881,0.983322,0.953948,0.509585,0.898453,0.782213,0.836951,0.3102,0.0,1.0,0.0
165,-0.089801,-0.088183,-0.32449,0.01641,0.136337,-0.100498,0.001365,0.00889,0.004939,0.011847,0.023411,0.046052,-0.135853,7,0.901081,0.965795,0.988153,0.623727,0.9003,0.759481,0.837009,0.312,0.0,1.0,0.0
166,0.016428,-0.036334,0.743113,0.016413,0.424372,0.422965,0.052106,0.016669,0.009261,0.013,0.021792,0.011847,0.004581,7,0.800802,0.998848,0.987,0.516061,0.889773,0.645739,0.836589,0.3138,0.0,1.0,0.0
167,0.020254,0.07108,-0.231204,0.017182,0.121891,-0.193101,0.022902,0.017791,0.009884,0.014825,0.020561,0.013,0.007254,6,0.888465,0.998175,0.985175,0.510329,0.918137,0.770784,0.837215,0.3156,0.0,1.0,0.0
168,-0.007375,0.055502,-0.126737,0.01227,0.017708,-0.123252,0.004454,0.015391,0.00855,0.009239,0.019758,0.014825,-0.0222,4,0.879084,0.994414,0.990761,0.478758,0.922099,0.780353,0.837175,0.3174,0.0,1.0,0.0
169,0.0329,0.040708,0.158922,0.016396,0.09749,0.140499,0.022133,0.016604,0.009225,0.015192,0.018286,0.009239,0.023661,3,0.879591,0.994047,0.984808,0.389466,0.900724,0.789076,0.837021,0.3192,0.0,1.0,0.0
170,0.10071,0.016199,0.444705,0.033259,0.118179,0.171042,0.041118,0.021017,0.011676,0.036697,0.017852,0.015192,0.085518,7,0.863565,0.978495,0.963303,0.568531,0.901302,0.734509,0.837037,0.321,0.0,1.0,0.0
171,0.04149,0.083206,0.009679,0.034905,0.021669,0.004829,0.037017,0.023897,0.013276,0.037902,0.020491,0.036697,0.004792,1,0.88677,0.998795,0.962098,0.506513,0.9227,0.78154,0.837166,0.3228,0.0,1.0,0.0
172,-0.031902,-0.00103,-0.276681,0.021544,0.112979,-0.061052,0.023691,0.02386,0.013255,0.020353,0.022928,0.037902,-0.069803,5,0.902016,0.982451,0.979647,0.602296,0.913781,0.766674,0.837224,0.3246,0.0,1.0,0.0
173,-0.009701,-0.050469,-0.010756,0.015295,0.044793,-0.007683,0.020432,0.023243,0.012913,0.012797,0.022568,0.020353,-0.030055,10,0.880689,0.992444,0.987203,0.581289,0.929586,0.757765,0.837012,0.3264,0.0,1.0,0.0
174,-0.180736,-0.130334,-0.533911,-0.023912,0.159287,-0.241152,-0.012295,0.016846,0.009359,-0.035891,0.0212,0.012797,-0.193534,2,0.861971,0.951312,0.964109,0.537726,0.866503,0.734375,0.834873,0.3282,0.0,1.0,0.0
175,-0.003067,0.06409,-0.14666,-0.019743,0.026682,-0.115817,-0.025844,0.009162,0.00509,-0.027627,0.013207,-0.035891,0.032824,8,0.891983,0.991736,0.972373,0.515738,0.919394,0.785124,0.837206,0.33,0.0,1.0,0.0
176,0.019811,-0.048009,0.054816,-0.011832,0.049201,0.050182,-0.016318,0.004575,0.002542,-0.015678,0.00749,-0.027627,0.047438,2,0.843939,0.988051,0.984322,0.508081,0.915436,0.736164,0.837225,0.3318,0.0,1.0,0.0
177,0.055303,0.009815,0.446146,0.001595,0.19548,0.177019,0.00876,0.005329,0.00296,0.0022,0.004247,-0.015678,0.070981,6,0.899598,0.982122,0.9978,0.618724,0.912361,0.7521,0.837218,0.3336,0.0,1.0,0.0
178,0.063749,-0.037977,0.94977,0.014026,0.452272,0.391986,0.056088,0.014465,0.008036,0.017688,0.00396,0.0022,0.061549,10,0.849225,0.984512,0.982312,0.533421,0.873991,0.687464,0.835543,0.3354,0.0,1.0,0.0
179,0.128855,0.085763,0.724962,0.036992,0.347462,0.456411,0.107219,0.031161,0.017312,0.045615,0.005882,0.017688,0.111167,7,0.858247,0.972073,0.954385,0.416828,0.849736,0.731455,0.832966,0.3372,0.0,1.0,0.0
180,-0.028139,0.045937,-0.556743,0.023966,0.263694,-0.282185,0.058522,0.036086,0.020048,0.027096,0.011445,0.045615,-0.073753,2,0.885707,0.981481,0.972904,0.527604,0.885922,0.746538,0.836379,0.339,0.0,1.0,0.0
181,0.082393,0.009457,0.64604,0.035651,0.286595,0.345164,0.096325,0.046929,0.026072,0.040965,0.013636,0.027096,0.055297,6,0.88095,0.986131,0.959035,0.43721,0.872833,0.756509,0.835447,0.3408,0.0,1.0,0.0
182,-0.069441,-0.063475,-0.148651,0.014633,0.047856,-0.126358,0.069283,0.050953,0.028307,0.013285,0.017462,0.040965,-0.110406,6,0.891777,0.972319,0.986715,0.564129,0.905607,0.770378,0.837137,0.3426,0.0,1.0,0.0
183,0.138089,0.158674,-0.011808,0.039324,0.086516,-0.011511,0.059255,0.052447,0.029137,0.04457,0.016877,0.013285,0.124804,5,0.843619,0.968714,0.95543,0.574913,0.89228,0.715341,0.836709,0.3444,0.0,1.0,0.0
184,0.108223,0.038189,0.615953,0.053104,0.247368,0.30322,0.089262,0.059074,0.032819,0.060516,0.020754,0.04457,0.063653,4,0.899895,0.984054,0.939484,0.468621,0.873717,0.773205,0.835521,0.3462,0.0,1.0,0.0
185,-0.077947,-0.145162,0.143534,0.026894,0.084239,0.119385,0.091784,0.064962,0.03609,0.02585,0.026321,0.060516,-0.138463,8,0.874656,0.965334,0.97415,0.561262,0.891077,0.748686,0.836653,0.348,0.0,1.0,0.0
186,9.8e-05,-0.017948,0.024226,0.021534,0.003598,0.014196,0.082361,0.068093,0.03783,0.019405,0.026255,0.02585,-0.025752,7,0.905449,0.993555,0.980595,0.544982,0.926558,0.792238,0.837091,0.3498,0.0,1.0,0.0
187,-0.123175,-0.01239,-0.707228,-0.007407,0.263145,-0.426978,0.01848,0.059163,0.032868,-0.016313,0.025296,0.019405,-0.14258,6,0.890511,0.964282,0.983687,0.480039,0.864044,0.759639,0.834628,0.3516,0.0,1.0,0.0
188,0.048783,0.083838,-0.038189,0.003831,0.023411,-0.02718,0.01385,0.051007,0.028337,8e-06,0.019471,-0.016313,0.065096,9,0.900292,0.983679,0.999992,0.467098,0.909826,0.80123,0.837198,0.3534,0.0,1.0,0.0
189,0.080627,-0.068584,0.653088,0.01919,0.215528,0.391622,0.062063,0.052997,0.029443,0.020216,0.016746,8e-06,0.08062,11,0.870581,0.979792,0.979784,0.434186,0.877716,0.754936,0.835835,0.3552,0.0,1.0,0.0
190,0.095411,-0.051876,0.643496,0.034434,0.191331,0.323124,0.092806,0.060162,0.033424,0.039051,0.017232,0.020216,0.075195,3,0.858264,0.981165,0.960949,0.531441,0.88949,0.725674,0.836574,0.357,0.0,1.0,0.0
191,0.046222,0.010705,0.108984,0.036792,0.003855,0.08806,0.093882,0.066232,0.036796,0.040846,0.020286,0.039051,0.007171,2,0.884522,0.998205,0.959154,0.492256,0.919476,0.781929,0.837205,0.3588,0.0,1.0,0.0
192,0.068888,0.071294,0.082035,0.043211,0.008594,0.057333,0.090554,0.07061,0.039228,0.047863,0.023165,0.040846,0.028041,8,0.898131,0.992984,0.952137,0.509345,0.914197,0.791308,0.837224,0.3606,0.0,1.0,0.0
193,0.193446,0.082998,0.611531,0.073258,0.13681,0.290035,0.115367,0.078666,0.043703,0.084261,0.026623,0.047863,0.145583,7,0.829594,0.963602,0.915739,0.551435,0.868733,0.698519,0.835084,0.3624,0.0,1.0,0.0
194,-0.067613,-0.070508,-0.635159,0.045084,0.37344,-0.34311,0.05734,0.074827,0.041571,0.046275,0.034692,0.084261,-0.151874,10,0.828403,0.962014,0.953725,0.477768,0.842824,0.683879,0.832016,0.3642,0.0,1.0,0.0
195,0.004455,0.035362,-0.12133,0.036958,0.055065,-0.102781,0.037495,0.068108,0.037838,0.035808,0.036314,0.046275,-0.041821,9,0.902466,0.989533,0.964192,0.557261,0.915216,0.780622,0.837225,0.366,0.0,1.0,0.0
196,0.076769,0.006117,0.20926,0.04492,0.017455,0.196697,0.058108,0.066308,0.036838,0.046062,0.036243,0.035808,0.040961,3,0.861745,0.989746,0.953938,0.413417,0.898213,0.773283,0.836943,0.3678,0.0,1.0,0.0
197,-0.111833,-0.059589,-0.532753,0.01357,0.207979,-0.249835,0.019738,0.057925,0.032181,0.006503,0.037618,0.046062,-0.157895,7,0.896187,0.960441,0.993497,0.506079,0.871425,0.766795,0.835326,0.3696,0.0,1.0,0.0
198,0.062497,0.051638,-0.436131,0.023355,0.335151,-0.165712,-0.002075,0.047125,0.026181,0.020547,0.033261,0.006503,0.055994,11,0.776226,0.985956,0.979453,0.526154,0.884053,0.628159,0.836267,0.3714,0.0,1.0,0.0
199,0.074477,0.056087,-0.024895,0.033579,0.090974,-0.015556,-0.003106,0.038084,0.021158,0.034086,0.031481,0.020547,0.05393,11,0.846318,0.986461,0.965914,0.593347,0.915007,0.714616,0.837225,0.3732,0.0,1.0,0.0
200,-0.018458,-0.067316,0.025964,0.023172,0.02197,0.019249,-0.000604,0.03112,0.017289,0.020886,0.031846,0.034086,-0.052543,4,0.890393,0.9868,0.979114,0.421444,0.90325,0.801739,0.837087,0.375,0.0,1.0,0.0
201,0.018723,0.021053,0.035242,0.022282,0.012175,0.018868,0.000807,0.025663,0.014257,0.020342,0.030312,0.020886,-0.002163,3,0.906034,0.999456,0.979658,0.4889,0.925979,0.805368,0.837104,0.3768,0.0,1.0,0.0
202,0.122553,0.194921,-0.599848,0.042336,0.402953,-0.300909,-0.039455,0.013942,0.007746,0.046063,0.028916,0.020342,0.102211,8,0.77838,0.974279,0.953937,0.458949,0.852554,0.637461,0.833326,0.3786,0.0,1.0,0.0
203,-0.073748,-0.039463,-0.068579,0.01912,0.039449,-0.080345,-0.047504,0.002882,0.001601,0.01588,0.031317,0.046063,-0.119811,7,0.843233,0.969816,0.98412,0.397431,0.883923,0.758853,0.836259,0.3804,0.0,1.0,0.0
204,0.014028,-0.010392,0.585658,0.018101,0.345839,0.288301,-0.003868,0.001667,0.000926,0.015413,0.029155,0.01588,-0.001852,3,0.812686,0.999533,0.984587,0.509683,0.897592,0.669156,0.836922,0.3822,0.0,1.0,0.0
205,0.196854,0.001525,1.255086,0.053852,0.467298,0.641564,0.075319,0.014924,0.008291,0.061068,0.027231,0.015413,0.181441,11,0.885023,0.954345,0.938932,0.436017,0.819801,0.740914,0.81144,0.384,0.0,1.0,0.0
206,-0.009107,-0.067421,0.078917,0.04126,0.002733,0.057371,0.074241,0.025601,0.014223,0.043429,0.031969,0.061068,-0.070175,5,0.895782,0.982361,0.956571,0.398741,0.892866,0.814283,0.836735,0.3858,0.0,1.0,0.0
207,-0.09178,-0.090746,-0.062755,0.014652,0.022028,-0.064203,0.057319,0.03131,0.017395,0.009463,0.033573,0.043429,-0.135209,8,0.860627,0.966034,0.990537,0.569926,0.904471,0.742259,0.837114,0.3876,0.0,1.0,0.0
208,0.007691,-2.1e-05,-0.148162,0.01326,0.116394,-0.111262,0.034663,0.031914,0.01773,0.009018,0.030198,0.009463,-0.001772,7,0.864116,0.999555,0.990982,0.543203,0.925041,0.739736,0.837124,0.3894,0.0,1.0,0.0
209,-0.122783,-0.092607,-0.654774,-0.013949,0.311154,-0.360321,-0.015543,0.023372,0.012984,-0.024118,0.027233,0.009018,-0.131801,6,0.870501,0.966864,0.975882,0.429033,0.855071,0.746058,0.833633,0.3912,0.0,1.0,0.0
210,0.032317,0.150435,-0.256664,-0.004696,0.080547,-0.251401,-0.045401,0.010992,0.006107,-0.009912,0.020043,-0.024118,0.056435,11,0.897578,0.985794,0.990088,0.409187,0.898235,0.805464,0.836944,0.393,0.0,1.0,0.0
211,0.012843,-0.038183,0.139673,-0.001188,0.037382,0.145227,-0.019176,0.005562,0.00309,-0.004181,0.01585,-0.009912,0.022755,5,0.892112,0.994269,0.995819,0.435286,0.915939,0.80026,0.837224,0.3948,0.0,1.0,0.0
212,-0.037748,0.031201,-0.46585,-0.0085,0.196007,-0.19001,-0.040629,-0.002752,0.001529,-0.012638,0.013045,-0.004181,-0.033567,9,0.900923,0.991543,0.987362,0.479171,0.901253,0.781415,0.837036,0.3966,0.0,1.0,0.0
213,-0.012886,0.076883,-0.324791,-0.009377,0.125341,-0.300251,-0.075834,-0.015907,0.008837,-0.0127,0.00945,-0.012638,-0.000248,8,0.908552,0.999938,0.9873,0.466098,0.914368,0.799408,0.837225,0.3984,0.0,1.0,0.0
214,-0.009668,-0.013222,0.002035,-0.009435,0.005066,0.005003,-0.067996,-0.025283,0.014046,-0.011938,0.006349,-0.0127,0.003032,2,0.908505,0.999238,0.988062,0.431557,0.920967,0.820181,0.837189,0.4002,0.0,1.0,0.0
215,-0.044939,-0.026672,-0.081538,-0.016536,0.003666,-0.060748,-0.067997,-0.032972,0.018318,-0.020227,0.003789,-0.011938,-0.033001,11,0.887897,0.991711,0.979773,0.475349,0.91705,0.790555,0.837221,0.402,0.0,1.0,0.0
216,0.106969,0.112424,0.246443,0.008165,0.078766,0.049671,-0.053922,-0.036743,0.020413,0.011709,0.000426,-0.020227,0.127195,11,0.889615,0.968065,0.988291,0.645245,0.909842,0.749073,0.837198,0.4038,0.0,1.0,0.0
217,0.054641,0.128137,-0.05652,0.01746,0.00025,-0.050217,-0.055469,-0.040113,0.022285,0.022484,0.002006,0.011709,0.042932,3,0.887116,0.989224,0.977516,0.510546,0.918647,0.782748,0.837212,0.4056,0.0,1.0,0.0
218,0.058991,0.085248,-0.010133,0.025766,0.019065,0.007492,-0.045861,-0.041148,0.02286,0.031646,0.004873,0.022484,0.036507,9,0.903973,0.990838,0.968354,0.526579,0.918305,0.794084,0.837214,0.4074,0.0,1.0,0.0
