cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,previous_hash,hash
114,-0.002125,0.943272,0.805784,0.836426,0.77767,False,0.004712,False,2e52c9bd93ad45f3d6b3340ba922a25293ceac340d78ff527159b535b17014db,5d02f5abb5e8b052d923527a13d588a3f6fc677dc19a0be89d43aeedf9c817dd
115,-0.002128,0.945372,0.81016,0.836303,0.777498,False,0.001956,False,5d02f5abb5e8b052d923527a13d588a3f6fc677dc19a0be89d43aeedf9c817dd,7744264d5b885a9c107edcc8281669719ac8dbf949ff52913154abf3afd3bdc5
116,-3.1e-05,0.944925,0.800232,0.836329,0.779753,False,0.004999,False,7744264d5b885a9c107edcc8281669719ac8dbf949ff52913154abf3afd3bdc5,e960e201407d82a50f9f74349687a0555fc8be0411e9ea85b81885f311843cce
117,0.0004,0.946357,0.806729,0.836242,0.77886,False,0.002448,False,e960e201407d82a50f9f74349687a0555fc8be0411e9ea85b81885f311843cce,779190549448111d2944fee47df6d8acc8195d28b56d10e049f4aec7c75b13e3
118,0.000337,0.946184,0.81107,0.836253,0.777946,False,0.001807,False,779190549448111d2944fee47df6d8acc8195d28b56d10e049f4aec7c75b13e3,ebdb1d1024ba5b395c4f34651fd78ffc8949b1bb5c626f4048097aa2f7a4faf2
119,-0.002216,0.942003,0.79808,0.836496,0.778766,False,0.006488,False,ebdb1d1024ba5b395c4f34651fd78ffc8949b1bb5c626f4048097aa2f7a4faf2,aed6fd4058f9f4b56cd1a6c0c1d20e841b7f98e7125057b08136817f176d9c18
120,-0.00147,0.945251,0.811388,0.83631,0.777344,False,0.001459,False,aed6fd4058f9f4b56cd1a6c0c1d20e841b7f98e7125057b08136817f176d9c18,aa6230857f486ba278611783be7b8b28c5e65584acfeac385315ed865177f563
121,-0.001578,0.945583,0.814713,0.83629,0.776768,False,0.000609,False,aa6230857f486ba278611783be7b8b28c5e65584acfeac385315ed865177f563,18a128d16ecfd8d9c0a2d5d7b04233a5c70ed6b7194160b3a907bf2ad5a8a3fc
122,-0.001681,0.946395,0.812941,0.836239,0.777374,False,0.000993,False,18a128d16ecfd8d9c0a2d5d7b04233a5c70ed6b7194160b3a907bf2ad5a8a3fc,1b0f8ead3f8c8431a00b7661f72861cf49cd689b53f22ec00911e81ba065d164
123,0.001648,0.940791,0.793641,0.83656,0.779359,False,0.011166,False,1b0f8ead3f8c8431a00b7661f72861cf49cd689b53f22ec00911e81ba065d164,28a24f614ad0f857bc003bda417858f4e7abf90fc329a80d4b2c81a374f81a66
124,0.002772,0.944876,0.805549,0.836332,0.778125,False,0.00335,False,28a24f614ad0f857bc003bda417858f4e7abf90fc329a80d4b2c81a374f81a66,97645a59d7f481d951a22521e58a0018fa1d938fe6d5a64bbd88c146a79c7648
125,0.004516,0.943174,0.80196,0.836431,0.777923,False,0.005184,False,97645a59d7f481d951a22521e58a0018fa1d938fe6d5a64bbd88c146a79c7648,bae4ad430d49df7513e8ea8b45c38be24fd5d278218d15098d29468fa8ef0e48
126,0.006242,0.943789,0.806487,0.836396,0.776879,False,0.003132,False,bae4ad430d49df7513e8ea8b45c38be24fd5d278218d15098d29468fa8ef0e48,ef5263b2520bd1a9ea399131f8d2284fcc648a7823484a9124ce4d129f47dada
127,0.004171,0.944307,0.808998,0.836366,0.776965,False,0.003837,False,ef5263b2520bd1a9ea399131f8d2284fcc648a7823484a9124ce4d129f47dada,8b1e17bab0adb6ff15174ccb271fa3275ec36520bb527570e4a08909c1222501
128,0.00153,0.941296,0.799963,0.836534,0.778289,False,0.008316,False,8b1e17bab0adb6ff15174ccb271fa3275ec36520bb527570e4a08909c1222501,bf5addc8faab89456fd2670256dfd7d26258d689317bf95d6c95ed41c1197672
129,0.004204,0.940127,0.795514,0.836594,0.778249,False,0.009376,False,bf5addc8faab89456fd2670256dfd7d26258d689317bf95d6c95ed41c1197672,d25a04d564aacd43d852582d9dec8968e4d4473d96a6d643dda8d430d114ff4c
130,0.004963,0.945157,0.80571,0.836316,0.777749,False,0.002305,False,d25a04d564aacd43d852582d9dec8968e4d4473d96a6d643dda8d430d114ff4c,e82591f815fdd89110f78cced69b44b00f8178a7bf72c11d9d6bf4941fbb993d
131,0.002676,0.943187,0.810577,0.83643,0.776572,False,0.005239,False,e82591f815fdd89110f78cced69b44b00f8178a7bf72c11d9d6bf4941fbb993d,b466e06ce21c9b6c6d9d256dbba10033b656835a4f47a9f9ccfa18ae1df22c9b
132,0.005347,0.940503,0.797709,0.836575,0.777709,False,0.007617,False,b466e06ce21c9b6c6d9d256dbba10033b656835a4f47a9f9ccfa18ae1df22c9b,80e260a0ea334df2b49752c589b56e9a8875407154898fb0fe40f28d5a361a02
133,0.006842,0.943419,0.802087,0.836417,0.777515,False,0.00405,False,80e260a0ea334df2b49752c589b56e9a8875407154898fb0fe40f28d5a361a02,edc7d77a698cc811fd633136bf301f5e2ba49b3b32695e2cff6d6ed96d425ca9
134,0.007586,0.943294,0.802462,0.836424,0.777249,False,0.005013,False,edc7d77a698cc811fd633136bf301f5e2ba49b3b32695e2cff6d6ed96d425ca9,873887da86eca236cde8b353dff226c292a5874d99295954897777ea4498b831
135,0.006374,0.944509,0.80861,0.836354,0.77667,False,0.003344,False,873887da86eca236cde8b353dff226c292a5874d99295954897777ea4498b831,154ba624b6b6d011c79a2ca849a01ef401bc032e1127ee815b201c8cb6b02ae0
136,0.008044,0.942414,0.804505,0.836473,0.776453,False,0.004198,False,154ba624b6b6d011c79a2ca849a01ef401bc032e1127ee815b201c8cb6b02ae0,724364d2d80a12c87336e4693c5dfa41a47d0b199f932245cbd162e03867b282
137,0.006145,0.943418,0.810697,0.836417,0.775932,False,0.003258,False,724364d2d80a12c87336e4693c5dfa41a47d0b199f932245cbd162e03867b282,383e40706a9ac6e51ac51375c75ebd10707cd51fbf4f86ec7ad5797783353bc3
138,0.00766,0.941346,0.805039,0.836531,0.776064,False,0.005125,False,383e40706a9ac6e51ac51375c75ebd10707cd51fbf4f86ec7ad5797783353bc3,ca09fed2602f92b7931645556327f7eb3287c63193cbe611e4eaccf19212922c
139,0.00597,0.943004,0.807342,0.836441,0.776499,False,0.003261,False,ca09fed2602f92b7931645556327f7eb3287c63193cbe611e4eaccf19212922c,4eb9a94de9c8141974dfe39f17ad0555433992491df8a6da7bee1e0f16a7a070
140,0.005605,0.944693,0.80367,0.836343,0.777873,False,0.003434,False,4eb9a94de9c8141974dfe39f17ad0555433992491df8a6da7bee1e0f16a7a070,e03d08daf1237710fa0bf4e14724c7c709c274a6ca5f911e2e007cecf1da88ef
141,0.001709,0.940474,0.793797,0.836576,0.779209,False,0.009921,False,e03d08daf1237710fa0bf4e14724c7c709c274a6ca5f911e2e007cecf1da88ef,4fdb6eaf36b40a70d1a7b50c8eb4e0eaaaf76877ddf696e4ca56f12679bb4f24
142,0.002034,0.945655,0.807459,0.836285,0.778152,False,0.002958,False,4fdb6eaf36b40a70d1a7b50c8eb4e0eaaaf76877ddf696e4ca56f12679bb4f24,713e42bccd32d397b23cd351ee122fe6d141bf2b09fdd4f2644c8046ac44924f
143,0.001171,0.945833,0.809328,0.836274,0.77801,False,0.00236,False,713e42bccd32d397b23cd351ee122fe6d141bf2b09fdd4f2644c8046ac44924f,3419553c2983ae25309792c14ea142c7291389be728b88e19234e8b2ac48cd3b
144,0.002692,0.943372,0.802619,0.83642,0.778223,False,0.006731,False,3419553c2983ae25309792c14ea142c7291389be728b88e19234e8b2ac48cd3b,28bafd0d4dea9eb1d1818df2107ee2ac5e0f3a3bcef57ac0e515eeb7f300d3b5
145,0.003739,0.944085,0.807685,0.836379,0.77724,False,0.00267,False,28bafd0d4dea9eb1d1818df2107ee2ac5e0f3a3bcef57ac0e515eeb7f300d3b5,03e4f6fd60407bfbfd2cf6da90860ed98424ab75fd7fbe3fbd054032d22a58cf
146,0.002075,0.944277,0.81082,0.836368,0.77701,False,0.003671,False,03e4f6fd60407bfbfd2cf6da90860ed98424ab75fd7fbe3fbd054032d22a58cf,5a9062437c1036849f26aa50249187da5999743c98241cd25d7ada8ea774e8ab
147,0.001866,0.944819,0.813297,0.836336,0.776738,False,0.000783,False,5a9062437c1036849f26aa50249187da5999743c98241cd25d7ada8ea774e8ab,92641a2c58302302bbeb8cddb6cba98774443c1765bbd4ed46907684f8100db2
148,0.003178,0.944579,0.806339,0.83635,0.777787,False,0.002852,False,92641a2c58302302bbeb8cddb6cba98774443c1765bbd4ed46907684f8100db2,bc8561124fdcbae98922338809374493f3794e7e37c9a8f96cc5ed6ebb09bb0b
149,0.001154,0.944161,0.800832,0.836375,0.779153,False,0.005249,False,bc8561124fdcbae98922338809374493f3794e7e37c9a8f96cc5ed6ebb09bb0b,557ed2392d56540a3ac18c4d81bd0ff127ee5cf6aded3ad8555df61d607d77f2
150,0.001276,0.945885,0.811238,0.836271,0.777625,False,0.000777,False,557ed2392d56540a3ac18c4d81bd0ff127ee5cf6aded3ad8555df61d607d77f2,747c0a6713064bcbe9c447ec2e1382b86feaa2a17950bca8507d8f0991695859
151,0.003423,0.942402,0.796889,0.836474,0.778897,False,0.008112,False,747c0a6713064bcbe9c447ec2e1382b86feaa2a17950bca8507d8f0991695859,0291f1a06943221a4eb089dfaeaab2903795442f7976e50bd3941049c651e959
152,0.004947,0.941892,0.801178,0.836502,0.777563,False,0.006129,False,0291f1a06943221a4eb089dfaeaab2903795442f7976e50bd3941049c651e959,95f75efffb1e1e5971e49b17238e4124400c6d1bfc93bad92bcaecded0215999
153,0.003627,0.944601,0.806943,0.836349,0.777584,False,0.003001,False,95f75efffb1e1e5971e49b17238e4124400c6d1bfc93bad92bcaecded0215999,eedb2252cc72ccc9ebd19a689f1d3afc2502ab6341ae1795eb831fb04329db22
154,0.004682,0.943592,0.808482,0.836408,0.776726,False,0.003672,False,eedb2252cc72ccc9ebd19a689f1d3afc2502ab6341ae1795eb831fb04329db22,fbab452809326a02731499a39fa49fc6b5e917dac4ca84f920af40396ce787cb
155,0.005076,0.944449,0.809695,0.836358,0.776692,False,0.001637,False,fbab452809326a02731499a39fa49fc6b5e917dac4ca84f920af40396ce787cb,235aebb9903c21fb111497fcdf9643a4b815b34b53f1603cd50fd6491a8a1a8a
156,0.005962,0.943692,0.809828,0.836402,0.776235,False,0.002078,False,235aebb9903c21fb111497fcdf9643a4b815b34b53f1603cd50fd6491a8a1a8a,dcaf7778cd104dcd559cf756cb95770d18ecd36f11754f8b1de5ea3a0ad9e9a0
157,0.005384,0.944306,0.81054,0.836366,0.776414,False,0.002527,False,dcaf7778cd104dcd559cf756cb95770d18ecd36f11754f8b1de5ea3a0ad9e9a0,8009a32233f8a188cd16fb4e5b0a36a641fbb2d1ea58f2d8e53608a6490e18f8
158,0.004842,0.944893,0.811405,0.836331,0.776546,False,0.001562,False,8009a32233f8a188cd16fb4e5b0a36a641fbb2d1ea58f2d8e53608a6490e18f8,aa3ed888d9f1cc15828cfc1e0dc69c1a55a0b1a0028fe7bcf6293002ef13e26f
159,0.004107,0.945042,0.807743,0.836322,0.777475,False,0.002935,False,aa3ed888d9f1cc15828cfc1e0dc69c1a55a0b1a0028fe7bcf6293002ef13e26f,7e83424b1c55ac5ec8439161296566288b5872f18f990e99898fbfd48b8a6610
160,0.006561,0.940941,0.798096,0.836552,0.777536,False,0.006892,False,7e83424b1c55ac5ec8439161296566288b5872f18f990e99898fbfd48b8a6610,93e6c303c53f37b930ad979a2ecf6a86b80d198c1d4ce1e50f6d7919a3c82609
161,0.006005,0.944378,0.813334,0.836362,0.775755,False,0.001254,False,93e6c303c53f37b930ad979a2ecf6a86b80d198c1d4ce1e50f6d7919a3c82609,4777ec715fd40a27a320fab660d92277e9eb85c94fa665fa174ab220142cde6e
162,0.006221,0.944159,0.810316,0.836375,0.776242,False,0.002365,False,4777ec715fd40a27a320fab660d92277e9eb85c94fa665fa174ab220142cde6e,8c6ec3d8159390dd20f74fc3b928449156a5d68ce53919b655a70dade96eb3c0
163,0.006694,0.943136,0.81211,0.836433,0.775445,False,0.002603,False,8c6ec3d8159390dd20f74fc3b928449156a5d68ce53919b655a70dade96eb3c0,a368cd67d9493f33161484351717a16f99779742825b7813b6d0ab2efc32ba22
164,0.005697,0.944591,0.811189,0.836349,0.776317,False,0.001881,False,a368cd67d9493f33161484351717a16f99779742825b7813b6d0ab2efc32ba22,568499e2ae7bf09afe73c99b0929053c05ad79ef17e416b8e70b06338d60ae5c
165,0.00465,0.94429,0.809944,0.836367,0.776674,False,0.00241,False,568499e2ae7bf09afe73c99b0929053c05ad79ef17e416b8e70b06338d60ae5c,e6ada595db1f35d2cfc0f9e8d84b9714132cb14d237a822f93a33f738897134b
166,0.004385,0.944101,0.81345,0.836378,0.775963,False,0.002159,False,e6ada595db1f35d2cfc0f9e8d84b9714132cb14d237a822f93a33f738897134b,ed219ccc7bdc1bdb6951e1dc3fa2d5c6ae826ccf3797ea63a53a42dfd53a85a6
167,0.005391,0.945058,0.807497,0.836322,0.777273,False,0.002555,False,ed219ccc7bdc1bdb6951e1dc3fa2d5c6ae826ccf3797ea63a53a42dfd53a85a6,83bf4776d2bf382568b931d283529495f1dba8a782a998891f96149903e3c3d8
168,0.005511,0.944335,0.811881,0.836364,0.77613,False,0.002488,False,83bf4776d2bf382568b931d283529495f1dba8a782a998891f96149903e3c3d8,451c0a1f8f62e4a6b701c058aee3f78d0a816738086c92c21182bfc2937fcfed
169,0.004534,0.943199,0.804961,0.83643,0.777328,False,0.004464,False,451c0a1f8f62e4a6b701c058aee3f78d0a816738086c92c21182bfc2937fcfed,e9de608aec1deeeae6142cb11098d34b4984c13741cad9e56d283022cd0d098d
170,0.003326,0.944663,0.812239,0.836345,0.776605,False,0.00274,False,e9de608aec1deeeae6142cb11098d34b4984c13741cad9e56d283022cd0d098d,2b14844eaf355572b17077f2ae594b9a91f49171df44e7a21832c422a9e4c2d8
171,0.0019,0.944382,0.806783,0.836362,0.777888,False,0.003616,False,2b14844eaf355572b17077f2ae594b9a91f49171df44e7a21832c422a9e4c2d8,54d7c6c0ca1a3536cc2b430118ecbb5ead623e31fbae5010d982a8586a61b74b
172,0.002846,0.944122,0.809655,0.836377,0.777037,False,0.003065,False,54d7c6c0ca1a3536cc2b430118ecbb5ead623e31fbae5010d982a8586a61b74b,7fc1afb2545acd46a02f32151c0101d3736422d8f01feba1a7137dbf29c67531
173,0.001354,0.943998,0.806511,0.836384,0.777922,False,0.004243,False,7fc1afb2545acd46a02f32151c0101d3736422d8f01feba1a7137dbf29c67531,4de7651207f65b07a75c0a37287a4f3b97a73e64c5132d6efeea920ce4ac80ff
174,0.001442,0.944114,0.807612,0.836377,0.777723,False,0.004058,False,4de7651207f65b07a75c0a37287a4f3b97a73e64c5132d6efeea920ce4ac80ff,31d07c4204901f2d5394de0123bae18a86bb07b36bd37a0047843c3335165bbc
175,-2.3e-05,0.943651,0.80091,0.836404,0.779192,False,0.006571,False,31d07c4204901f2d5394de0123bae18a86bb07b36bd37a0047843c3335165bbc,c4c12a3a45f3b4268bfbac516c38b079451a06c75f45e01fd44419cdfed1fbb5
176,-0.002862,0.941511,0.794907,0.836522,0.779106,False,0.009157,False,c4c12a3a45f3b4268bfbac516c38b079451a06c75f45e01fd44419cdfed1fbb5,34a5c8bcc534f6d01386e11bf81237a1659c4348549dc67bd3baef4318029182
177,0.000417,0.942737,0.799654,0.836456,0.779058,False,0.008448,False,34a5c8bcc534f6d01386e11bf81237a1659c4348549dc67bd3baef4318029182,b5b56c2ed413f7e2342df74f47c75b3fc098ec162124eee1df6e0b009c2ed7af
178,0.00025,0.945624,0.81008,0.836287,0.777974,False,0.002322,False,b5b56c2ed413f7e2342df74f47c75b3fc098ec162124eee1df6e0b009c2ed7af,ba5f1e6959bcfb709d574b09e9e0c7e001a78b9e8fe82ce58c5aedf23e4b27a2
179,-0.001258,0.943555,0.800771,0.83641,0.778941,False,0.005643,False,ba5f1e6959bcfb709d574b09e9e0c7e001a78b9e8fe82ce58c5aedf23e4b27a2,589e1c1f7b9836df00f6ebae75f7e8473fa2de5e158a12edebbb0a64ea7069c3
180,-0.000753,0.945066,0.810655,0.836321,0.777572,False,0.002162,False,589e1c1f7b9836df00f6ebae75f7e8473fa2de5e158a12edebbb0a64ea7069c3,59b7daf6f143f8829542b38d7acc682496c157dcfcfe22866c0dcea25c1c48e5
181,-0.001633,0.944524,0.804059,0.836353,0.778533,False,0.00417,False,59b7daf6f143f8829542b38d7acc682496c157dcfcfe22866c0dcea25c1c48e5,d8f3e42be7a639aa07318f16405f79dc82c78ce3a56a9ae1fc4d28a967295bac
182,-0.002748,0.944054,0.807584,0.836381,0.777448,False,0.004449,False,d8f3e42be7a639aa07318f16405f79dc82c78ce3a56a9ae1fc4d28a967295bac,cbb5382d25f152034641e15b47931f792be5b39f1696a263c6538890bf682737
183,0.000116,0.942314,0.796422,0.836479,0.779622,False,0.008411,False,cbb5382d25f152034641e15b47931f792be5b39f1696a263c6538890bf682737,bd4f6ad265561ac3dec10eb0941856c40f6b2b86098cfb14db2e9efbc23ea7b4
184,0.001848,0.943409,0.805973,0.836418,0.777733,False,0.004966,False,bd4f6ad265561ac3dec10eb0941856c40f6b2b86098cfb14db2e9efbc23ea7b4,a5dca6afaf50612f4d5eb00c5486f23c4380118898b7b56a13e10b66b97aace0
185,0.001151,0.945871,0.810951,0.836272,0.777702,False,0.00181,False,a5dca6afaf50612f4d5eb00c5486f23c4380118898b7b56a13e10b66b97aace0,6844e5c08a3d9156296ed22f1eaa8a85c2432377fb28155f111fe284cb167389
186,-0.000558,0.942983,0.800293,0.836442,0.778984,False,0.007276,False,6844e5c08a3d9156296ed22f1eaa8a85c2432377fb28155f111fe284cb167389,d85237cd66fc3b839d286245b7c9e4757912cff8ac7723840c6e4662c76ddd15
187,-0.000872,0.945829,0.810596,0.836275,0.777815,False,0.001936,False,d85237cd66fc3b839d286245b7c9e4757912cff8ac7723840c6e4662c76ddd15,9cf9d325eee6fe8d7bc6d146382fe92f57737fb6c717e64d42498d4a207bdea8
188,-0.000806,0.946997,0.812467,0.836201,0.777845,False,0.000567,False,9cf9d325eee6fe8d7bc6d146382fe92f57737fb6c717e64d42498d4a207bdea8,401ce5afa217ffea8f98492133e554f316577d63c92224e5a36137437795fcda
189,-0.002618,0.941958,0.802676,0.836498,0.777751,False,0.006315,False,401ce5afa217ffea8f98492133e554f316577d63c92224e5a36137437795fcda,e4a13fe1a5e1fe2290df3458fdd3014aad1d988b9869336f29a2ec3d41ec7b4c
190,-0.000699,0.942793,0.80237,0.836453,0.778477,False,0.006657,False,e4a13fe1a5e1fe2290df3458fdd3014aad1d988b9869336f29a2ec3d41ec7b4c,c648ac1f8b6a3b9dd30c4e1dc1d4527a4109b35da7aac1a0aae08f71590fa3c1
191,-0.002423,0.942829,0.809343,0.836451,0.77675,False,0.004527,False,c648ac1f8b6a3b9dd30c4e1dc1d4527a4109b35da7aac1a0aae08f71590fa3c1,a6f5e9cd36101813ee9074ae637d5b1f1fec56a159dc8984dff48fadf53c2341
192,-0.00252,0.945424,0.812221,0.836299,0.777025,False,0.001595,False,a6f5e9cd36101813ee9074ae637d5b1f1fec56a159dc8984dff48fadf53c2341,08194b382b357b89c30cbc743b6d8b69c5bf330f31af81635ba438d8224598a3
193,-0.001679,0.945696,0.810364,0.836283,0.777656,False,0.003126,False,08194b382b357b89c30cbc743b6d8b69c5bf330f31af81635ba438d8224598a3,5ec45026380536f03f16d4f94aadf039c19af8153bba59d83631180292233c51
194,-0.000579,0.945624,0.80856,0.836287,0.778212,False,0.002598,False,5ec45026380536f03f16d4f94aadf039c19af8153bba59d83631180292233c51,a1075536c8baabcae7060605215d1523a2aebf92539b5b1ce406ff287cbf2494
195,-0.001642,0.944903,0.810344,0.836331,0.777402,False,0.002523,False,a1075536c8baabcae7060605215d1523a2aebf92539b5b1ce406ff287cbf2494,8e903cec2840d4789326686de4e758eb2db663d3ddf2fe55cc802061d75c4b2d
196,-0.002627,0.945138,0.799464,0.836317,0.779459,False,0.004603,False,8e903cec2840d4789326686de4e758eb2db663d3ddf2fe55cc802061d75c4b2d,edd354615ddae0be5fd364a9c8fd199a2b6173ff1fc8f713223b0a541f9f3ebd
197,0.000939,0.940963,0.794455,0.836551,0.779396,False,0.010571,False,edd354615ddae0be5fd364a9c8fd199a2b6173ff1fc8f713223b0a541f9f3ebd,ae2c16f48255d554d3be3660ce09d6d064967a06abfb1f7bc41546fb90ddbc65
198,0.002054,0.943697,0.802682,0.836401,0.778447,False,0.005144,False,ae2c16f48255d554d3be3660ce09d6d064967a06abfb1f7bc41546fb90ddbc65,3ae476907a8e73f12325503ee11e89fb995c0d16c530f0ff9cc074eb543a5de5
199,0.00233,0.945482,0.81209,0.836296,0.777109,False,0.002527,False,3ae476907a8e73f12325503ee11e89fb995c0d16c530f0ff9cc074eb543a5de5,1b12abc98b9e1eea7ca70c39b68f63af895e910cbc694afeb64e9e6d5d4adbc5
200,0.00171,0.944587,0.812374,0.83635,0.776876,False,0.002156,False,1b12abc98b9e1eea7ca70c39b68f63af895e910cbc694afeb64e9e6d5d4adbc5,ff907666518dbd1b8772192b41615962b839e79355cd43cb53c888d1bd0b5a5d
201,0.002647,0.945683,0.804985,0.836284,0.778534,False,0.002437,False,ff907666518dbd1b8772192b41615962b839e79355cd43cb53c888d1bd0b5a5d,da7300014557e32dd5d463de57127a79fcecfe5f0c8cb314e122a8e3650b0515
202,0.002887,0.946388,0.806546,0.83624,0.778409,False,0.002413,False,da7300014557e32dd5d463de57127a79fcecfe5f0c8cb314e122a8e3650b0515,c84121d66ec103a2532215a1eb85c68f586d11d18145576cbbd7170244ca53aa
203,0.001884,0.944676,0.806008,0.836344,0.778144,False,0.004122,False,c84121d66ec103a2532215a1eb85c68f586d11d18145576cbbd7170244ca53aa,7340d52deafc497b55292aabeed29fe0da2a024516faea87c5e3d75814582d7f
204,0.003919,0.940253,0.796675,0.836587,0.778116,False,0.009126,False,7340d52deafc497b55292aabeed29fe0da2a024516faea87c5e3d75814582d7f,75f80edb0cb8b20057d12862e501f99e29497a3cf949b46e34b79c75ad0b8933
205,0.003532,0.945488,0.811424,0.836295,0.777003,False,0.001445,False,75f80edb0cb8b20057d12862e501f99e29497a3cf949b46e34b79c75ad0b8933,c16596bd63eafc89a02c14ed75192cdcf7bf6366edb961229606dab72146b4cb
206,0.002235,0.94482,0.807084,0.836336,0.777907,False,0.002971,False,c16596bd63eafc89a02c14ed75192cdcf7bf6366edb961229606dab72146b4cb,69000adc7ab4cbb14e864843a59e4483d8703fa9e952a31ee74ff9dd66f9c465
207,0.000322,0.944195,0.805237,0.836373,0.77845,False,0.004324,False,69000adc7ab4cbb14e864843a59e4483d8703fa9e952a31ee74ff9dd66f9c465,dee14802d1298ad04bd046d834368a91f8219739e4a6677b9b775a51903bdd16
208,0.000802,0.946671,0.811749,0.836222,0.77788,False,0.00178,False,dee14802d1298ad04bd046d834368a91f8219739e4a6677b9b775a51903bdd16,8cda0ba0ce048e4c87e07c0adcbc94b425b5b338c4aaba61d505345cc04abfa8
209,0.000183,0.944744,0.811793,0.83634,0.77735,False,0.001956,False,8cda0ba0ce048e4c87e07c0adcbc94b425b5b338c4aaba61d505345cc04abfa8,536092ac893601b451921159149b22cc7eff8aa46a98e9e72620b8ff5d6b451c
210,0.000306,0.946664,0.807813,0.836222,0.778764,False,0.002702,False,536092ac893601b451921159149b22cc7eff8aa46a98e9e72620b8ff5d6b451c,06fc337bf064f385d881c5b520d85cda13209f5cc0d29bf0907c30b9bc02677a
211,-0.000554,0.945408,0.801804,0.8363,0.779496,False,0.004112,False,06fc337bf064f385d881c5b520d85cda13209f5cc0d29bf0907c30b9bc02677a,938559ebd8e24c26834da2377c929f1148ff8a2862f5b2f2b65c8419c16de617
212,-0.000406,0.946624,0.808998,0.836225,0.778494,False,0.000752,False,938559ebd8e24c26834da2377c929f1148ff8a2862f5b2f2b65c8419c16de617,471ace4b0775cd062215d403782d9475b4b6d0bdce3868e4de0697d510d8117a
213,0.000733,0.94361,0.809744,0.836406,0.77727,False,0.003705,False,471ace4b0775cd062215d403782d9475b4b6d0bdce3868e4de0697d510d8117a,0e2315963aac2316d9006e639f60d3c669fac328cb12470d4c8499f9bedf09a9
214,0.001733,0.943762,0.806959,0.836398,0.777678,False,0.004031,False,0e2315963aac2316d9006e639f60d3c669fac328cb12470d4c8499f9bedf09a9,fe84bb7a2a5b51e20f13d340508867a72a92331e144f3d2812049e87250d9308
215,0.004945,0.939901,0.791465,0.836605,0.778835,False,0.009921,False,fe84bb7a2a5b51e20f13d340508867a72a92331e144f3d2812049e87250d9308,a89242a49300ff7da401b2d8c7d69f15e9e35e8488caba171c5fe3c6ad920444
216,0.004291,0.943876,0.814042,0.836391,0.775788,False,0.00209,False,a89242a49300ff7da401b2d8c7d69f15e9e35e8488caba171c5fe3c6ad920444,66d8d9a05d9d6df4726414fca13a94076071bd266b66a7eb1a09f0219312abcf
217,0.006259,0.942284,0.805714,0.836481,0.776525,False,0.004673,False,66d8d9a05d9d6df4726414fca13a94076071bd266b66a7eb1a09f0219312abcf,1e9845012e384a989b4728ce10f9ac7d0821d74892ee5149ded6f9ef0c505f2b
218,0.00774,0.942955,0.805943,0.836443,0.776408,False,0.004101,False,1e9845012e384a989b4728ce10f9ac7d0821d74892ee5149ded6f9ef0c505f2b,9e555efe5f64a0e7aa592657e486896d5454cb44f3cbbbb044e10e8609e8174d
219,0.008294,0.944273,0.80612,0.836368,0.776705,False,0.002887,False,9e555efe5f64a0e7aa592657e486896d5454cb44f3cbbbb044e10e8609e8174d,d5ce8d7a083c5ba58b23f8e54e05057d83d5c702fa33bbe845f8118931d86cf1
220,0.007921,0.943529,0.811313,0.836411,0.775491,False,0.002904,False,d5ce8d7a083c5ba58b23f8e54e05057d83d5c702fa33bbe845f8118931d86cf1,192ee6aaa0948ab5b0f3dba3c7144b4aa58662397fc029f908b759860bffb0db
