cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,previous_hash,hash
115,0.026483,0.910347,0.82268,0.837203,0.75809,False,0.029986,False,ee4162b910af4703c5e5a36b3862aefeacd86c1eebd13f6a6b34560ed2ab32e0,8a7b7e380694f06c244c53595fdcbbe871b34b99aaf41fd3019f3c2ced801442
116,0.031824,0.91793,0.776274,0.837216,0.76896,False,0.020785,False,8a7b7e380694f06c244c53595fdcbbe871b34b99aaf41fd3019f3c2ced801442,5a47ad8bc0668545ade9d9089c12388c0a84f4e9755aecdeed9fa58d830875d7
117,0.030461,0.92565,0.819844,0.837112,0.763194,False,0.009636,False,5a47ad8bc0668545ade9d9089c12388c0a84f4e9755aecdeed9fa58d830875d7,4509a4f76607e13c2b37f23ddf94bbb5837e4094d0ac8c2cfc802b864976dbe8
118,0.032668,0.928542,0.789458,0.837042,0.769825,False,0.007329,False,4509a4f76607e13c2b37f23ddf94bbb5837e4094d0ac8c2cfc802b864976dbe8,ab851cbcedd4dcf5bd7f9c654b8173f17a8ddcff92b0341ac350dc66ce985183
119,0.016131,0.914936,0.814028,0.837225,0.763502,False,0.032498,False,ab851cbcedd4dcf5bd7f9c654b8173f17a8ddcff92b0341ac350dc66ce985183,213bc5c10066e6b0f6037f66c6c332d0468a225b74e1fb6c1ad4309d311b96ba
120,-0.000675,0.919005,0.766802,0.837209,0.777459,False,0.045322,False,213bc5c10066e6b0f6037f66c6c332d0468a225b74e1fb6c1ad4309d311b96ba,61ce4f2bcf21e922fb70b71e5c1c699b51d71da72145336897113d902ec46478
121,0.005608,0.938068,0.784923,0.836693,0.779391,False,0.016553,False,61ce4f2bcf21e922fb70b71e5c1c699b51d71da72145336897113d902ec46478,c9f4b08973367ed737b702684618e6581cfb2344690c9c326da2c4dd5a9d06a5
122,0.005854,0.946356,0.789842,0.836242,0.781146,False,0.009467,False,c9f4b08973367ed737b702684618e6581cfb2344690c9c326da2c4dd5a9d06a5,cdb78192e5b361c86c4df55c428fdbb0139545b95c6eaa29a3f90553c38c9b53
123,0.017279,0.92247,0.773711,0.837169,0.773959,False,0.036962,False,cdb78192e5b361c86c4df55c428fdbb0139545b95c6eaa29a3f90553c38c9b53,0afc32820073bb9d862ef6c739bbdd434f25dd011aa1a04400c4fe7434cbedbd
124,0.024655,0.929787,0.803296,0.837006,0.769087,False,0.01864,False,0afc32820073bb9d862ef6c739bbdd434f25dd011aa1a04400c4fe7434cbedbd,ec5023dfda3c7b676307962b9dbe36855b572ba8f5a535f8399ddaeb228b72e6
125,0.035606,0.916767,0.809064,0.837222,0.76124,False,0.022227,False,ec5023dfda3c7b676307962b9dbe36855b572ba8f5a535f8399ddaeb228b72e6,c3d4d1610f3405b519a192a402339ff0588b56162bb12a44b8f9a14acf66d1fc
126,0.04515,0.910662,0.772459,0.837206,0.764511,False,0.019406,False,c3d4d1610f3405b519a192a402339ff0588b56162bb12a44b8f9a14acf66d1fc,50aa117158bec928cc51e6eb23e0084bdc2de8bf5d477e6e1acd44ea78527974
127,0.043971,0.919543,0.827597,0.837204,0.756827,False,0.006598,False,50aa117158bec928cc51e6eb23e0084bdc2de8bf5d477e6e1acd44ea78527974,446b454bc8f7781f32cbffc27aa3191b346f356448734a606fa0fd6a7e766d99
128,0.03666,0.905435,0.806656,0.837134,0.757523,False,0.025803,False,446b454bc8f7781f32cbffc27aa3191b346f356448734a606fa0fd6a7e766d99,b259264de88a26a845811cc0f2b2a0fd08f5281d32b839f0f0188fa27ba8df3e
129,0.035406,0.918668,0.813617,0.837212,0.761032,False,0.013659,False,b259264de88a26a845811cc0f2b2a0fd08f5281d32b839f0f0188fa27ba8df3e,7bf035c67dd06a133df862ece5bc8e2687d8f529ebd2ff098f353387120829ca
130,0.027631,0.923933,0.77611,0.837145,0.771915,False,0.033451,False,7bf035c67dd06a133df862ece5bc8e2687d8f529ebd2ff098f353387120829ca,446b4533d907f179924c0f0dca61413df81e1b4167187d8097a5bd91d8cb7ad5
131,0.009297,0.924684,0.780922,0.837131,0.774878,False,0.034112,False,446b4533d907f179924c0f0dca61413df81e1b4167187d8097a5bd91d8cb7ad5,e4e4a3363826694bb705a3e4e9f1358c940e1f1c80e9b8b67afa83e04277fc0d
132,0.005085,0.9363,0.808308,0.836771,0.774219,False,0.009206,False,e4e4a3363826694bb705a3e4e9f1358c940e1f1c80e9b8b67afa83e04277fc0d,4796ded48a39a13de969808624ff5b503b022aedd4f1513026e681965817d6d4
133,0.019734,0.920118,0.725372,0.837199,0.78232,False,0.045107,False,4796ded48a39a13de969808624ff5b503b022aedd4f1513026e681965817d6d4,b581de255781d02d081121b4a28cea8c2e20112cf49a5e33adf044882061349d
134,0.020829,0.939287,0.787689,0.836635,0.776206,False,0.017585,False,b581de255781d02d081121b4a28cea8c2e20112cf49a5e33adf044882061349d,8203139d93852a50a54cb186ba7c1aa9b282d4860e7c93115955d4dc868cafda
135,0.023407,0.932464,0.756937,0.83692,0.779524,False,0.024123,False,8203139d93852a50a54cb186ba7c1aa9b282d4860e7c93115955d4dc868cafda,d299a960ee80faa7e709f1e6fcd0fcc84a3c9118e55d53bbca1f0c7e7c0810eb
136,0.026349,0.921449,0.810014,0.837183,0.76453,False,0.014604,False,d299a960ee80faa7e709f1e6fcd0fcc84a3c9118e55d53bbca1f0c7e7c0810eb,8213ab45f190134c09edd20219292b7aeb9e16e89a894f16dedf725ea26690a4
137,0.021881,0.918869,0.83639,0.83721,0.759252,False,0.008135,False,8213ab45f190134c09edd20219292b7aeb9e16e89a894f16dedf725ea26690a4,4ea10730d3a805da9f9d245be159222e6c6e7a3b7223a3bb12ba15ec880754ae
138,0.034221,0.893458,0.78558,0.836761,0.75794,False,0.035968,False,4ea10730d3a805da9f9d245be159222e6c6e7a3b7223a3bb12ba15ec880754ae,7be0575d3e4dc78c4f97b039250938742eb07896f331f84da1167fb64d4673d4
139,0.031193,0.907284,0.833594,0.837165,0.753883,False,0.018818,False,7be0575d3e4dc78c4f97b039250938742eb07896f331f84da1167fb64d4673d4,5fec12bb28b16f4c119775c5cdee027dca66bd22d6186bee0248e20df1ecd2dd
140,0.039727,0.899757,0.778733,0.836993,0.760471,False,0.061013,False,5fec12bb28b16f4c119775c5cdee027dca66bd22d6186bee0248e20df1ecd2dd,00e4608a97f5ec8e51b1263aed9a5533df63dbac08909e9294593558cdf76c79
141,0.038764,0.926086,0.742606,0.837102,0.777132,False,0.016342,False,00e4608a97f5ec8e51b1263aed9a5533df63dbac08909e9294593558cdf76c79,7ab52452d6a3328cb13a9d4f3e526bfbf86b347300eb0143f5fac017f285027f
142,0.051571,0.906352,0.746228,0.83715,0.766951,False,0.057211,False,7ab52452d6a3328cb13a9d4f3e526bfbf86b347300eb0143f5fac017f285027f,3f7abc20f56219a63e8eb4390777cde1b83c7de5117120d872c7ff8a272eca22
143,0.039122,0.922511,0.730365,0.837169,0.778274,False,0.039981,False,3f7abc20f56219a63e8eb4390777cde1b83c7de5117120d872c7ff8a272eca22,27b0ab6c60208cfa01f47dd9834aff48aea31d560291b42f5159a209db3b434f
144,0.039486,0.939577,0.793508,0.836621,0.771408,False,0.006948,False,27b0ab6c60208cfa01f47dd9834aff48aea31d560291b42f5159a209db3b434f,13c42c63871ae58cd2d6b9e1899cff24c20e374a17772bdd109e88ba931dcc6f
145,0.044576,0.924778,0.814111,0.837129,0.761217,False,0.013643,False,13c42c63871ae58cd2d6b9e1899cff24c20e374a17772bdd109e88ba931dcc6f,9e9f732ac90eb04987eb95b680f34dba98e8919e14bb09dbbf3db6830e1a3ad2
146,0.034799,0.924166,0.794987,0.837141,0.766786,False,0.022224,False,9e9f732ac90eb04987eb95b680f34dba98e8919e14bb09dbbf3db6830e1a3ad2,822057ea27a9a332d08edbe91f2b08a25e23feab5b403853e84335dbe7a635c0
147,0.037846,0.90638,0.798956,0.837151,0.75916,False,0.027721,False,822057ea27a9a332d08edbe91f2b08a25e23feab5b403853e84335dbe7a635c0,f229693a3b4258f3ea8dad9cf9381ac43fbe138850751538e1722053f4c559bf
148,0.032434,0.90849,0.81733,0.837183,0.757314,False,0.027774,False,f229693a3b4258f3ea8dad9cf9381ac43fbe138850751538e1722053f4c559bf,817875dd595184c467b2070906610c3853d094c8519dab01db5ae1f3d9b9eb43
149,0.026685,0.915641,0.83028,0.837225,0.758388,False,0.013429,False,817875dd595184c467b2070906610c3853d094c8519dab01db5ae1f3d9b9eb43,af593e500f522487b87d88ff43bf8c679f64b5721d5a9d13169ccc03bef1870d
150,0.02849,0.904239,0.832723,0.837109,0.753518,False,0.025795,False,af593e500f522487b87d88ff43bf8c679f64b5721d5a9d13169ccc03bef1870d,3f78e35a962e1dd2b5ca006a3bb838ebab2ce5e4dad817e7b2bbfc313e0d631c
151,0.032685,0.923827,0.823019,0.837147,0.761485,False,0.008779,False,3f78e35a962e1dd2b5ca006a3bb838ebab2ce5e4dad817e7b2bbfc313e0d631c,e3b390ddb6cd44f555229a0c9162129f92c6e444eb20e54320f0242d78a90e4f
152,0.034323,0.923384,0.812863,0.837155,0.763036,False,0.016566,False,e3b390ddb6cd44f555229a0c9162129f92c6e444eb20e54320f0242d78a90e4f,96693f908261b6cb05fb1b99adae62f7b7025776385e108168831254582d0e08
153,0.037613,0.916051,0.748789,0.837224,0.772643,False,0.044345,False,96693f908261b6cb05fb1b99adae62f7b7025776385e108168831254582d0e08,d7e7b24b6014b20c4fc2503404feba454d18b625ba714d4b83d4ec94c3e18736
154,0.022232,0.913339,0.735916,0.837222,0.777345,False,0.042735,False,d7e7b24b6014b20c4fc2503404feba454d18b625ba714d4b83d4ec94c3e18736,db843732150b0f06a94ebe6971edaf05d0ceee442866004500a01dd617739b2c
155,0.017338,0.926768,0.732129,0.837087,0.783747,False,0.023664,False,db843732150b0f06a94ebe6971edaf05d0ceee442866004500a01dd617739b2c,e41369ae8b4cfdf9916032b1ad6fb68e18c9f4ae2b27ecfef8d13e0432cf3ca7
156,0.021957,0.905701,0.775918,0.837139,0.766705,False,0.061444,False,e41369ae8b4cfdf9916032b1ad6fb68e18c9f4ae2b27ecfef8d13e0432cf3ca7,a0cb6dc6bf36c82d454b22d0c9efe3e19e44f61bc58ca10b5a0a260d3d3f5b91
157,0.009116,0.912434,0.74867,0.837218,0.777099,False,0.050299,False,a0cb6dc6bf36c82d454b22d0c9efe3e19e44f61bc58ca10b5a0a260d3d3f5b91,16081f9d8b72f98c8ade4009cb5e57438120bd6a7b4a2c64dc1f316f52ad932f
158,0.0167,0.913763,0.78149,0.837223,0.769485,False,0.031716,False,16081f9d8b72f98c8ade4009cb5e57438120bd6a7b4a2c64dc1f316f52ad932f,d477171573b8cee2328b2df5ff39a1a3a1c4de2a18c00f46f211039368e1b137
159,0.014187,0.92276,0.831553,0.837165,0.763109,False,0.008825,False,d477171573b8cee2328b2df5ff39a1a3a1c4de2a18c00f46f211039368e1b137,4363e743da1462ff16f3eaf5e3b320e01dc60a62c5411ebc5de0af66cfb9d04b
160,0.021795,0.905078,0.817658,0.837127,0.758168,False,0.014736,False,4363e743da1462ff16f3eaf5e3b320e01dc60a62c5411ebc5de0af66cfb9d04b,9285052b9b15f04a871f9bb32fca41bd04a11ae4c75c7fdd539fd781fbd6c0cd
161,0.017311,0.906243,0.842387,0.837148,0.754532,False,0.020342,False,9285052b9b15f04a871f9bb32fca41bd04a11ae4c75c7fdd539fd781fbd6c0cd,0897d0d384938cdc933cd869977e7374713687448f8d9b9ab437cb136416ee00
162,0.014669,0.920036,0.821979,0.8372,0.763983,False,0.014235,False,0897d0d384938cdc933cd869977e7374713687448f8d9b9ab437cb136416ee00,961e627b81857e6921b7ed71c3578fd70bd0dfbffdee99efcd6d85bd298d0f09
163,0.005277,0.918108,0.811032,0.837215,0.76738,False,0.025121,False,961e627b81857e6921b7ed71c3578fd70bd0dfbffdee99efcd6d85bd298d0f09,cf95cfa872c5e04b8d740c0164b0baa8cac780c3cfe51d7224ab922e0040a7bb
164,-0.000406,0.940725,0.790409,0.836563,0.780231,False,0.015683,False,cf95cfa872c5e04b8d740c0164b0baa8cac780c3cfe51d7224ab922e0040a7bb,fd88af76025f015d4f5a69dc5f7aef12abbeb74bee84c325c00244ede9da7a37
165,-0.009165,0.924616,0.739711,0.837133,0.783124,False,0.036904,False,fd88af76025f015d4f5a69dc5f7aef12abbeb74bee84c325c00244ede9da7a37,74ba58a20ddd29ee618745f49ebcac954c3379f65b45a99870870373b19006b9
166,-0.001868,0.925762,0.809764,0.837109,0.770968,False,0.02202,False,74ba58a20ddd29ee618745f49ebcac954c3379f65b45a99870870373b19006b9,8dd2245292ebaf7542af38355c901669c3d3b9cb8f776c4cf9af52fb54467d92
167,0.007309,0.927422,0.77428,0.837071,0.777548,False,0.041362,False,8dd2245292ebaf7542af38355c901669c3d3b9cb8f776c4cf9af52fb54467d92,2b07254ce02d80d392dc8b2ec626e14458118d17f41321da8e2376a895ff208f
168,0.027249,0.904667,0.781857,0.837118,0.764092,False,0.046605,False,2b07254ce02d80d392dc8b2ec626e14458118d17f41321da8e2376a895ff208f,0bfd59458811d5dd269b94d73d9b50d787c009b581688c1eda9dac07b6fbb51d
169,0.034917,0.914231,0.831243,0.837224,0.756055,False,0.016641,False,0bfd59458811d5dd269b94d73d9b50d787c009b581688c1eda9dac07b6fbb51d,76cf75c09c0f50513d68f03d011c5a0b77f557218ae9408c76d1e3c51ffa84b7
170,0.025146,0.902396,0.837359,0.837066,0.752604,False,0.030581,False,76cf75c09c0f50513d68f03d011c5a0b77f557218ae9408c76d1e3c51ffa84b7,e86115e3cb498e29c08c7f275d4d76d257c01a85a32bd81011cde8d8cd1cc96d
171,0.019385,0.908028,0.83464,0.837176,0.756299,False,0.014821,False,e86115e3cb498e29c08c7f275d4d76d257c01a85a32bd81011cde8d8cd1cc96d,c0cc0c4501373259bb2a92b40e3fddc0bb80cd2ee5f0a06bff79b2d3126f746a
172,0.024256,0.901695,0.836553,0.837048,0.752693,False,0.030345,False,c0cc0c4501373259bb2a92b40e3fddc0bb80cd2ee5f0a06bff79b2d3126f746a,cead2b29aae0d0711489cc7833a8713042f750108a7dd99b28acd0d14f310827
173,0.008763,0.911846,0.799745,0.837215,0.766748,False,0.030221,False,cead2b29aae0d0711489cc7833a8713042f750108a7dd99b28acd0d14f310827,ad3306d060ddb33b88d9e4bbe35136b25f339203bf4a89c75a6bcc1e10fa7ca0
174,0.008799,0.930931,0.799775,0.836971,0.773354,False,0.011735,False,ad3306d060ddb33b88d9e4bbe35136b25f339203bf4a89c75a6bcc1e10fa7ca0,0cd6f019ed2bd956cc5a93db408865540d71ec710d0d74c31da45dd04d9275e6
175,-0.006429,0.917143,0.721997,0.83722,0.78462,False,0.058434,False,0cd6f019ed2bd956cc5a93db408865540d71ec710d0d74c31da45dd04d9275e6,5de5e1abc4207cdb76ba83802dc50b891afcdc02245e3ee94b8157bb1c83e6f5
176,-0.0182,0.915786,0.77956,0.837224,0.770279,False,0.038503,False,5de5e1abc4207cdb76ba83802dc50b891afcdc02245e3ee94b8157bb1c83e6f5,c2508461780c3ae880fe29ec6459a298d142e174666b695cd6bc5114b513b1e7
177,-0.000223,0.913716,0.755458,0.837223,0.77797,False,0.071755,False,c2508461780c3ae880fe29ec6459a298d142e174666b695cd6bc5114b513b1e7,dddd857cdebb3a8a6c08cd1079dfb326ca34bd7d384a127c7f160041de165c63
178,-0.004872,0.936398,0.758585,0.836767,0.78424,False,0.009031,False,dddd857cdebb3a8a6c08cd1079dfb326ca34bd7d384a127c7f160041de165c63,1e396294614749c51d90bdb9650a6381682f63869c4da049dd24f3a6e1e4c37f
179,0.00297,0.928011,0.808956,0.837056,0.771683,False,0.027275,False,1e396294614749c51d90bdb9650a6381682f63869c4da049dd24f3a6e1e4c37f,9c55a4a53d4872d51350414cea0c3f1444dbd74255d539b787a54cfddd5a8b21
180,0.009756,0.887324,0.741746,0.836459,0.769378,False,0.073926,False,9c55a4a53d4872d51350414cea0c3f1444dbd74255d539b787a54cfddd5a8b21,5416251daaff411363c502ad409033328000838dc25eec46d71822702fb3bd33
181,0.013537,0.913129,0.830932,0.837222,0.760007,False,0.012427,False,5416251daaff411363c502ad409033328000838dc25eec46d71822702fb3bd33,b360eb401ddb8a20bc4f6a14ec1f1645a2b13f4dbba056fdf20b48b3661b6080
182,0.004567,0.90465,0.805894,0.837118,0.763815,False,0.026142,False,b360eb401ddb8a20bc4f6a14ec1f1645a2b13f4dbba056fdf20b48b3661b6080,3450ee6d0ddc1870d8c10a7bac1637307e92d32b20267eb9cfa998976fc6a381
183,0.018936,0.906427,0.828871,0.837152,0.756976,False,0.030549,False,3450ee6d0ddc1870d8c10a7bac1637307e92d32b20267eb9cfa998976fc6a381,54a759eb6fdb8decbbcde79fe12adce4b733f78b9e07e5f4444ae6552ac28ef2
184,0.02105,0.917401,0.834085,0.837219,0.759368,False,0.013465,False,54a759eb6fdb8decbbcde79fe12adce4b733f78b9e07e5f4444ae6552ac28ef2,2dbc14bcd5592166b04cf4cae00dd0f4f779991378fe7232ea44cadd5571499e
185,0.002137,0.913052,0.777541,0.837221,0.772938,False,0.045535,False,2dbc14bcd5592166b04cf4cae00dd0f4f779991378fe7232ea44cadd5571499e,7fce70ef2b7d36c18fc8ae1812d2dfed4ca10c0f666e89129c40e34cd5a5bb7d
186,-0.008056,0.921164,0.737301,0.837187,0.782633,False,0.039597,False,7fce70ef2b7d36c18fc8ae1812d2dfed4ca10c0f666e89129c40e34cd5a5bb7d,8d8d3d298f75cf7421d7802aaf0c0fc390e1b6cefc067222237f729d928e1524
187,-0.016884,0.92759,0.779927,0.837067,0.774561,False,0.02203,False,8d8d3d298f75cf7421d7802aaf0c0fc390e1b6cefc067222237f729d928e1524,4e82f4e973945d4cfdd9a0fbaaec2b9778731b86553f37bbf5160fcc7e74d7de
188,-0.006305,0.923178,0.742977,0.837158,0.782545,False,0.037873,False,4e82f4e973945d4cfdd9a0fbaaec2b9778731b86553f37bbf5160fcc7e74d7de,426eba0c6e504d0524e2d8bbb66ade15e822226d0f5a2e2cfaab08cf9dca45dc
189,0.002709,0.919089,0.782708,0.837208,0.7739,False,0.033764,False,426eba0c6e504d0524e2d8bbb66ade15e822226d0f5a2e2cfaab08cf9dca45dc,5fc994ec36a9995385df20fcdbec66817fbcc3d7057c4a0136005f6bf3ecb3de
190,0.012595,0.919473,0.817552,0.837205,0.765087,False,0.030407,False,5fc994ec36a9995385df20fcdbec66817fbcc3d7057c4a0136005f6bf3ecb3de,23a13614fe0724cceac66ab081657ab1053448ed88c52ab12d21e03836f82087
191,-0.001668,0.875286,0.796532,0.835648,0.755622,False,0.093333,False,23a13614fe0724cceac66ab081657ab1053448ed88c52ab12d21e03836f82087,ef7f052864ef6aad914d3f642bb4b745aeba802099fdb9f6be39e053059a96f8
192,-0.012332,0.900494,0.81957,0.837015,0.758046,False,0.035336,False,ef7f052864ef6aad914d3f642bb4b745aeba802099fdb9f6be39e053059a96f8,bc8687ddef1b5e540a18b74a2c99425b41e0a3970283783f779189d933b50180
193,0.008319,0.868158,0.81446,0.835031,0.748057,False,0.0922,False,bc8687ddef1b5e540a18b74a2c99425b41e0a3970283783f779189d933b50180,4df1839653d010a53f09507adc7b01fcbba0a2483b879322ad34d9284d754c25
194,0.020655,0.891631,0.823283,0.836679,0.752453,False,0.057784,False,4df1839653d010a53f09507adc7b01fcbba0a2483b879322ad34d9284d754c25,3bb59d3af850e746cd074cf3f384eb7855a3437ebf69474b68f28d446b772809
195,-0.00247,0.879614,0.716367,0.835973,0.773091,False,0.087578,False,3bb59d3af850e746cd074cf3f384eb7855a3437ebf69474b68f28d446b772809,24171a443fa71c31f74afb7a22f30e7781f2d909348f10b5024968703ad17b2e
196,0.002762,0.914285,0.780227,0.837224,0.772708,False,0.060182,False,24171a443fa71c31f74afb7a22f30e7781f2d909348f10b5024968703ad17b2e,170b670d843095f2273addd1db7fbc8b2c972b48d4e94cfaa9676d582b749710
197,0.017182,0.921867,0.793299,0.837178,0.769852,False,0.04055,False,170b670d843095f2273addd1db7fbc8b2c972b48d4e94cfaa9676d582b749710,fdc8d65c08bd932b1b9b7eba9d701446502495766aa0221cadbd1f905f9af0b8
198,0.001537,0.92354,0.723279,0.837152,0.787564,False,0.044692,False,fdc8d65c08bd932b1b9b7eba9d701446502495766aa0221cadbd1f905f9af0b8,490a501d338a4194c8d1ef0048ef3c7c11195b762e17a726e5736c5797060ba0
199,0.01335,0.923535,0.805684,0.837152,0.768718,False,0.03009,False,490a501d338a4194c8d1ef0048ef3c7c11195b762e17a726e5736c5797060ba0,17decb1682bb21ca276b2c6006c3e9556a55b51191909fb40a80ae5d1282d95f
200,0.019467,0.925834,0.819018,0.837108,0.765622,False,0.018401,False,17decb1682bb21ca276b2c6006c3e9556a55b51191909fb40a80ae5d1282d95f,779bd54c730f866ead20f531c2146f1690553db6e160263ae68d75f4ec394003
201,0.017405,0.907209,0.7764,0.837164,0.768053,False,0.063163,False,779bd54c730f866ead20f531c2146f1690553db6e160263ae68d75f4ec394003,e08f22c3f7fde03329677017d2c0c3186c63d50aa2cb330cf5b40fe5ddd7d052
202,0.013327,0.910682,0.800508,0.837206,0.765273,False,0.050425,False,e08f22c3f7fde03329677017d2c0c3186c63d50aa2cb330cf5b40fe5ddd7d052,cfd0b1133989c01938ef8499839cbcbc33ee64fb60609e162481448ca1603e0f
203,0.008574,0.910765,0.83869,0.837207,0.758617,False,0.018397,False,cfd0b1133989c01938ef8499839cbcbc33ee64fb60609e162481448ca1603e0f,814dbcc9a42248ba69b38ae63ac219a98a6676479c220d3d6279e970a874ef72
204,0.013608,0.900637,0.80084,0.837019,0.761588,False,0.010524,False,814dbcc9a42248ba69b38ae63ac219a98a6676479c220d3d6279e970a874ef72,328eb49b5fb36f1b536b6e209cd521fa4371301702220549d1fad62a840f6822
205,-0.002197,0.895671,0.814793,0.836851,0.7593,False,0.029648,False,328eb49b5fb36f1b536b6e209cd521fa4371301702220549d1fad62a840f6822,42c6f5a63e92915c2bd5978fee35c01de38787df78afb65aa16f9fcd2a72801d
206,-0.013313,0.892882,0.753352,0.836736,0.76836,False,0.066885,False,42c6f5a63e92915c2bd5978fee35c01de38787df78afb65aa16f9fcd2a72801d,6e84b194948591ca18711ab843a60cb6d3b5645ba1df98ada6cd7156f30af32a
207,-0.01518,0.915936,0.79282,0.837224,0.768284,False,0.044845,False,6e84b194948591ca18711ab843a60cb6d3b5645ba1df98ada6cd7156f30af32a,331cab7d067bdbb10b348257c37a6023a4280626da8c3772c9f947930a88451a
208,-0.013232,0.924913,0.793458,0.837127,0.771663,False,0.03366,False,331cab7d067bdbb10b348257c37a6023a4280626da8c3772c9f947930a88451a,a871b6a82cc3ff87d4cffcaf453d9a7215d4aafa8a7cc39bf3c948068e8ef540
209,0.001511,0.910898,0.782559,0.837208,0.771302,False,0.036176,False,a871b6a82cc3ff87d4cffcaf453d9a7215d4aafa8a7cc39bf3c948068e8ef540,fec2347193c3a340169baac9ff44844c61130044fafd624516b34d2102cf3055
210,-0.029393,0.882802,0.628631,0.836188,0.786423,False,0.086641,False,fec2347193c3a340169baac9ff44844c61130044fafd624516b34d2102cf3055,6a5b7c18456e5a8c72ef760359a6bc948dc0e6dd99c06ba84db366c4b38ed670
211,-0.025336,0.932016,0.76413,0.836935,0.777546,False,0.015129,False,6a5b7c18456e5a8c72ef760359a6bc948dc0e6dd99c06ba84db366c4b38ed670,71f217dcf16cc36b431b53b6f8f5a48c96ad563cc7e6104675ce39de478d74ce
212,-0.017464,0.926656,0.782624,0.837089,0.773584,False,0.018726,False,71f217dcf16cc36b431b53b6f8f5a48c96ad563cc7e6104675ce39de478d74ce,88023702ea15b1edb7a9ddd3b4ca1ebe6f54f517a9004fe6093a035a801cfbdf
213,-0.030581,0.886708,0.761603,0.836425,0.761017,False,0.049663,False,88023702ea15b1edb7a9ddd3b4ca1ebe6f54f517a9004fe6093a035a801cfbdf,4281f94cb2e2e48ff5ad214433cc954b20d5e6de6a0abb24a73ddee06e9adc5c
214,-0.017724,0.889708,0.851828,0.836585,0.746634,False,0.033406,False,4281f94cb2e2e48ff5ad214433cc954b20d5e6de6a0abb24a73ddee06e9adc5c,ede4b1f48fc8aefa0f55eccb1a8e5fcd73dcdff9cd3a66730d9ed01b335360a3
215,0.002717,0.863214,0.835691,0.834543,0.743079,False,0.086424,False,ede4b1f48fc8aefa0f55eccb1a8e5fcd73dcdff9cd3a66730d9ed01b335360a3,b6c11f50d5fc012c9be0beebe44f9149430f5bc85d5022d1445dfea7800a8479
216,-0.010867,0.884365,0.844012,0.836287,0.747624,False,0.038139,False,b6c11f50d5fc012c9be0beebe44f9149430f5bc85d5022d1445dfea7800a8479,1c015484aba68ecfb249bca3c74079fe4ecc2e5c8df52c5a5db7403b049e2728
217,0.01314,0.872385,0.807876,0.835409,0.749984,False,0.091774,False,1c015484aba68ecfb249bca3c74079fe4ecc2e5c8df52c5a5db7403b049e2728,298d0ffe5fa2c6477947ae96f31c375bf3d98ec6fa44e344b75b45496e1e0d2c
218,0.028676,0.896741,0.789333,0.836892,0.759481,False,0.077313,False,298d0ffe5fa2c6477947ae96f31c375bf3d98ec6fa44e344b75b45496e1e0d2c,9ec364612bbb7ec86c16951ee1c9e5846cc877b14d5ef7a958543d060d8bcfe7
219,0.029205,0.917736,0.791692,0.837218,0.766333,False,0.042663,False,9ec364612bbb7ec86c16951ee1c9e5846cc877b14d5ef7a958543d060d8bcfe7,9ebe63287724d0b16826c1e39d28bea82cc7dca27510daf162f3bc3698355055
220,0.01267,0.916398,0.757498,0.837223,0.776011,False,0.045611,False,9ebe63287724d0b16826c1e39d28bea82cc7dca27510daf162f3bc3698355055,47a02983afebe20f42b7da3e789eb8416c7ad8ac78d8127a416916309375d9f3
