cycle,self_state,stability,rigidity,adaptive_score,observer_a_trust,observer_a_alert,observer_b_anomaly,observer_b_alert,previous_hash,hash
115,0.026752,0.90123,0.787151,0.837035,0.761909,False,0.07034,False,e57230d4b7f8517b27fb15d918c875fd98dbe9dbe7588be2c779a02fd636e246,bc865e711b219661ee8748091ec4ccd195f0ec5bc0902523b2fe9e78af78d7d8
116,0.043373,0.924927,0.724315,0.837126,0.779468,False,0.034391,False,bc865e711b219661ee8748091ec4ccd195f0ec5bc0902523b2fe9e78af78d7d8,92a1ffb0b730bf17d916cb1da7ad060328dfb4e20c2c6e46574be6197b342abd
117,0.024294,0.915523,0.78118,0.837225,0.768645,False,0.058365,False,92a1ffb0b730bf17d916cb1da7ad060328dfb4e20c2c6e46574be6197b342abd,0be293898aa3380f0b0bd2aab4dbe21ebcc1f2a6cd607d2716f7d482e5348eff
118,0.0334,0.907233,0.768514,0.837165,0.76644,False,0.066841,False,0be293898aa3380f0b0bd2aab4dbe21ebcc1f2a6cd607d2716f7d482e5348eff,36a54a038feb9661dce49f5553da65e5de0b35ede8448ded5251e84dc2574bb4
119,-0.00698,0.884262,0.71875,0.83628,0.773416,False,0.09124,False,36a54a038feb9661dce49f5553da65e5de0b35ede8448ded5251e84dc2574bb4,0c49af73d2d559a746aa82080c2122aac7c3a3b4f9c81b99694c4da7389e758b
120,0.004407,0.927234,0.789264,0.837075,0.775066,False,0.02226,False,0c49af73d2d559a746aa82080c2122aac7c3a3b4f9c81b99694c4da7389e758b,937cfcd505e19a0f4dbc3be49e4eb51fb89f5da7fb29e4bff644259ef759ae9a
121,-0.002559,0.928813,0.824517,0.837034,0.768928,False,0.015989,False,937cfcd505e19a0f4dbc3be49e4eb51fb89f5da7fb29e4bff644259ef759ae9a,f5e9d047c731f14113df1096d6e2db28196dc7430f6fa7b7f77906de992db8cd
122,-0.006643,0.938419,0.806285,0.836677,0.77503,False,0.016499,False,f5e9d047c731f14113df1096d6e2db28196dc7430f6fa7b7f77906de992db8cd,dde607cb831419563a6f2c9cf0e137907375b4994d585b43fa290bf92f3c8168
123,-0.005152,0.919857,0.788975,0.837201,0.772425,False,0.051167,False,dde607cb831419563a6f2c9cf0e137907375b4994d585b43fa290bf92f3c8168,a7683cc21c2be919edd1b0fc8e982bf1b2cab95f471709f9b9cb121683b0f207
124,0.005758,0.935359,0.785113,0.83681,0.778404,False,0.017627,False,a7683cc21c2be919edd1b0fc8e982bf1b2cab95f471709f9b9cb121683b0f207,2967f35f50996907ded71bbc676ca2b5548eee5162fd4cd3dc128eb26cc12b5b
125,0.003183,0.932765,0.726687,0.836909,0.789721,False,0.02639,False,2967f35f50996907ded71bbc676ca2b5548eee5162fd4cd3dc128eb26cc12b5b,10ba8f50ef822739980136f0f2e858ce69ae0981966c0e9eeaf3822614bb1480
126,0.018607,0.900538,0.707266,0.837016,0.779268,False,0.085531,False,10ba8f50ef822739980136f0f2e858ce69ae0981966c0e9eeaf3822614bb1480,48544d723151574b57928456caecda2b395028279ea6f42577771161f501499b
127,0.00568,0.935909,0.773879,0.836788,0.780853,False,0.022673,False,48544d723151574b57928456caecda2b395028279ea6f42577771161f501499b,496971dc694607f7e460d2c1e403a1e2acdb4d5f199784a9bb72cac927c99f8a
128,0.018127,0.909996,0.751441,0.8372,0.773885,False,0.045485,False,496971dc694607f7e460d2c1e403a1e2acdb4d5f199784a9bb72cac927c99f8a,bd776fe5de80ca6ed2454b0eb6258cd5224e8adb99d7d6a0ecda36ed9543231e
129,-0.003027,0.902874,0.726242,0.837078,0.779422,False,0.059759,False,bd776fe5de80ca6ed2454b0eb6258cd5224e8adb99d7d6a0ecda36ed9543231e,4e92d193f39bf6f504f9d0df6006072c6cd9e00eec8f7e555e0afba3acab2a55
130,0.01863,0.914175,0.756478,0.837224,0.774246,False,0.059481,False,4e92d193f39bf6f504f9d0df6006072c6cd9e00eec8f7e555e0afba3acab2a55,529137953dd733d1e026f217196e4cd70736a62bb3816315c870d17a8c8e17c6
131,-0.007641,0.915338,0.78832,0.837225,0.770482,False,0.043875,False,529137953dd733d1e026f217196e4cd70736a62bb3816315c870d17a8c8e17c6,50fa925e97d8565d61609a1764ee3be3e060e7ec5a5c72d3812b26e19395e0df
132,-0.015292,0.912725,0.761006,0.83722,0.773499,False,0.033487,False,50fa925e97d8565d61609a1764ee3be3e060e7ec5a5c72d3812b26e19395e0df,07e135b2d94743c6271248c6b84da81fecbb66005201091928115ecfb2e60e49
133,-0.011643,0.935578,0.791251,0.836802,0.776074,False,0.01805,False,07e135b2d94743c6271248c6b84da81fecbb66005201091928115ecfb2e60e49,d4bfc4c7b1617db958b805a98bc561fdc2231dd76a14c56147014a13c7c79900
134,-0.008174,0.92221,0.750257,0.837173,0.780381,False,0.053088,False,d4bfc4c7b1617db958b805a98bc561fdc2231dd76a14c56147014a13c7c79900,a43bae7173365f02623c80ab7c5eb439a88c8b0b785ae6b583e831530e959b56
135,-0.020694,0.92603,0.78708,0.837103,0.771831,False,0.042663,False,a43bae7173365f02623c80ab7c5eb439a88c8b0b785ae6b583e831530e959b56,5dcd37d5b7d5739bb2e8f96f5e0b7635a894b065dfc36564fbbe3fc814b1bfa3
136,0.001183,0.917899,0.79829,0.837217,0.770674,False,0.034421,False,5dcd37d5b7d5739bb2e8f96f5e0b7635a894b065dfc36564fbbe3fc814b1bfa3,786c7a081b3993596fe1e544283ea93a83626db0cbf1e669a490b8d7b2a4e87c
137,-0.013481,0.925839,0.790086,0.837108,0.772607,False,0.022534,False,786c7a081b3993596fe1e544283ea93a83626db0cbf1e669a490b8d7b2a4e87c,259c1aa902ef60b9599fe2a594ac270340504c6d383bfe48ed32fa687c7f5f9f
138,-0.004054,0.92157,0.783512,0.837182,0.774332,False,0.020947,False,259c1aa902ef60b9599fe2a594ac270340504c6d383bfe48ed32fa687c7f5f9f,8c4000504042d4942fce77202437b792d11722ebf39676649dd0af070b6f5935
139,-0.013876,0.923099,0.784348,0.837159,0.77273,False,0.021031,False,8c4000504042d4942fce77202437b792d11722ebf39676649dd0af070b6f5935,53ea9b75b1648da5b75d78efc0ee07b406f9577a1d50887906a5b7b06d7dddda
140,0.008769,0.910537,0.777855,0.837205,0.770664,False,0.073362,False,53ea9b75b1648da5b75d78efc0ee07b406f9577a1d50887906a5b7b06d7dddda,bbd03fc3ca63895b966b8e17fbe7a214b55309982a4142370b73346c152aed69
141,-0.03114,0.889471,0.707169,0.836573,0.772796,False,0.07294,False,bbd03fc3ca63895b966b8e17fbe7a214b55309982a4142370b73346c152aed69,76c5a0a4edd5c5191c3ee361f167c1123f589d24f4126d0e58b83aab3b826c29
142,-0.007574,0.905673,0.751968,0.837138,0.774362,False,0.082438,False,76c5a0a4edd5c5191c3ee361f167c1123f589d24f4126d0e58b83aab3b826c29,bc0e52e8595268014fdc7f312687aeabe5b5d85b16e17d4837bb079a2ecb6c0f
143,-0.019261,0.93321,0.764477,0.836893,0.779099,False,0.025913,False,bc0e52e8595268014fdc7f312687aeabe5b5d85b16e17d4837bb079a2ecb6c0f,d30f3c43c9451dadd9c92497a38b030dd6d1ea9dade340b2b91e84c01642ec57
144,0.005093,0.919979,0.740653,0.8372,0.782143,False,0.046979,False,d30f3c43c9451dadd9c92497a38b030dd6d1ea9dade340b2b91e84c01642ec57,d027c929407a78a3c78e7c957b942d68a1cf4bbfec745fe63b6d600334af440d
145,0.018398,0.919567,0.748143,0.837204,0.777841,False,0.02745,False,d027c929407a78a3c78e7c957b942d68a1cf4bbfec745fe63b6d600334af440d,af231c0b5749bc4fb00769816d0edeb6fd5320244ecaaa673f2cbbf726705a1b
146,-0.004569,0.920954,0.783204,0.83719,0.774077,False,0.039118,False,af231c0b5749bc4fb00769816d0edeb6fd5320244ecaaa673f2cbbf726705a1b,7e6ffa7963686ddbff8359980c6509694e10e286c6a67487d0bc0d0bbe1b1bcb
147,-0.020995,0.893629,0.787412,0.836768,0.760281,False,0.066478,False,7e6ffa7963686ddbff8359980c6509694e10e286c6a67487d0bc0d0bbe1b1bcb,c14768b13f2fe3adefbe375137002751a26ff01f45aa15d5788fbf5dd2af3ce4
148,0.001735,0.906207,0.785175,0.837148,0.769077,False,0.07625,False,c14768b13f2fe3adefbe375137002751a26ff01f45aa15d5788fbf5dd2af3ce4,bf1519b3d0f5b3d16e976e136ce8003e08920350ce0a56d277cb4dd60f99f8ad
149,-0.014619,0.932613,0.739266,0.836915,0.784866,False,0.027057,False,bf1519b3d0f5b3d16e976e136ce8003e08920350ce0a56d277cb4dd60f99f8ad,38dd94881a5269ec89c3145ba89b0ab8f17b9aff4491c81201f2eee9461ca0d2
150,-0.023754,0.909493,0.772375,0.837195,0.768396,False,0.050588,False,38dd94881a5269ec89c3145ba89b0ab8f17b9aff4491c81201f2eee9461ca0d2,13f708c8a09465d0a6f65b596538bb23af51bf9218c399a9778d9d1e30806a40
151,-0.007999,0.92984,0.781871,0.837005,0.776721,False,0.034302,False,13f708c8a09465d0a6f65b596538bb23af51bf9218c399a9778d9d1e30806a40,087555d0df0acde489ecfb7e189a391422db86b36bb1e0055fe23202cff1f009
152,0.01769,0.901721,0.76973,0.837049,0.767381,False,0.056018,False,087555d0df0acde489ecfb7e189a391422db86b36bb1e0055fe23202cff1f009,79b430d442866b4cc9455233fc7a67f1172eeb90f8d421da2a6d1e11a30923f7
153,0.002055,0.922311,0.732313,0.837172,0.785228,False,0.044481,False,79b430d442866b4cc9455233fc7a67f1172eeb90f8d421da2a6d1e11a30923f7,fded6b179de3a911c8a2dee80797ef6e591cd64b26eddd5ede7439656eac51b7
154,0.015022,0.923568,0.800253,0.837152,0.769482,False,0.023263,False,fded6b179de3a911c8a2dee80797ef6e591cd64b26eddd5ede7439656eac51b7,40b0be927dbe8f9b863d404effefcad0c93e1e55f73cffd387b4eaaaa850e39a
155,0.010715,0.929966,0.802707,0.837001,0.772054,False,0.014012,False,40b0be927dbe8f9b863d404effefcad0c93e1e55f73cffd387b4eaaaa850e39a,a529591b1ad95fd53785b2966fd466e08ddff83c1085bc9c70f011cd869d5fb2
156,0.024516,0.910727,0.758058,0.837207,0.771541,False,0.035501,False,a529591b1ad95fd53785b2966fd466e08ddff83c1085bc9c70f011cd869d5fb2,160220f5adddeb2ad04400e26529596f42c95b50780aba8b7082b50feb87b209
157,0.009452,0.920814,0.783244,0.837191,0.773043,False,0.035139,False,160220f5adddeb2ad04400e26529596f42c95b50780aba8b7082b50feb87b209,1f6f04a91a2f8cbde1d2e0a059d35b7d9d46bfe89308799275728802c10b48ca
158,0.008036,0.938086,0.80227,0.836692,0.775442,False,0.006122,False,1f6f04a91a2f8cbde1d2e0a059d35b7d9d46bfe89308799275728802c10b48ca,6d9d41f292f409e6aef8c29ea9b522beb52752ae005a159135378f7a38e200e5
159,-0.002539,0.935362,0.745494,0.83681,0.786973,False,0.032365,False,6d9d41f292f409e6aef8c29ea9b522beb52752ae005a159135378f7a38e200e5,c2543090234b346a4dc8d8f9e12ca226ad6e9944c718538fdd3a95000b792ead
160,0.014928,0.91329,0.749543,0.837222,0.776063,False,0.035193,False,c2543090234b346a4dc8d8f9e12ca226ad6e9944c718538fdd3a95000b792ead,b333f6487383a737d521565d85ffa5f8fe935539215493ac8f5fc36ce1a1681d
161,0.013398,0.931594,0.796799,0.83695,0.773256,False,0.012342,False,b333f6487383a737d521565d85ffa5f8fe935539215493ac8f5fc36ce1a1681d,8ac347ae56f40027aa0f00826e6967b005f866c35a54f7f5fe42a6a159a06a31
162,0.002675,0.911683,0.780634,0.837214,0.771731,False,0.061194,False,8ac347ae56f40027aa0f00826e6967b005f866c35a54f7f5fe42a6a159a06a31,38072ca0957276324f4c05393334faa510090fabc874f3a854d244771eb8472b
163,0.006361,0.897945,0.760394,0.836934,0.770163,False,0.073341,False,38072ca0957276324f4c05393334faa510090fabc874f3a854d244771eb8472b,6426d07bdbdd718867d11e71b6fbdea32f8d6a97cf6dd501039d36881d4fa861
164,-0.014574,0.909627,0.768973,0.837196,0.770959,False,0.065057,False,6426d07bdbdd718867d11e71b6fbdea32f8d6a97cf6dd501039d36881d4fa861,a89abf5dfef5ec1a46965f25778a2f39213dfb7e268ce14dd89f217ee4f9cf58
165,-0.016416,0.935391,0.792703,0.836809,0.774765,False,0.014319,False,a89abf5dfef5ec1a46965f25778a2f39213dfb7e268ce14dd89f217ee4f9cf58,3418b62126fc6598001ea80e413f75597837649c1570699542a13af9aec9d97f
166,-0.013101,0.917646,0.817658,0.837218,0.764329,False,0.029075,False,3418b62126fc6598001ea80e413f75597837649c1570699542a13af9aec9d97f,ed7f918d2eff11380265613f7b8f802968c46edd74c25d9bdea0d7bcc520ce33
167,-0.006634,0.945297,0.793659,0.836307,0.779872,False,0.015361,False,ed7f918d2eff11380265613f7b8f802968c46edd74c25d9bdea0d7bcc520ce33,a1cc85ec4fa06f68752fb1b715fd1c190bab986ec6fa0b7b2da5f04db0bf4db0
168,0.007704,0.897418,0.792825,0.836916,0.76322,False,0.078393,False,a1cc85ec4fa06f68752fb1b715fd1c190bab986ec6fa0b7b2da5f04db0bf4db0,cacb2c1f70535af3c21fd700ff694c088ca86baaf6bba09739547bf89e48dd23
169,0.000652,0.903599,0.688778,0.837095,0.787647,False,0.076782,False,cacb2c1f70535af3c21fd700ff694c088ca86baaf6bba09739547bf89e48dd23,414affc15f5ad355b278b16a529d03888689ade1cf794f8025996eb2a0a5c91f
170,-0.008403,0.933758,0.806264,0.836873,0.7731,False,0.016066,False,414affc15f5ad355b278b16a529d03888689ade1cf794f8025996eb2a0a5c91f,0485a5fabca4e2b13d9bdae99a73ac18f5a214873b3e50e231eea7efa98928c2
171,-0.023375,0.924159,0.725551,0.837141,0.782956,False,0.031314,False,0485a5fabca4e2b13d9bdae99a73ac18f5a214873b3e50e231eea7efa98928c2,7c75da9540ce70221c5fb684136528a19dca4467294bb9d0ad7846474678058d
172,-0.018038,0.927072,0.774801,0.837079,0.775177,False,0.015918,False,7c75da9540ce70221c5fb684136528a19dca4467294bb9d0ad7846474678058d,116785fdb56e381fbc15461a9f0abc59f8c41b31a99242a4a2698f0164870df1
173,-0.045637,0.892307,0.791469,0.83671,0.754064,False,0.068664,False,116785fdb56e381fbc15461a9f0abc59f8c41b31a99242a4a2698f0164870df1,796feac9892176a23be6154509565d3a986b258a4cdd335e2e873407448abe98
174,-0.021757,0.882724,0.772894,0.836183,0.759069,False,0.093699,False,796feac9892176a23be6154509565d3a986b258a4cdd335e2e873407448abe98,49e8e1c2e03260313c850aadfe503f41f6d156ebe32d1df46368dc1f78b9ba1f
175,-0.018638,0.937242,0.793097,0.83673,0.77487,False,0.007432,False,49e8e1c2e03260313c850aadfe503f41f6d156ebe32d1df46368dc1f78b9ba1f,7c40814028c6c632eb4b6af502aa2a669adfb982656f128817baf5903c36564d
176,-0.026545,0.926679,0.801474,0.837089,0.768006,False,0.026134,False,7c40814028c6c632eb4b6af502aa2a669adfb982656f128817baf5903c36564d,ea11677f61240385374314b00d5817801eceb3c9286893301bf2963e66ba1bda
177,0.009785,0.885417,0.71221,0.83635,0.774584,False,0.129806,False,ea11677f61240385374314b00d5817801eceb3c9286893301bf2963e66ba1bda,e980fad879cee51bb393e6e06f38a5cc36da7e0837169d598e79e8c1608bc70f
178,-0.002866,0.90544,0.750387,0.837134,0.775537,False,0.073897,False,e980fad879cee51bb393e6e06f38a5cc36da7e0837169d598e79e8c1608bc70f,39cb3dbc045b7682583aea06599615ec14fc8bfac9d6894c0bd94a2b2984b912
179,-0.016526,0.920362,0.734311,0.837196,0.781258,False,0.037873,False,39cb3dbc045b7682583aea06599615ec14fc8bfac9d6894c0bd94a2b2984b912,60c5ea1bbe07be09da29fd3827949e6abe89b6a684085926ffac6c176fa9875c
180,-0.021708,0.902708,0.751278,0.837074,0.770619,False,0.064239,False,60c5ea1bbe07be09da29fd3827949e6abe89b6a684085926ffac6c176fa9875c,6e85ebdbdc898373dcb4de78006bfa84c4b7491729ff55041e728f5cc9aaa14e
181,-0.018436,0.91386,0.713103,0.837224,0.782849,False,0.063867,False,6e85ebdbdc898373dcb4de78006bfa84c4b7491729ff55041e728f5cc9aaa14e,9f9663c5f03264ab3549e6a37dd5e93e09b1a4285f1a134a03ba463b3b695482
182,-0.020254,0.923764,0.79503,0.837148,0.769548,False,0.037149,False,9f9663c5f03264ab3549e6a37dd5e93e09b1a4285f1a134a03ba463b3b695482,eb1d69fcf17b5ae34a29b0e031982c5a07c258896e7e579ca50a3a18dba231d2
183,0.008039,0.898108,0.786129,0.83694,0.764739,False,0.080892,False,eb1d69fcf17b5ae34a29b0e031982c5a07c258896e7e579ca50a3a18dba231d2,9a35cf2ad52ceadf39157c0dfb64d723ba5f4be955ee354445c555a7f9143374
184,0.030637,0.909718,0.779612,0.837197,0.765651,False,0.041349,False,9a35cf2ad52ceadf39157c0dfb64d723ba5f4be955ee354445c555a7f9143374,5e61bab9fa4b1d43a636f580e83a9348173374194ed878af4809d0e704f4b719
185,0.003259,0.895237,0.760966,0.836834,0.769696,False,0.086294,False,5e61bab9fa4b1d43a636f580e83a9348173374194ed878af4809d0e704f4b719,632b7164804e602897ecdee42f12940033b595c7a431ad32f94542b0c0daf541
186,-0.005211,0.927137,0.800515,0.837078,0.772622,False,0.026218,False,632b7164804e602897ecdee42f12940033b595c7a431ad32f94542b0c0daf541,f78e99e77ffc395e001dd06670fc5d32c231e170b4808ca16b331506c2102563
187,-0.010475,0.931611,0.785097,0.836949,0.776187,False,0.016397,False,f78e99e77ffc395e001dd06670fc5d32c231e170b4808ca16b331506c2102563,f8d68f26d2fcb6b5de93fe17522608fa815442b50501a09b58a189c3fb55424b
188,-0.023492,0.928825,0.80092,0.837034,0.769465,False,0.023228,False,f8d68f26d2fcb6b5de93fe17522608fa815442b50501a09b58a189c3fb55424b,27498a0fdbbf82b68592ddaa12e25a94fd68d0a5f023a469a74d1ac845b2e1cf
189,-0.029903,0.912817,0.799251,0.83722,0.76296,False,0.021787,False,27498a0fdbbf82b68592ddaa12e25a94fd68d0a5f023a469a74d1ac845b2e1cf,d956ccec0bfbb6ba2b6b0555e54e9cf2211d60dd606ff341992eab99d402f2e7
190,-0.033514,0.905385,0.661831,0.837133,0.787099,False,0.053501,False,d956ccec0bfbb6ba2b6b0555e54e9cf2211d60dd606ff341992eab99d402f2e7,259e60399505bc656b47ce1130ea8df562ddb0c2e380639a97b44d7d29832ca4
191,-0.066107,0.871341,0.745704,0.835319,0.751437,False,0.080225,False,259e60399505bc656b47ce1130ea8df562ddb0c2e380639a97b44d7d29832ca4,380542f8566a660d8edecd04537833028e2942cef3e86f15eb8ffc34e6ad84ac
192,-0.079193,0.889041,0.795876,0.836551,0.745288,False,0.063031,False,380542f8566a660d8edecd04537833028e2942cef3e86f15eb8ffc34e6ad84ac,7f4a93735e83a28938dbd7e92f67b5cc8d31db7bea934b6c203412c4f441f068
193,-0.047716,0.906792,0.768935,0.837158,0.763336,False,0.058762,False,7f4a93735e83a28938dbd7e92f67b5cc8d31db7bea934b6c203412c4f441f068,bee857b65d1bb67f1dfcea1ba470cc5698ff7b21f5b535b9167da10a6ceeb5e9
194,-0.035516,0.925313,0.799236,0.837119,0.766189,False,0.020785,False,bee857b65d1bb67f1dfcea1ba470cc5698ff7b21f5b535b9167da10a6ceeb5e9,a1bd4204a13c950d24e84d7199c40e871968d1d243c8d8da103b0c35134c67fc
195,-0.063959,0.882841,0.787375,0.836191,0.747775,False,0.076895,False,a1bd4204a13c950d24e84d7199c40e871968d1d243c8d8da103b0c35134c67fc,3d1a460cb81996719215b4a4b53420a799c30bdab5f05ff1246d7362c3992a4d
196,-0.040523,0.921372,0.77997,0.837184,0.767678,False,0.042539,False,3d1a460cb81996719215b4a4b53420a799c30bdab5f05ff1246d7362c3992a4d,cff12c817d3a242d80327b7e5d433bcf86740447f7810fb7864e69bb75334b14
197,0.008147,0.891314,0.731632,0.836664,0.77317,False,0.087935,False,cff12c817d3a242d80327b7e5d433bcf86740447f7810fb7864e69bb75334b14,6f4ce94f367b8970da223db1008c442b24ee1a69ed332d8eff173786117f9cfe
198,0.020663,0.916475,0.73658,0.837223,0.778623,False,0.036211,False,6f4ce94f367b8970da223db1008c442b24ee1a69ed332d8eff173786117f9cfe,709c7ba45e2e429bf1e7d8eaf083719eb72fc5c416d8ef425843a8336e0540f6
199,0.040558,0.899358,0.783022,0.83698,0.759304,False,0.073173,False,709c7ba45e2e429bf1e7d8eaf083719eb72fc5c416d8ef425843a8336e0540f6,f06c706785dd772e1162fb65f2b045f43ed23aa7ecafd90bf749c7f1efe1b502
200,0.036604,0.899505,0.772313,0.836985,0.76229,False,0.053936,False,f06c706785dd772e1162fb65f2b045f43ed23aa7ecafd90bf749c7f1efe1b502,d687b6e7b661482b9797ae205cadab283ced9ca91bae60133577d7db6dbdc84f
201,0.011232,0.916159,0.765679,0.837224,0.774579,False,0.04843,False,d687b6e7b661482b9797ae205cadab283ced9ca91bae60133577d7db6dbdc84f,dad32254b2e0df0f19158bc1cc86a8a0b8a8e4c5a12fbaf40fdf3b5def3b1e41
202,0.009455,0.95195,0.755719,0.83586,0.789113,False,0.017747,False,dad32254b2e0df0f19158bc1cc86a8a0b8a8e4c5a12fbaf40fdf3b5def3b1e41,1f39cc34adeb30346f1b28a0368949d77ee29825cff5693e33ed19be4600bc9a
203,0.021453,0.922071,0.752438,0.837175,0.77724,False,0.040242,False,1f39cc34adeb30346f1b28a0368949d77ee29825cff5693e33ed19be4600bc9a,b5c6269c9fa10319e248ce82a050f65ae0d50b7ac7f8f055b8610fe396aea65d
204,0.017853,0.891456,0.798713,0.836671,0.757864,False,0.065133,False,b5c6269c9fa10319e248ce82a050f65ae0d50b7ac7f8f055b8610fe396aea65d,d6b25ce3af2926f648b53991491a5f34170c17719e97784374d38efc2be84194
205,0.007408,0.929198,0.790745,0.837023,0.774844,False,0.020866,False,d6b25ce3af2926f648b53991491a5f34170c17719e97784374d38efc2be84194,fe121bb00c13438c0ff58e6543d5226792b7bfb128122a148aab931bce76d69f
206,-0.029478,0.898131,0.716292,0.83694,0.774427,False,0.071703,False,fe121bb00c13438c0ff58e6543d5226792b7bfb128122a148aab931bce76d69f,3f9d1a160f16143f34914b3a3457e3a68b134e165bd3edaada2150b8a8f8ef3a
207,-0.072057,0.883246,0.688819,0.836217,0.766015,False,0.072395,False,3f9d1a160f16143f34914b3a3457e3a68b134e165bd3edaada2150b8a8f8ef3a,c299837de7d90719934a4aea683a2772894e7e78e6e473c761916f52db0d26c9
208,-0.068021,0.92272,0.794322,0.837165,0.759775,False,0.018438,False,c299837de7d90719934a4aea683a2772894e7e78e6e473c761916f52db0d26c9,5e5f9696d1a100138cc03358135ce93247dba10f60c01014264df1d59360ff3e
209,-0.066976,0.906881,0.828065,0.837159,0.74769,False,0.007121,False,5e5f9696d1a100138cc03358135ce93247dba10f60c01014264df1d59360ff3e,cbecda37eb17ff22c6ba59e2d85220d067a51f7dd4f13104af94b1d27b6e20e1
210,-0.062566,0.92436,0.791902,0.837137,0.761917,False,0.023894,False,cbecda37eb17ff22c6ba59e2d85220d067a51f7dd4f13104af94b1d27b6e20e1,47bd57ff60433bed3f226ba8232121eef1b31a9c3442ac88489ef0604b367144
211,-0.057203,0.909192,0.696051,0.837191,0.776864,False,0.064746,False,47bd57ff60433bed3f226ba8232121eef1b31a9c3442ac88489ef0604b367144,e017c23ad9adcf4214eb0d7f7176fca7bcbf5495660bd7e16f1797ecf10c340f
212,-0.055165,0.92226,0.751649,0.837172,0.770721,False,0.012549,False,e017c23ad9adcf4214eb0d7f7176fca7bcbf5495660bd7e16f1797ecf10c340f,4d5338ddb972259e4ab96cc78fd56e57ecf7b969858040a2bc71a72a8dd7b178
213,-0.056567,0.896357,0.778192,0.836877,0.755992,False,0.042053,False,4d5338ddb972259e4ab96cc78fd56e57ecf7b969858040a2bc71a72a8dd7b178,e5944f7f5403833f09cc1546b4b3a072b7980c85c171fd4adac9aed2725e2a88
214,-0.024298,0.886339,0.694118,0.836404,0.775636,False,0.078594,False,e5944f7f5403833f09cc1546b4b3a072b7980c85c171fd4adac9aed2725e2a88,e64d9a2cae6efd4995d9430bca554afe4e5426c4427e4f102875f10f40a1db4a
215,-0.001659,0.882474,0.795075,0.836167,0.758561,False,0.095351,False,e64d9a2cae6efd4995d9430bca554afe4e5426c4427e4f102875f10f40a1db4a,959e2cc414929b5a41a1afbcd5349f3de94e8e8ddcacd6b9d24275ada2baee2b
216,-0.015937,0.880348,0.782733,0.836024,0.757394,False,0.086286,False,959e2cc414929b5a41a1afbcd5349f3de94e8e8ddcacd6b9d24275ada2baee2b,8c46351aa2c92887bf10e51efb40c2dbcf1fbd35f12f73dba66f5115a86e0c70
217,0.024542,0.881961,0.799298,0.836133,0.752952,False,0.086936,False,8c46351aa2c92887bf10e51efb40c2dbcf1fbd35f12f73dba66f5115a86e0c70,8b6a882a99ed5da29ff3a7fbbd918c7ce9462f6c983f3e02b874d5b7257326f0
218,0.055976,0.901346,0.787199,0.837039,0.756096,False,0.053105,False,8b6a882a99ed5da29ff3a7fbbd918c7ce9462f6c983f3e02b874d5b7257326f0,06918a06e2fdb1d6a66d486e5844599c34062e442ded3a79580777e86fc97494
219,0.034999,0.911886,0.772625,0.837215,0.766939,False,0.062838,False,06918a06e2fdb1d6a66d486e5844599c34062e442ded3a79580777e86fc97494,e20455c554a5a6f9cfe29f8de777a99b133f84735f52916cdcdd2e2de465a964
220,0.026836,0.924905,0.783478,0.837127,0.770936,False,0.013313,False,e20455c554a5a6f9cfe29f8de777a99b133f84735f52916cdcdd2e2de465a964,166fac21d809e6653e4eb4162dde452b7e18441bbc27698d558e3b85d5fb78af
