cycle,event,bodies,active_bodies,light,shadow,mercury,agreements,spread,structural_stability,vitality,viability,field_charge,lattice_coherence,recursion_depth,confidence_decay,avg_trust,avg_fatigue,lineage_density,archetype_resonance,elder_feedback,closures,recursions,suspicious_closures,dream_cycles,rem_cycles,healing_cycles,renewal_cycles,new_variants,unknown_events,alpha_alerts,omega_alerts,alpha_alert,omega_alert
134,stress,40,20,0.603197,0.500262,0.54669,3,0.102935,1,0.868728,1,0.450116,1,0,0.254486,0.921091,0,1,1,0.6725,134,0,0,134,134,134,0,0,0,0,0,False,False
135,stress,40,20,0.590773,0.498738,0.588275,3,0.092035,1,0.86888,1,0.450114,1,0,0.256127,0.921541,0,1,1,0.6725,135,0,0,135,135,135,0,0,0,0,0,False,False
136,stress,40,20,0.58749,0.507239,0.595917,3,0.088678,1,0.86903,1,0.450077,1,0,0.257637,0.921991,0,1,1,0.6725,136,0,0,136,136,136,0,0,0,0,0,False,False
137,stress,40,20,0.608559,0.474739,0.558034,2,0.133819,1,0.869178,1,0.450615,1,0,0.251026,0.922441,0,1,1,0.6725,137,0,0,137,137,137,0,0,0,0,0,False,False
138,stress,40,20,0.582284,0.49719,0.602155,3,0.104965,1,0.869324,1,0.450772,1,0,0.252944,0.922891,0,1,1,0.6725,138,0,0,138,138,138,0,0,0,0,0,False,False
139,stress,40,20,0.595428,0.518667,0.527217,3,0.07676,1,0.869469,1,0.450578,1,0,0.254709,0.923341,0,1,1,0.6725,139,0,0,139,139,139,0,0,0,0,0,False,False
140,stress,40,20,0.5759,0.510943,0.557959,3,0.064957,1,0.869612,1,0.450253,1,0,0.256332,0.923791,0,1,1,0.6725,140,0,0,140,140,140,0,0,0,0,0,False,False
141,stress,40,20,0.621168,0.500134,0.550318,2,0.121033,1,0.869754,1,0.450653,1,0,0.249825,0.924241,0,1,1,0.6725,141,0,0,141,141,141,0,0,0,0,0,False,False
142,stress,40,20,0.629228,0.502148,0.551928,2,0.127081,1,0.869894,1,0.451117,1,0,0.243839,0.924691,0,1,1,0.6725,142,0,0,142,142,142,0,0,0,0,0,False,False
143,stress,40,20,0.599034,0.492303,0.555427,3,0.10673,1,0.870033,1,0.451311,1,0,0.246332,0.925141,0,1,1,0.6725,143,0,0,143,143,143,0,0,0,0,0,False,False
144,stress,40,20,0.585842,0.504979,0.519084,3,0.080863,1,0.87017,1,0.45118,1,0,0.248626,0.925591,0,1,1,0.6725,144,0,0,144,144,144,0,0,0,0,0,False,False
145,stress,40,20,0.63369,0.501923,0.536925,2,0.131766,1,0.870306,1,0.451699,1,0,0.242736,0.926041,0,1,1,0.6725,145,0,0,145,145,145,0,0,0,0,0,False,False
146,stress,40,20,0.59812,0.491785,0.514723,3,0.106335,1,0.87044,1,0.451883,1,0,0.245317,0.926491,0,1,1,0.6725,146,0,0,146,146,146,0,0,0,0,0,False,False
147,stress,40,20,0.60632,0.51504,0.534732,3,0.09128,1,0.870574,1,0.451877,1,0,0.247691,0.926941,0,1,1,0.6725,147,0,0,147,147,147,0,0,0,0,0,False,False
148,stress,40,20,0.590432,0.508878,0.554087,3,0.081554,1,0.870706,1,0.451757,1,0,0.249876,0.927363,0,1,1,0.6725,148,0,0,148,148,148,0,0,0,0,0,False,False
149,stress,40,20,0.610315,0.512407,0.574291,3,0.097908,1,0.870837,1,0.451856,1,0,0.251886,0.927776,0,1,1,0.6725,149,0,0,149,149,149,0,0,0,0,0,False,False
150,stress,40,20,0.61412,0.484095,0.545593,2,0.130026,1,0.870966,1,0.452359,1,0,0.245735,0.928163,0,1,1,0.6725,150,0,0,150,150,150,0,0,0,0,0,False,False
151,stress,40,20,0.597667,0.509908,0.523223,3,0.087759,1,0.871095,1,0.452317,1,0,0.248076,0.9285,0,1,1,0.6725,151,0,0,151,151,151,0,0,0,0,0,False,False
152,stress,40,20,0.619616,0.532615,0.519967,3,0.099649,1,0.871222,1,0.452433,1,0,0.25023,0.928838,0,1,1,0.6725,152,0,0,152,152,152,0,0,0,0,0,False,False
153,stress,40,20,0.591403,0.518837,0.54617,3,0.072566,1,0.871348,1,0.452213,1,0,0.252212,0.929175,0,1,1,0.6725,153,0,0,153,153,153,0,0,0,0,0,False,False
154,stress,40,20,0.612222,0.505911,0.590537,3,0.106311,1,0.871474,1,0.452433,1,0,0.254035,0.929513,0,1,1,0.6725,154,0,0,154,154,154,0,0,0,0,0,False,False
155,stress,40,20,0.591788,0.497863,0.499469,3,0.093925,1,0.871598,1,0.452496,1,0,0.255712,0.92985,0,1,1,0.6725,155,0,0,155,155,155,0,0,0,0,0,False,False
156,stress,40,20,0.617415,0.515105,0.528219,3,0.10231,1,0.871721,1,0.452668,1,0,0.257255,0.930188,0,1,1,0.6725,156,0,0,156,156,156,0,0,0,0,0,False,False
157,stress,40,20,0.612269,0.510352,0.595638,3,0.101917,1,0.871844,1,0.452834,1,0,0.258675,0.930525,0,1,1,0.6725,157,0,0,157,157,157,0,0,0,0,0,False,False
158,stress,40,20,0.595905,0.508733,0.577601,3,0.087172,1,0.871965,1,0.452815,1,0,0.259981,0.930863,0,1,1,0.6725,158,0,0,158,158,158,0,0,0,0,0,False,False
159,stress,40,20,0.602224,0.520355,0.497455,3,0.104768,1,0.872086,1,0.453026,1,0,0.261182,0.9312,0,1,1,0.6725,159,0,0,159,159,159,0,0,0,0,0,False,False
160,stress,40,20,0.616583,0.504207,0.516347,3,0.112376,1,0.872205,1,0.453328,1,0,0.262288,0.931538,0,1,1,0.6725,160,0,0,160,160,160,0,0,0,0,0,False,False
161,stress,40,20,0.591381,0.493439,0.629187,2,0.135747,1,0.872324,1,0.453916,1,0,0.255305,0.931872,0,1,1,0.6725,161,0,0,161,161,161,0,0,0,0,0,False,False
162,stress,40,20,0.595579,0.502336,0.526993,3,0.093243,1,0.872442,1,0.453951,1,0,0.25688,0.93216,0,1,1,0.6725,162,0,0,162,162,162,0,0,0,0,0,False,False
163,stress,40,20,0.606491,0.502024,0.502514,3,0.104467,1,0.872559,1,0.454132,1,0,0.25833,0.932423,0,1,1,0.6725,163,0,0,163,163,163,0,0,0,0,0,False,False
164,stress,40,20,0.572392,0.48353,0.652895,2,0.169366,1,0.872676,1,0.455123,1,0,0.251663,0.932685,0,1,1,0.6725,164,0,0,164,164,164,0,0,0,0,0,False,False
165,stress,40,20,0.597343,0.497196,0.503595,3,0.100147,1,0.872792,1,0.455207,1,0,0.25353,0.932948,0,1,1,0.6725,165,0,0,165,165,165,0,0,0,0,0,False,False
166,stress,40,20,0.590341,0.485481,0.605902,2,0.120421,1,0.872907,1,0.455549,1,0,0.247248,0.93321,0,1,1,0.6725,166,0,0,166,166,166,0,0,0,0,0,False,False
167,stress,40,20,0.591366,0.494994,0.583989,3,0.096372,1,0.873021,1,0.45558,1,0,0.249468,0.933473,0,1,1,0.6725,167,0,0,167,167,167,0,0,0,0,0,False,False
168,stress,40,20,0.593758,0.494101,0.511228,3,0.099656,1,0.873135,1,0.455659,1,0,0.251511,0.933735,0,1,1,0.6725,168,0,0,168,168,168,0,0,0,0,0,False,False
169,stress,40,20,0.60552,0.505281,0.544321,3,0.100239,1,0.873248,1,0.455749,1,0,0.25339,0.933998,0,1,1,0.6725,169,0,0,169,169,169,0,0,0,0,0,False,False
170,stress,40,20,0.626562,0.494243,0.492835,1,0.133727,1,0.87336,1,0.456261,1,0,0.247119,0.93426,0,1,1,0.6725,170,0,0,170,170,170,0,0,0,0,0,False,False
171,stress,40,20,0.604588,0.498533,0.557821,3,0.106055,1,0.873472,1,0.456409,1,0,0.249349,0.93452,0,1,1,0.6725,171,0,0,171,171,171,0,0,0,0,0,False,False
172,stress,40,20,0.613347,0.49269,0.534282,2,0.120658,1,0.873583,1,0.456741,1,0,0.243401,0.934745,0,1,1,0.6725,172,0,0,172,172,172,0,0,0,0,0,False,False
173,stress,40,20,0.604711,0.525858,0.577993,3,0.078853,1,0.873693,1,0.456541,1,0,0.245929,0.93497,0,1,1,0.6725,173,0,0,173,173,173,0,0,0,0,0,False,False
174,stress,40,20,0.609784,0.519529,0.545336,3,0.090255,1,0.873803,1,0.456501,1,0,0.248255,0.935195,0,1,1,0.6725,174,0,0,174,174,174,0,0,0,0,0,False,False
175,stress,40,20,0.600353,0.529646,0.632186,3,0.10254,1,0.873913,1,0.456625,1,0,0.250394,0.93542,0,1,1,0.6725,175,0,0,175,175,175,0,0,0,0,0,False,False
176,stress,40,20,0.610451,0.508128,0.725831,1,0.217703,1,0.874021,1,0.45819,1,0,0.244363,0.935645,0,1,0.985,0.6725,176,0,0,176,176,176,0,0,0,0,0,False,False
177,stress,40,20,0.599633,0.509233,0.602759,3,0.093526,1,0.87413,1,0.458132,1,0,0.246814,0.935869,0,1,1,0.6725,177,0,0,177,177,177,0,0,0,0,0,False,False
178,stress,40,20,0.595474,0.505646,0.620158,3,0.114512,1,0.874238,1,0.458348,1,0,0.249069,0.936051,0,1,1,0.6725,178,0,0,178,178,178,0,0,0,0,0,False,False
179,stress,40,20,0.625049,0.515749,0.46034,2,0.164709,1,0.874345,1,0.459188,1,0,0.243143,0.936201,0,1,1,0.6725,179,0,0,179,179,179,0,0,0,0,0,False,False
180,stress,40,20,0.589209,0.510876,0.575063,3,0.078334,1,0.874452,1,0.458914,1,0,0.245692,0.936351,0,1,1,0.6725,180,0,0,180,180,180,0,0,0,0,0,False,False
181,stress,40,20,0.618378,0.479724,0.539028,2,0.138654,1,0.874558,1,0.459416,1,0,0.240036,0.936501,0,1,1,0.6725,181,0,0,181,181,181,0,0,0,0,0,False,False
182,stress,40,20,0.60487,0.519612,0.504531,3,0.100339,1,0.874664,1,0.459422,1,0,0.242834,0.936651,0,1,1,0.6725,182,0,0,182,182,182,0,0,0,0,0,False,False
183,stress,40,20,0.592831,0.500496,0.435869,2,0.156961,1,0.87477,1,0.460142,1,0,0.237407,0.936801,0,1,1,0.6725,183,0,0,183,183,183,0,0,0,0,0,False,False
184,stress,40,20,0.606419,0.509653,0.555553,3,0.096766,1,0.874875,1,0.460083,1,0,0.240414,0.936951,0,1,1,0.6725,184,0,0,184,184,184,0,0,0,0,0,False,False
185,stress,40,20,0.615178,0.523722,0.599889,3,0.091455,1,0.87498,1,0.459968,1,0,0.243181,0.937101,0,1,1,0.6725,185,0,0,185,185,185,0,0,0,0,0,False,False
186,stress,40,20,0.611483,0.492212,0.6134,1,0.121189,1,0.875084,1,0.460238,1,0,0.237727,0.937251,0,1,1,0.6725,186,0,0,186,186,186,0,0,0,0,0,False,False
187,stress,40,20,0.60409,0.535833,0.549695,3,0.068257,1,0.875188,1,0.45984,1,0,0.240709,0.937401,0,1,1,0.6725,187,0,0,187,187,187,0,0,0,0,0,False,False
188,stress,40,20,0.600353,0.507045,0.590441,3,0.093308,1,0.875292,1,0.459784,1,0,0.243452,0.937551,0,1,1,0.6725,188,0,0,188,188,188,0,0,0,0,0,False,False
189,stress,40,20,0.62057,0.480831,0.611365,1,0.139738,1,0.875395,1,0.460319,1,0,0.237976,0.937701,0,1,1,0.6725,189,0,0,189,189,189,0,0,0,0,0,False,False
190,stress,40,20,0.603513,0.506372,0.603164,3,0.097141,1,0.875498,1,0.460302,1,0,0.240938,0.937851,0,1,1,0.6725,190,0,0,190,190,190,0,0,0,0,0,False,False
191,stress,40,20,0.60349,0.508962,0.483243,2,0.120247,1,0.8756,1,0.460583,1,0,0.235663,0.938001,0,1,1,0.6725,191,0,0,191,191,191,0,0,0,0,0,False,False
192,stress,40,20,0.604872,0.508791,0.580101,3,0.096082,1,0.875703,1,0.460555,1,0,0.23881,0.938151,0,1,1,0.6725,192,0,0,192,192,192,0,0,0,0,0,False,False
193,stress,40,20,0.615702,0.497335,0.621219,1,0.123884,1,0.875805,1,0.460885,1,0,0.233705,0.938301,0,1,1,0.6725,193,0,0,193,193,193,0,0,0,0,0,False,False
194,stress,40,20,0.592127,0.500351,0.558511,3,0.091776,1,0.875906,1,0.460804,1,0,0.237008,0.938451,0,1,1,0.6725,194,0,0,194,194,194,0,0,0,0,0,False,False
195,stress,40,20,0.615147,0.492415,0.508425,2,0.122732,1,0.876008,1,0.461122,1,0,0.232048,0.938601,0,1,1,0.6725,195,0,0,195,195,195,0,0,0,0,0,False,False
196,stress,40,20,0.61163,0.527806,0.573485,3,0.083823,1,0.876109,1,0.460946,1,0,0.235484,0.938751,0,1,1,0.6725,196,0,0,196,196,196,0,0,0,0,0,False,False
197,stress,40,20,0.60052,0.50828,0.525088,3,0.092241,1,0.876209,1,0.460892,1,0,0.238645,0.938901,0,1,1,0.6725,197,0,0,197,197,197,0,0,0,0,0,False,False
198,stress,40,20,0.605371,0.487943,0.580293,2,0.117428,1,0.87631,1,0.461163,1,0,0.233554,0.939051,0,1,1,0.6725,198,0,0,198,198,198,0,0,0,0,0,False,False
199,stress,40,20,0.576054,0.504768,0.563517,3,0.071286,1,0.87641,1,0.460852,1,0,0.236869,0.939201,0,1,1,0.6725,199,0,0,199,199,199,0,0,0,0,0,False,False
200,stress,40,20,0.60555,0.509342,0.544134,3,0.096207,1,0.87651,1,0.460875,1,0,0.23992,0.939351,0,1,1,0.6725,200,0,0,200,200,200,0,0,0,0,0,False,False
201,stress,40,20,0.598601,0.49951,0.603017,3,0.103507,1,0.87661,1,0.460997,1,0,0.242726,0.939501,0,1,1,0.6725,201,0,0,201,201,201,0,0,0,0,0,False,False
202,stress,40,20,0.591224,0.477351,0.628255,2,0.150904,1,0.876709,1,0.461712,1,0,0.237308,0.939618,0,1,1,0.6725,202,0,0,202,202,202,0,0,0,0,0,False,False
203,stress,40,20,0.60949,0.483465,0.520564,2,0.126026,1,0.876808,1,0.462089,1,0,0.232323,0.939693,0,1,1,0.6725,203,0,0,203,203,203,0,0,0,0,0,False,False
204,stress,40,20,0.604009,0.505834,0.533851,3,0.098175,1,0.876907,1,0.462107,1,0,0.235738,0.939768,0,0.98755,1,0.5975,204,0,0,204,204,204,0,0,0,0,0,False,False
205,stress,40,20,0.614539,0.513259,0.595827,3,0.10128,1,0.877006,1,0.462171,1,0,0.238879,0.939843,0,0.976594,1,0.5975,205,0,0,205,205,205,0,0,0,0,0,False,False
206,stress,40,20,0.612289,0.513647,0.612998,3,0.099352,1,0.877105,1,0.462215,1,0,0.241768,0.9399,0,0.966953,1,0.5975,206,0,0,206,206,206,0,0,0,0,0,False,False
207,stress,40,20,0.628341,0.509339,0.542939,2,0.119001,1,0.877203,1,0.46251,1,0,0.236427,0.939937,0,0.958468,1,0.5975,207,0,0,207,207,207,0,0,0,0,0,False,False
208,stress,40,20,0.594937,0.551105,0.51494,3,0.079997,1,0.877301,1,0.462311,1,0,0.239513,0.939975,0,0.951002,1,0.5975,208,0,0,208,208,208,0,0,0,0,0,False,False
209,stress,40,20,0.604453,0.501846,0.599293,3,0.102607,1,0.877399,1,0.462412,1,0,0.242352,0.94,0,0.944432,1,0.5975,209,0,0,209,209,209,0,0,0,0,0,False,False
210,stress,40,20,0.618964,0.495132,0.61903,1,0.123897,1,0.877497,1,0.462782,1,0,0.236964,0.94,0,0.93865,1,0.5975,210,0,0,210,210,210,0,0,0,0,0,False,False
211,stress,40,20,0.622333,0.509995,0.561959,3,0.112337,1,0.877595,1,0.462998,1,0,0.240006,0.94,0,0.933562,1,0.5975,211,0,0,211,211,211,0,0,0,0,0,False,False
212,stress,40,20,0.606191,0.498398,0.536532,3,0.107793,1,0.877692,1,0.463153,1,0,0.242806,0.94,0,0.929085,1,0.5975,212,0,0,212,212,212,0,0,0,0,0,False,False
213,stress,40,20,0.609761,0.521092,0.474683,2,0.135078,1,0.877789,1,0.46365,1,0,0.237381,0.94,0,0.925144,1,0.5975,213,0,0,213,213,213,0,0,0,0,0,False,False
214,stress,40,20,0.609287,0.504549,0.592993,3,0.104737,1,0.877886,1,0.46375,1,0,0.240391,0.94,0,0.921677,1,0.5975,214,0,0,214,214,214,0,0,0,0,0,False,False
215,stress,40,20,0.620423,0.489765,0.593415,2,0.130658,1,0.877983,1,0.464177,1,0,0.23516,0.94,0,0.918626,1,0.5975,215,0,0,215,215,215,0,0,0,0,0,False,False
216,stress,40,20,0.628282,0.500971,0.490561,1,0.137721,1,0.87808,1,0.464679,1,0,0.230347,0.94,0,0.915941,1,0.5975,216,0,0,216,216,216,0,0,0,0,0,False,False
217,stress,40,20,0.60173,0.48818,0.547568,3,0.11355,1,0.878177,1,0.464862,1,0,0.233919,0.94,0,0.913578,1,0.5975,217,0,0,217,217,217,0,0,0,0,0,False,False
218,stress,40,20,0.594844,0.497504,0.591305,3,0.097341,1,0.878273,1,0.46484,1,0,0.237206,0.94,0,0.911499,1,0.5975,218,0,0,218,218,218,0,0,0,0,0,False,False
219,stress,40,20,0.602822,0.510427,0.572318,3,0.092395,1,0.878369,1,0.464766,1,0,0.240229,0.94,0,0.909669,1,0.5975,219,0,0,219,219,219,0,0,0,0,0,False,False
220,stress,40,20,0.611303,0.516313,0.576885,3,0.09499,1,0.878465,1,0.464736,1,0,0.243011,0.94,0,0.908058,1,0.5975,220,0,0,220,220,220,0,0,0,0,0,False,False
221,stress,40,20,0.595199,0.493481,0.555323,3,0.101718,1,0.878562,1,0.464799,1,0,0.24557,0.94,0,0.906641,1,0.5975,221,0,0,221,221,221,0,0,0,0,0,False,False
222,stress,40,20,0.599522,0.491488,0.574345,3,0.108034,1,0.878657,1,0.464946,1,0,0.247924,0.94,0,0.905394,1,0.5975,222,0,0,222,222,222,0,0,0,0,0,False,False
223,stress,40,20,0.600011,0.520096,0.572708,3,0.079914,1,0.878753,1,0.464742,1,0,0.25009,0.94,0,0.904297,1,0.5975,223,0,0,223,223,223,0,0,0,0,0,False,False
224,stress,40,20,0.589774,0.482955,0.476923,3,0.112851,1,0.878849,1,0.464968,1,0,0.252083,0.94,0,0.903331,1,0.5975,224,0,0,224,224,224,0,0,0,0,0,False,False
225,stress,40,20,0.601027,0.511156,0.499895,3,0.101132,1,0.878944,1,0.465043,1,0,0.253917,0.94,0,0.902482,1,0.5975,225,0,0,225,225,225,0,0,0,0,0,False,False
226,stress,40,20,0.640605,0.487258,0.539184,2,0.153347,1,0.87904,1,0.465776,1,0,0.247603,0.94,0,0.901734,0.999137,0.5975,226,0,0,226,226,226,0,0,0,0,0,False,False
227,stress,40,20,0.613843,0.48676,0.566635,2,0.127083,1,0.879135,1,0.466151,1,0,0.241795,0.94,0,0.901076,1,0.5975,227,0,0,227,227,227,0,0,0,0,0,False,False
228,stress,40,20,0.606825,0.493759,0.5644,3,0.113066,1,0.87923,1,0.466341,1,0,0.244451,0.94,0,0.900497,1,0.5975,228,0,0,228,228,228,0,0,0,0,0,False,False
229,stress,40,20,0.616926,0.498455,0.556548,2,0.118471,1,0.879325,1,0.466596,1,0,0.238895,0.94,0,0.899987,1,0.5975,229,0,0,229,229,229,0,0,0,0,0,False,False
230,stress,40,20,0.606722,0.507874,0.483226,2,0.123496,1,0.87942,1,0.466909,1,0,0.233784,0.94,0,0.899539,1,0.5975,230,0,0,230,230,230,0,0,0,0,0,False,False
231,stress,40,20,0.60285,0.51856,0.55041,3,0.08429,1,0.879515,1,0.466724,1,0,0.237081,0.94,0,0.899144,1,0.5975,231,0,0,231,231,231,0,0,0,0,0,False,False
232,stress,40,20,0.600397,0.499019,0.507888,3,0.101378,1,0.87961,1,0.46677,1,0,0.240114,0.94,0,0.898797,1,0.5975,232,0,0,232,232,232,0,0,0,0,0,False,False
233,stress,40,20,0.577339,0.529941,0.578792,3,0.048852,1,0.879705,1,0.466165,1,0,0.242905,0.94,0,0.898491,1,0.5975,233,0,0,233,233,233,0,0,0,0,0,False,False
234,stress,40,20,0.612774,0.51626,0.657606,2,0.141345,1,0.879799,1,0.466755,1,0,0.237473,0.94,0,0.898222,1,0.5975,234,0,0,234,234,234,0,0,0,0,0,False,False
235,stress,40,20,0.58045,0.503511,0.512929,3,0.076939,1,0.879894,1,0.466517,1,0,0.240475,0.94,0,0.897986,1,0.5975,235,0,0,235,235,235,0,0,0,0,0,False,False
236,stress,40,20,0.60425,0.499923,0.508871,3,0.104327,1,0.879988,1,0.466642,1,0,0.243237,0.94,0,0.897777,1,0.5975,236,0,0,236,236,236,0,0,0,0,0,False,False
237,stress,40,20,0.589432,0.5019,0.657348,2,0.155448,1,0.880083,1,0.467407,1,0,0.237778,0.94,0,0.897594,0.99849,0.5975,237,0,0,237,237,237,0,0,0,0,0,False,False
238,stress,40,20,0.604489,0.471235,0.570742,2,0.133254,1,0.880177,1,0.467865,1,0,0.232756,0.94,0,0.897433,1,0.5975,238,0,0,238,238,238,0,0,0,0,0,False,False
239,stress,40,20,0.594638,0.502613,0.553236,3,0.092026,1,0.880271,1,0.467792,1,0,0.236135,0.94,0,0.897291,1,0.5975,239,0,0,239,239,239,0,0,0,0,0,False,False
240,stress,40,20,0.617799,0.516652,0.53712,3,0.101147,1,0.880365,1,0.467844,1,0,0.239245,0.94,0,0.897166,1,0.5975,240,0,0,240,240,240,0,0,0,0,0,False,False
241,stress,40,20,0.605934,0.496956,0.526305,3,0.108978,1,0.880459,1,0.468,1,0,0.242105,0.94,0,0.897056,1,0.5975,241,0,0,241,241,241,0,0,0,0,0,False,False
242,stress,40,20,0.579125,0.491517,0.541404,3,0.087608,1,0.880553,1,0.467889,1,0,0.244737,0.94,0,0.896959,1,0.5975,242,0,0,242,242,242,0,0,0,0,0,False,False
243,stress,40,20,0.59083,0.511088,0.574888,3,0.079741,1,0.880647,1,0.467692,1,0,0.247158,0.94,0,0.896874,1,0.5975,243,0,0,243,243,243,0,0,0,0,0,False,False
244,stress,40,20,0.609297,0.504397,0.512947,3,0.1049,1,0.880741,1,0.467828,1,0,0.249385,0.94,0,0.896799,1,0.5975,244,0,0,244,244,244,0,0,0,0,0,False,False
245,stress,40,20,0.62531,0.508134,0.668148,1,0.160014,1,0.880835,1,0.468654,1,0,0.243434,0.94,0,0.896733,0.997737,0.5975,245,0,0,245,245,245,0,0,0,0,0,False,False
246,stress,40,20,0.593622,0.51248,0.583165,3,0.081142,1,0.880928,1,0.468461,1,0,0.245959,0.94,0,0.896675,1,0.5975,246,0,0,246,246,246,0,0,0,0,0,False,False
247,stress,40,20,0.609623,0.485916,0.502961,2,0.123707,1,0.881022,1,0.468817,1,0,0.240283,0.94,0,0.896624,1,0.5975,247,0,0,247,247,247,0,0,0,0,0,False,False
248,stress,40,20,0.615999,0.483651,0.520014,2,0.132348,1,0.881116,1,0.469271,1,0,0.23506,0.94,0,0.896579,1,0.5975,248,0,0,248,248,248,0,0,0,0,0,False,False
249,stress,40,20,0.618362,0.492838,0.557598,2,0.125523,1,0.881209,1,0.469625,1,0,0.230255,0.94,0,0.89654,1,0.5975,249,0,0,249,249,249,0,0,0,0,0,False,False
250,stress,40,20,0.628716,0.49688,0.505016,1,0.131836,1,0.881303,1,0.470048,1,0,0.225835,0.94,0,0.896505,1,0.5975,250,0,0,250,250,250,0,0,0,0,0,False,False
251,stress,40,20,0.587861,0.513309,0.542717,3,0.074551,1,0.881396,1,0.469742,1,0,0.229768,0.94,0,0.896474,1,0.5975,251,0,0,251,251,251,0,0,0,0,0,False,False
252,stress,40,20,0.61163,0.526183,0.566898,3,0.085447,1,0.881489,1,0.469595,1,0,0.233387,0.94,0,0.896448,1,0.5975,252,0,0,252,252,252,0,0,0,0,0,False,False
253,stress,40,20,0.607996,0.526582,0.494235,3,0.113762,1,0.881583,1,0.469818,1,0,0.236716,0.94,0,0.896424,1,0.5975,253,0,0,253,253,253,0,0,0,0,0,False,False
254,stress,40,20,0.605942,0.5148,0.597418,3,0.091142,1,0.881676,1,0.469754,1,0,0.239778,0.94,0,0.896403,1,0.5975,254,0,0,254,254,254,0,0,0,0,0,False,False
255,stress,40,20,0.588695,0.49627,0.50983,3,0.092426,1,0.881769,1,0.469717,1,0,0.242596,0.94,0,0.896385,1,0.5975,255,0,0,255,255,255,0,0,0,0,0,False,False
256,stress,40,20,0.59089,0.507505,0.592879,3,0.085374,1,0.881862,1,0.469602,1,0,0.245188,0.94,0,0.896368,1,0.5975,256,0,0,256,256,256,0,0,0,0,0,False,False
257,stress,40,20,0.6248,0.503558,0.473922,1,0.150877,1,0.881956,1,0.470319,1,0,0.239573,0.94,0,0.896354,0.999077,0.5975,257,0,0,257,257,257,0,0,0,0,0,False,False
258,stress,40,20,0.616664,0.511315,0.545317,3,0.105349,1,0.882049,1,0.470439,1,0,0.242408,0.94,0,0.896342,1,0.5975,258,0,0,258,258,258,0,0,0,0,0,False,False
259,stress,40,20,0.60628,0.500327,0.58165,3,0.105953,1,0.882142,1,0.470569,1,0,0.245015,0.94,0,0.896331,1,0.5975,259,0,0,259,259,259,0,0,0,0,0,False,False
260,stress,40,20,0.570409,0.516424,0.593199,3,0.076775,1,0.882235,1,0.470335,1,0,0.247414,0.94,0,0.896321,1,0.5975,260,0,0,260,260,260,0,0,0,0,0,False,False
261,stress,40,20,0.614543,0.51712,0.549814,3,0.097423,1,0.882328,1,0.470379,1,0,0.249621,0.94,0,0.896313,1,0.5975,261,0,0,261,261,261,0,0,0,0,0,False,False
262,stress,40,20,0.572335,0.483387,0.489417,3,0.088948,1,0.882421,1,0.470323,1,0,0.251651,0.94,0,0.896305,1,0.5975,262,0,0,262,262,262,0,0,0,0,0,False,False
263,stress,40,20,0.60607,0.542209,0.541181,3,0.064889,1,0.882513,1,0.469976,1,0,0.253519,0.94,0,0.896298,1,0.5975,263,0,0,263,263,263,0,0,0,0,0,False,False
264,stress,40,20,0.614887,0.486315,0.476368,1,0.138519,1,0.882606,1,0.470575,1,0,0.247237,0.94,0,0.896293,1,0.5975,264,0,0,264,264,264,0,0,0,0,0,False,False
265,stress,40,20,0.633389,0.50273,0.572292,2,0.130659,1,0.882699,1,0.471054,1,0,0.241458,0.94,0,0.896287,1,0.5975,265,0,0,265,265,265,0,0,0,0,0,False,False
266,stress,40,20,0.590717,0.519053,0.468616,2,0.122101,1,0.882792,1,0.47141,1,0,0.236142,0.94,0,0.896283,1,0.5975,266,0,0,266,266,266,0,0,0,0,0,False,False
267,stress,40,20,0.619575,0.491266,0.618762,1,0.12831,1,0.882885,1,0.471833,1,0,0.23125,0.94,0,0.896279,1,0.5975,267,0,0,267,267,267,0,0,0,0,0,False,False
268,stress,40,20,0.613774,0.508389,0.636603,2,0.128214,1,0.882977,1,0.472242,1,0,0.22675,0.94,0,0.896276,1,0.5975,268,0,0,268,268,268,0,0,0,0,0,False,False
269,stress,40,20,0.613386,0.488539,0.540436,2,0.124847,1,0.88307,1,0.472596,1,0,0.22261,0.94,0,0.896272,1,0.5975,269,0,0,269,269,269,0,0,0,0,0,False,False
270,stress,40,20,0.609365,0.48372,0.444729,1,0.164636,1,0.883163,1,0.473438,1,0,0.218802,0.94,0,0.89627,0.997006,0.5975,270,0,0,270,270,270,0,0,0,0,0,False,False
271,stress,40,20,0.631653,0.480629,0.589728,2,0.151024,1,0.883255,1,0.474075,1,0,0.215297,0.94,0,0.896267,0.996353,0.5975,271,0,0,271,271,271,0,0,0,0,0,False,False
272,stress,40,20,0.60197,0.531668,0.505664,3,0.096306,1,0.883348,1,0.474005,1,0,0.220074,0.94,0,0.896265,1,0.5975,272,0,0,272,272,272,0,0,0,0,0,False,False
273,stress,40,20,0.593828,0.501496,0.555157,3,0.092332,1,0.88344,1,0.473896,1,0,0.224468,0.94,0,0.896263,1,0.5975,273,0,0,273,273,273,0,0,0,0,0,False,False
274,stress,40,20,0.598851,0.510581,0.569385,3,0.08827,1,0.883533,1,0.473749,1,0,0.22851,0.94,0,0.896262,1,0.5975,274,0,0,274,274,274,0,0,0,0,0,False,False
275,stress,40,20,0.573562,0.478946,0.526986,3,0.094617,1,0.883626,1,0.473697,1,0,0.232229,0.94,0,0.89626,1,0.5975,275,0,0,275,275,275,0,0,0,0,0,False,False
