cycle,truth_sample,truth_state,truth_load,bridge_output,bridge_state,bridge_load,shadow_pressure,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
111,0.197803,0.007622,0.004234,0.073476,0.009252,0.046783,0.10271,0.035989,0.019994,0.014312,-0.007226,-0.005551,0.079027,6,0.916041,0.980138,0.985688,0.530801,0.917005,0.808255,0.837221,0.2148,0.0,1.0,0.0
112,-0.064312,0.006388,0.003549,0.048192,0.01704,0.282831,0.340591,0.048531,0.026961,0.022819,-0.004211,0.014312,0.03388,4,0.899076,0.991493,0.977181,0.463195,0.895593,0.777439,0.836848,0.2166,0.0,1.0,0.0
113,-0.036624,0.004473,0.002485,-0.00447,0.012738,0.020727,0.043027,0.057485,0.031936,0.015972,-0.000427,0.022819,-0.027289,3,0.917531,0.993153,0.984028,0.566584,0.934232,0.804531,0.836855,0.2184,0.0,1.0,0.0
114,0.278383,0.004691,0.002606,-0.035338,0.003123,0.252592,-0.244504,0.057042,0.03169,0.003098,0.001869,0.015972,-0.051309,8,0.890979,0.987126,0.996902,0.534406,0.906806,0.758618,0.837158,0.2202,0.0,1.0,0.0
115,0.011684,0.003666,0.002037,-0.057048,-0.008911,0.211083,-0.214107,0.050518,0.028066,-0.012001,0.002041,0.003098,-0.060146,7,0.913109,0.984901,0.987999,0.565773,0.910733,0.779688,0.837207,0.222,0.0,1.0,0.0
116,0.055417,0.002593,0.00144,0.023055,-0.002518,0.02842,0.003089,0.044818,0.024899,-0.003197,7.5e-05,-0.012001,0.035056,6,0.89279,0.991196,0.996803,0.564929,0.934831,0.779909,0.836832,0.2238,0.0,1.0,0.0
117,-0.261378,-0.000313,0.000174,-0.000275,-0.002069,0.012373,0.004917,0.039751,0.022084,-0.002463,-0.000383,-0.003197,0.002922,5,0.907105,0.999266,0.997537,0.576673,0.945355,0.793976,0.836304,0.2256,0.0,1.0,0.0
118,0.036406,-0.001706,0.000948,0.075993,0.013543,0.292984,0.359335,0.043027,0.023904,0.017243,-0.000674,-0.002463,0.078455,4,0.90186,0.980295,0.982757,0.484101,0.888693,0.775309,0.836533,0.2274,0.0,1.0,0.0
119,-0.031789,-0.00285,0.001584,0.050444,0.020923,0.21483,0.232988,0.04981,0.027672,0.025577,0.001834,0.017243,0.033201,4,0.913799,0.991665,0.974423,0.561273,0.913131,0.780837,0.837222,0.2292,0.0,1.0,0.0
120,0.011859,-0.003922,0.002179,-0.024387,0.011861,0.194863,-0.146868,0.050368,0.027982,0.013035,0.005158,0.025577,-0.049964,2,0.896986,0.987457,0.986965,0.527504,0.909674,0.772636,0.837197,0.231,0.0,1.0,0.0
121,0.081092,-0.003877,0.002154,-0.122849,-0.015081,0.43476,-0.371301,0.041465,0.023036,-0.0211,0.006261,0.013035,-0.135883,6,0.866487,0.965865,0.9789,0.572051,0.872722,0.707778,0.835438,0.2328,0.0,1.0,0.0
122,-0.054549,-0.004478,0.002488,0.005895,-0.010886,0.281682,0.226998,0.039299,0.021833,-0.014318,0.00243,-0.0211,0.026995,11,0.860336,0.993217,0.985682,0.585339,0.914115,0.716077,0.837224,0.2346,0.0,1.0,0.0
123,-0.194951,-0.005997,0.003332,-0.033083,-0.015325,0.118078,-0.089316,0.034582,0.019212,-0.019035,8.6e-05,-0.014318,-0.018765,4,0.856207,0.995283,0.980965,0.546089,0.925123,0.737707,0.837123,0.2364,0.0,1.0,0.0
124,-0.027365,-0.007015,0.003897,0.071506,0.002041,0.002748,0.042858,0.031235,0.017353,0.00373,-0.002591,-0.019035,0.09054,4,0.898109,0.977236,0.99627,0.458408,0.912113,0.809168,0.837217,0.2382,0.0,1.0,0.0
125,0.034275,-0.007462,0.004145,0.091279,0.019889,0.162161,0.224128,0.033228,0.01846,0.025739,-0.001706,0.00373,0.087549,3,0.884841,0.977991,0.974261,0.539914,0.903507,0.762781,0.837093,0.24,0.0,1.0,0.0
126,0.020856,-0.00614,0.003411,0.043561,0.024623,0.098158,-0.068442,0.032423,0.018013,0.030219,0.002136,0.025739,0.017823,7,0.868445,0.995519,0.969781,0.532433,0.923219,0.754854,0.837157,0.2418,0.0,1.0,0.0
127,-0.057338,-0.006891,0.003828,-0.11773,-0.003847,0.082898,-0.16041,0.027187,0.015104,-0.006991,0.006068,0.030219,-0.147949,6,0.838871,0.96279,0.993009,0.533471,0.900443,0.727074,0.837013,0.2436,0.0,1.0,0.0
128,0.154375,-0.005911,0.003284,-0.043841,-0.011846,0.043227,-0.215137,0.018143,0.01008,-0.016265,0.004239,-0.006991,-0.036851,11,0.813645,0.990726,0.983735,0.441823,0.916493,0.724099,0.837223,0.2454,0.0,1.0,0.0
129,-0.024535,-0.004959,0.002755,0.054482,0.001419,0.203656,0.248349,0.017104,0.009502,0.001541,0.001369,-0.016265,0.070747,4,0.908278,0.982194,0.998459,0.56185,0.911981,0.778312,0.837216,0.2472,0.0,1.0,0.0
130,0.323157,-0.003785,0.002103,0.094941,0.020124,0.146379,0.191562,0.020306,0.011281,0.025043,0.001393,0.001541,0.0934,3,0.886406,0.976498,0.974957,0.509102,0.900683,0.772552,0.83702,0.249,0.0,1.0,0.0
131,0.063639,-0.002362,0.001312,0.033704,0.02284,0.036505,0.044094,0.02315,0.012861,0.027222,0.004704,0.025043,0.008661,7,0.871962,0.997821,0.972778,0.544729,0.93343,0.763227,0.836885,0.2508,0.0,1.0,0.0
132,-0.094519,-0.002234,0.001241,0.041401,0.026552,0.130461,0.188702,0.028941,0.016078,0.030787,0.007856,0.027222,0.01418,7,0.875117,0.996435,0.969213,0.493683,0.916636,0.765421,0.837222,0.2526,0.0,1.0,0.0
133,0.159368,0.001034,0.000574,0.067547,0.034751,0.308584,-0.149099,0.028819,0.01601,0.04003,0.011067,0.030787,0.03676,11,0.804251,0.990757,0.95997,0.488473,0.892996,0.675925,0.836741,0.2544,0.0,1.0,0.0
134,0.126391,0.004585,0.002547,0.036013,0.035003,0.245551,-0.154235,0.024404,0.013558,0.03902,0.015122,0.04003,-0.004017,4,0.859106,0.99899,0.96098,0.538606,0.912324,0.728532,0.837218,0.2562,0.0,1.0,0.0
135,-0.00752,0.007891,0.004384,0.013698,0.030742,0.032747,0.062015,0.021988,0.012216,0.032648,0.018467,0.03902,-0.025321,9,0.911434,0.993629,0.967352,0.501076,0.923487,0.811625,0.837153,0.258,0.0,1.0,0.0
136,0.121875,0.011626,0.006459,0.060084,0.036611,0.311336,-0.155816,0.015881,0.008823,0.039555,0.020453,0.032648,0.027436,8,0.8086,0.993093,0.960445,0.476726,0.89367,0.683216,0.83677,0.2598,0.0,1.0,0.0
137,-0.049192,0.013936,0.007742,0.034661,0.036221,0.057827,-0.125571,0.008241,0.004578,0.038322,0.023127,0.039555,-0.004895,2,0.910946,0.998767,0.961678,0.554048,0.931322,0.799245,0.836959,0.2616,0.0,1.0,0.0
138,0.010393,0.016455,0.009142,0.022013,0.033379,0.037146,-0.032014,0.002082,0.001157,0.034212,0.025254,0.038322,-0.016309,7,0.904936,0.995889,0.965788,0.469351,0.921459,0.812015,0.837183,0.2634,0.0,1.0,0.0
139,0.090034,0.02081,0.011561,0.114492,0.049602,0.253727,0.363822,0.006061,0.003367,0.054442,0.026508,0.034212,0.080281,11,0.916246,0.979769,0.945558,0.485992,0.884982,0.796239,0.836324,0.2652,0.0,1.0,0.0
140,-0.096462,0.024124,0.013402,0.054963,0.050674,0.122613,0.11767,0.011463,0.006369,0.054573,0.030419,0.054442,0.000521,9,0.900066,0.999869,0.945427,0.530873,0.919802,0.785746,0.837202,0.267,0.0,1.0,0.0
141,0.108507,0.027597,0.015331,0.119319,0.064403,0.141315,-0.016516,0.014735,0.008186,0.070881,0.033801,0.054573,0.064746,8,0.814009,0.983693,0.929119,0.537746,0.900788,0.69624,0.837023,0.2688,0.0,1.0,0.0
142,-0.042681,0.030176,0.016765,-0.074735,0.036575,0.15801,-0.208495,0.011675,0.006486,0.034194,0.038992,0.070881,-0.145616,2,0.877211,0.963314,0.965806,0.495299,0.883687,0.765912,0.836244,0.2706,0.0,1.0,0.0
143,-0.015269,0.032762,0.018201,-0.00244,0.028772,0.013535,0.021761,0.009463,0.005257,0.024962,0.03832,0.034194,-0.036634,6,0.908484,0.990768,0.975038,0.507411,0.924653,0.810972,0.837132,0.2724,0.0,1.0,0.0
144,-0.123581,0.032952,0.018307,-0.02799,0.01742,0.029239,0.069453,0.00939,0.005217,0.011618,0.03645,0.024962,-0.052952,5,0.913326,0.986656,0.988382,0.457894,0.916416,0.823503,0.837223,0.2742,0.0,1.0,0.0
145,-0.032242,0.033062,0.018368,-0.008105,0.012315,0.201565,-0.241213,0.004062,0.002257,0.006646,0.032974,0.011618,-0.019723,5,0.908894,0.995028,0.993354,0.542376,0.919785,0.784363,0.837202,0.276,0.0,1.0,0.0
146,0.018849,0.030877,0.017154,-0.03756,0.00234,0.043514,-0.050009,-0.001243,0.000691,-0.0045,0.029288,0.006646,-0.044206,3,0.901563,0.988854,0.9955,0.542579,0.929148,0.794475,0.837025,0.2778,0.0,1.0,0.0
147,-0.070491,0.027948,0.015526,-0.200119,-0.038152,0.210764,-0.36843,-0.013296,0.007387,-0.053776,0.024557,-0.0045,-0.195619,3,0.867993,0.950724,0.946224,0.450258,0.858163,0.759298,0.833995,0.2796,0.0,1.0,0.0
148,-0.336627,0.023554,0.013086,-0.095484,-0.049618,0.350752,0.331516,-0.014242,0.007912,-0.06428,0.013591,-0.053776,-0.041708,7,0.83993,0.989496,0.93572,0.48117,0.881891,0.709788,0.836129,0.2814,0.0,1.0,0.0
149,-0.035748,0.018224,0.010125,0.025017,-0.034691,0.038329,0.058458,-0.013528,0.007516,-0.041792,0.002689,-0.06428,0.089297,1,0.90824,0.977512,0.958208,0.557878,0.913421,0.797782,0.837223,0.2832,0.0,1.0,0.0
150,0.042255,0.012903,0.007168,-0.01069,-0.029891,0.028625,-0.048231,-0.013742,0.007634,-0.03396,-0.003538,-0.041792,0.031102,5,0.910741,0.992168,0.96604,0.552498,0.928593,0.802213,0.83704,0.285,0.0,1.0,0.0
151,0.098398,0.009015,0.005008,-0.04383,-0.032679,0.165674,-0.170645,-0.017296,0.009609,-0.036445,-0.007798,-0.03396,-0.009869,9,0.914454,0.997516,0.963555,0.547997,0.919983,0.7914,0.8372,0.2868,0.0,1.0,0.0
152,0.108572,0.005493,0.003052,0.116932,-0.002756,0.136273,0.221743,-0.014237,0.007909,0.002168,-0.011808,-0.036445,0.153377,3,0.861987,0.961387,0.997832,0.504518,0.892497,0.7505,0.836719,0.2886,0.0,1.0,0.0
153,-0.050248,0.002387,0.001326,-0.008817,-0.003968,0.040755,0.046695,-0.010926,0.00607,-0.000598,-0.009851,0.002168,-0.010985,2,0.903293,0.997234,0.999402,0.487916,0.931771,0.805565,0.836944,0.2904,0.0,1.0,0.0
154,0.063889,5.4e-05,3e-05,0.136164,0.024058,0.154564,0.231278,-0.003263,0.001813,0.033858,-0.008556,-0.000598,0.136761,2,0.873463,0.965545,0.966142,0.61234,0.901491,0.739937,0.837043,0.2922,0.0,1.0,0.0
155,0.236541,-0.0009,0.0005,0.047926,0.028832,0.279323,-0.256693,-0.003525,0.001958,0.037402,-0.002618,0.033858,0.014069,5,0.873574,0.996456,0.962598,0.483773,0.901718,0.750761,0.837049,0.294,0.0,1.0,0.0
156,0.119048,-0.000123,6.8e-05,0.025564,0.028178,0.009383,-0.009239,-0.004045,0.002247,0.03442,0.002985,0.037402,-0.011838,5,0.9007,0.997018,0.96558,0.512058,0.930543,0.802156,0.836983,0.2958,0.0,1.0,0.0
157,0.077055,0.000324,0.00018,-0.018532,0.018836,0.221105,-0.3014,-0.011004,0.006114,0.021087,0.007386,0.03442,-0.052952,5,0.898903,0.986667,0.978913,0.56123,0.910642,0.767345,0.837206,0.2976,0.0,1.0,0.0
158,0.001602,0.001051,0.000584,0.064729,0.028015,0.238673,0.247873,-0.010011,0.005561,0.032077,0.009304,0.021087,0.043641,8,0.900196,0.989011,0.967923,0.50907,0.902606,0.776691,0.837071,0.2994,0.0,1.0,0.0
159,-0.074901,0.001242,0.00069,0.05782,0.033976,0.256544,0.312011,-0.002075,0.001153,0.038563,0.012492,0.032077,0.025743,1,0.908037,0.993514,0.961437,0.429325,0.894402,0.798165,0.836801,0.3012,0.0,1.0,0.0
160,0.263961,0.004318,0.002399,0.008138,0.028808,0.1157,-0.128628,0.000947,0.000526,0.030896,0.016142,0.038563,-0.030425,1,0.876923,0.992333,0.969104,0.506979,0.916887,0.767937,0.837221,0.303,0.0,1.0,0.0
161,0.027997,0.007476,0.004153,-0.036547,0.015737,0.222832,-0.218425,-0.001708,0.000949,0.0139,0.018208,0.030896,-0.067442,10,0.908888,0.983004,0.9861,0.477895,0.898836,0.793689,0.836964,0.3048,0.0,1.0,0.0
162,0.117529,0.010995,0.006108,-0.067231,-0.000857,0.223719,-0.218606,-0.008506,0.004726,-0.006537,0.017604,0.0139,-0.081131,9,0.903314,0.979564,0.993463,0.565121,0.907297,0.771164,0.837166,0.3066,0.0,1.0,0.0
163,-0.118774,0.013729,0.007627,-0.007237,-0.002133,0.065543,-0.019036,-0.014043,0.007801,-0.006713,0.014225,-0.006537,-0.0007,3,0.870847,0.999824,0.993287,0.466841,0.927528,0.774539,0.837068,0.3084,0.0,1.0,0.0
164,0.067644,0.019168,0.010649,-0.040311,-0.009768,0.237371,-0.277387,-0.024142,0.013412,-0.015167,0.011293,-0.006713,-0.033598,2,0.908561,0.991546,0.984833,0.522518,0.90897,0.782363,0.837189,0.3102,0.0,1.0,0.0
165,-0.113047,0.023374,0.012986,0.079498,0.008085,0.05151,0.060568,-0.029519,0.016399,0.008646,0.007589,-0.015167,0.094665,6,0.84751,0.976187,0.991354,0.571088,0.918775,0.732347,0.837211,0.312,0.0,1.0,0.0
166,-0.131957,0.025769,0.014316,0.164933,0.039455,0.127864,0.278773,-0.026226,0.01457,0.047972,0.007737,0.008646,0.156288,5,0.825865,0.960673,0.952028,0.593028,0.892429,0.698384,0.836716,0.3138,0.0,1.0,0.0
167,-0.131727,0.026151,0.014528,-0.016472,0.028269,0.040112,-0.020041,-0.023761,0.0132,0.031753,0.01337,0.047972,-0.064444,4,0.903727,0.983781,0.968247,0.460886,0.908661,0.811153,0.837185,0.3156,0.0,1.0,0.0
168,-0.0814,0.025062,0.013923,0.056623,0.03394,0.25286,0.300332,-0.014738,0.008188,0.038017,0.015943,0.031753,0.02487,4,0.906767,0.993737,0.961983,0.514937,0.903994,0.780992,0.837104,0.3174,0.0,1.0,0.0
169,0.063028,0.024953,0.013863,0.006115,0.028375,0.013368,0.10384,-0.005302,0.002946,0.029976,0.019034,0.038017,-0.031902,3,0.872944,0.99196,0.970024,0.498609,0.924061,0.777137,0.837143,0.3192,0.0,1.0,0.0
170,-0.047986,0.024018,0.013343,-0.101847,0.002331,0.063492,-0.000148,0.00167,0.000928,-0.003257,0.020566,0.029976,-0.131823,1,0.860146,0.966767,0.996743,0.564041,0.910649,0.746568,0.837206,0.321,0.0,1.0,0.0
171,-0.01783,0.021288,0.011827,0.00227,0.002318,0.021213,-0.024374,0.006502,0.003612,-0.001864,0.017231,-0.003257,0.005526,7,0.915476,0.998607,0.998136,0.528153,0.938834,0.813023,0.836657,0.3228,0.0,1.0,0.0
172,0.039147,0.018286,0.010159,0.044489,0.010752,0.006764,0.110384,0.011999,0.006666,0.009811,0.014557,-0.001864,0.046353,11,0.874624,0.988325,0.990189,0.507371,0.926657,0.777321,0.837089,0.3246,0.0,1.0,0.0
173,-0.096148,0.014345,0.007969,-0.008881,0.006826,0.182476,0.093751,0.017769,0.009872,0.005105,0.013893,0.009811,-0.018692,3,0.804718,0.995295,0.994895,0.559358,0.924221,0.677779,0.83714,0.3264,0.0,1.0,0.0
174,-0.015672,0.010748,0.005971,0.005451,0.006551,0.063349,0.076041,0.023322,0.012957,0.005192,0.012663,0.005105,0.000346,9,0.902058,0.999913,0.994808,0.596872,0.943472,0.780687,0.836414,0.3282,0.0,1.0,0.0
175,-0.125061,0.007206,0.004003,-0.089625,-0.012684,0.149278,-0.182424,0.022873,0.012707,-0.018663,0.011617,0.005192,-0.094817,3,0.867168,0.976145,0.981337,0.521881,0.902757,0.75052,0.837075,0.33,0.0,1.0,0.0
176,0.065973,0.002604,0.001447,0.037958,-0.002556,0.091557,-0.060859,0.020442,0.011357,-0.004416,0.007378,-0.018663,0.056621,2,0.863473,0.985753,0.995584,0.476703,0.914387,0.761765,0.837225,0.3318,0.0,1.0,0.0
177,-0.103749,-0.002434,0.001352,-0.057719,-0.013588,0.196969,-0.245844,0.012628,0.007016,-0.017836,0.005726,-0.004416,-0.053303,11,0.903623,0.98658,0.982164,0.519369,0.908258,0.782642,0.83718,0.3336,0.0,1.0,0.0
178,-0.045952,-0.008093,0.004496,0.07333,0.003795,0.262784,0.250399,0.012146,0.006748,0.00512,0.002428,-0.017836,0.091166,5,0.880749,0.977044,0.99488,0.538581,0.898593,0.749063,0.836956,0.3354,0.0,1.0,0.0
179,0.218379,-0.010545,0.005858,0.19139,0.041314,0.211675,0.401636,0.020904,0.011613,0.051995,0.002805,0.00512,0.18627,9,0.85335,0.953125,0.948005,0.528981,0.870335,0.728691,0.83523,0.3372,0.0,1.0,0.0
180,0.090554,-0.01253,0.006961,0.020866,0.037225,0.001988,0.07253,0.028425,0.015792,0.044166,0.009691,0.051995,-0.031129,2,0.891802,0.992171,0.955834,0.560158,0.929205,0.783922,0.837023,0.339,0.0,1.0,0.0
181,0.105103,-0.012641,0.007023,0.115626,0.052905,0.219977,0.260955,0.039468,0.021927,0.062123,0.014518,0.044166,0.07146,2,0.911609,0.982042,0.937877,0.484409,0.887205,0.793532,0.836452,0.3408,0.0,1.0,0.0
182,0.417113,-0.008621,0.004789,0.084738,0.059271,0.297092,-0.378251,0.037754,0.020974,0.067807,0.021182,0.062123,0.022614,1,0.90644,0.994317,0.932193,0.353847,0.874618,0.804671,0.835594,0.3426,0.0,1.0,0.0
183,0.100463,-0.003342,0.001857,-0.105357,0.026346,0.209567,-0.259043,0.029504,0.016391,0.024266,0.02771,0.067807,-0.173164,5,0.902781,0.95646,0.975734,0.530049,0.879358,0.777473,0.835955,0.3444,0.0,1.0,0.0
184,0.014997,0.002027,0.001126,-0.069874,0.007102,0.142464,-0.188407,0.018782,0.010434,0.000576,0.027228,0.024266,-0.09414,4,0.884133,0.97631,0.999424,0.564113,0.912728,0.760293,0.83722,0.3462,0.0,1.0,0.0
185,0.25507,0.008192,0.004551,-0.011162,0.003449,0.012774,-0.032418,0.010134,0.00563,-0.00238,0.023497,0.000576,-0.011739,3,0.895973,0.997044,0.99762,0.449969,0.929019,0.808738,0.837028,0.348,0.0,1.0,0.0
186,0.171829,0.015265,0.008481,-0.035006,-0.004242,0.04415,-0.006539,0.003758,0.002088,-0.010602,0.019874,-0.00238,-0.032626,2,0.881079,0.991778,0.989398,0.431364,0.917526,0.794479,0.837219,0.3498,0.0,1.0,0.0
187,0.05103,0.022007,0.012226,0.118049,0.020216,0.183203,0.164614,0.002824,0.001569,0.021827,0.015607,-0.010602,0.128651,8,0.915955,0.967571,0.978173,0.54189,0.894059,0.793298,0.836786,0.3516,0.0,1.0,0.0
188,0.111901,0.028484,0.015825,0.116343,0.039442,0.116454,0.026085,0.002973,0.001652,0.045655,0.016478,0.021827,0.094516,1,0.808739,0.976172,0.954345,0.629131,0.912997,0.67702,0.837221,0.3534,0.0,1.0,0.0
189,0.18475,0.036292,0.020162,0.136359,0.058825,0.217323,0.275145,0.009185,0.005103,0.068514,0.020563,0.045655,0.090705,4,0.91528,0.97714,0.931486,0.501854,0.884192,0.79652,0.836276,0.3552,0.0,1.0,0.0
190,-0.155244,0.042115,0.023397,-0.044237,0.038213,0.026483,0.143574,0.016428,0.009127,0.040111,0.027276,0.068514,-0.112752,10,0.89782,0.971596,0.959889,0.515297,0.903491,0.797258,0.837093,0.357,0.0,1.0,0.0
191,0.000196,0.04818,0.026767,0.016978,0.033966,0.094895,0.097164,0.023522,0.013068,0.034285,0.029073,0.040111,-0.023133,8,0.878734,0.994175,0.965715,0.567726,0.92457,0.760459,0.837133,0.3588,0.0,1.0,0.0
192,-0.187335,0.051616,0.028676,0.008456,0.028864,0.060142,0.049272,0.028933,0.016074,0.027784,0.029803,0.034285,-0.02583,1,0.854457,0.993498,0.972216,0.457813,0.914935,0.760683,0.837225,0.3606,0.0,1.0,0.0
193,0.039522,0.055715,0.030953,-0.005409,0.022009,0.010552,0.080644,0.03393,0.01885,0.019431,0.02952,0.027784,-0.033192,6,0.898037,0.991647,0.980569,0.615041,0.938023,0.779681,0.836695,0.3624,0.0,1.0,0.0
194,0.093004,0.060364,0.033536,0.058602,0.029328,0.042904,0.003836,0.03689,0.020494,0.029287,0.028107,0.019431,0.039171,6,0.883302,0.990144,0.970713,0.531889,0.921438,0.777151,0.837184,0.3642,0.0,1.0,0.0
195,0.09586,0.063537,0.035298,-0.01849,0.019764,0.00657,0.01692,0.038638,0.021466,0.017266,0.028273,0.029287,-0.047777,5,0.910937,0.987979,0.982734,0.468503,0.917507,0.820817,0.837219,0.366,0.0,1.0,0.0
196,-0.162012,0.064434,0.035797,0.150154,0.045842,0.112562,0.229861,0.044156,0.024531,0.050687,0.026732,0.017266,0.132888,3,0.839426,0.966579,0.949313,0.569197,0.893605,0.718234,0.836767,0.3678,0.0,1.0,0.0
197,-0.180582,0.063081,0.035045,0.064389,0.049551,0.328265,0.339292,0.054771,0.030428,0.05413,0.030085,0.050687,0.013702,8,0.848484,0.996557,0.94587,0.552424,0.897954,0.706124,0.836934,0.3696,0.0,1.0,0.0
198,-0.08755,0.058106,0.032281,0.038756,0.047392,0.010508,-0.01541,0.060819,0.033788,0.050269,0.033452,0.05413,-0.015374,7,0.898763,0.996139,0.949731,0.489733,0.919403,0.802794,0.837206,0.3714,0.0,1.0,0.0
199,-0.145364,0.051884,0.028824,0.074109,0.052736,0.093371,-0.128275,0.061155,0.033975,0.056255,0.035806,0.050269,0.02384,11,0.883852,0.994014,0.943745,0.380565,0.895886,0.799317,0.83686,0.3732,0.0,1.0,0.0
200,-0.250188,0.044419,0.024677,-0.04507,0.033175,0.005258,0.042325,0.0611,0.033945,0.030817,0.038669,0.056255,-0.101325,4,0.914218,0.974562,0.969183,0.489209,0.905004,0.818529,0.837125,0.375,0.0,1.0,0.0
201,0.043031,0.03626,0.020145,-0.093898,0.00776,0.424896,-0.323611,0.052669,0.02926,-0.000508,0.03757,0.030817,-0.124716,3,0.849575,0.968675,0.999492,0.621075,0.884765,0.682913,0.836311,0.3768,0.0,1.0,0.0
202,0.075752,0.02836,0.015755,-0.00624,0.00496,0.123599,-0.084797,0.043262,0.024035,-0.001948,0.032239,-0.000508,-0.005732,8,0.847772,0.998559,0.998052,0.527121,0.927755,0.732408,0.837062,0.3786,0.0,1.0,0.0
203,-0.028666,0.02081,0.011561,-0.053549,-0.006742,0.020916,0.024535,0.035673,0.019818,-0.014921,0.027453,-0.001948,-0.051601,8,0.893769,0.987027,0.985079,0.543503,0.92646,0.786799,0.837094,0.3804,0.0,1.0,0.0
204,0.038977,0.013619,0.007566,0.078978,0.010402,0.177549,-0.249607,0.023694,0.013164,0.008705,0.02152,-0.014921,0.093899,6,0.860739,0.976374,0.991295,0.519426,0.901959,0.741579,0.837055,0.3822,0.0,1.0,0.0
205,-0.008995,0.005838,0.003243,0.0398,0.016282,0.162742,0.338111,0.021924,0.01218,0.016528,0.019726,0.008705,0.031095,5,0.914187,0.992176,0.983472,0.512776,0.915349,0.797802,0.837225,0.384,0.0,1.0,0.0
206,-0.065263,-0.000335,0.000186,-0.03235,0.006555,0.116691,0.144554,0.023846,0.013248,0.004234,0.019278,0.016528,-0.048879,8,0.867047,0.987705,0.995766,0.435826,0.908952,0.770089,0.837188,0.3858,0.0,1.0,0.0
207,0.294319,-0.003561,0.001978,0.072689,0.019782,0.073467,0.039212,0.025879,0.014377,0.021451,0.017172,0.004234,0.068455,8,0.838752,0.982783,0.978549,0.489818,0.911101,0.736267,0.83721,0.3876,0.0,1.0,0.0
208,0.076015,-0.004425,0.002458,-0.102078,-0.00459,0.284984,-0.367358,0.018663,0.010368,-0.009636,0.017771,0.021451,-0.123529,3,0.90342,0.968913,0.990364,0.442456,0.876695,0.787092,0.835758,0.3894,0.0,1.0,0.0
209,0.035139,-0.005218,0.002899,0.07181,0.01069,0.070449,-0.015292,0.012741,0.007078,0.01087,0.013934,-0.009636,0.081446,2,0.860357,0.979494,0.98913,0.442092,0.905387,0.768048,0.837133,0.3912,0.0,1.0,0.0
210,-0.017962,-0.006748,0.003749,-0.0361,0.001332,0.002935,-0.060625,0.006826,0.003792,-0.000962,0.013505,0.01087,-0.04697,11,0.886924,0.988168,0.999038,0.641767,0.945453,0.764474,0.836298,0.393,0.0,1.0,0.0
211,-0.305933,-0.011108,0.006171,0.049229,0.010912,0.162131,0.394154,0.011166,0.006203,0.011679,0.01148,-0.000962,0.050191,4,0.821787,0.98736,0.988321,0.426963,0.902051,0.722518,0.837057,0.3948,0.0,1.0,0.0
212,0.138331,-0.012692,0.007051,0.112758,0.031281,0.161547,-0.018269,0.013615,0.007564,0.037131,0.011508,0.011679,0.101079,9,0.793074,0.974548,0.962869,0.570951,0.902414,0.66642,0.837067,0.3966,0.0,1.0,0.0
213,0.038268,-0.012444,0.006914,-0.027284,0.019568,0.171128,-0.463066,0.004308,0.002393,0.020899,0.015095,0.037131,-0.064415,2,0.911747,0.983768,0.979101,0.427948,0.896434,0.811719,0.83688,0.3984,0.0,1.0,0.0
214,-0.119499,-0.012466,0.006926,-0.08453,-0.001252,0.208591,-0.245454,-0.008213,0.004563,-0.005659,0.015908,0.020899,-0.105429,1,0.915012,0.973441,0.994341,0.54016,0.900328,0.789327,0.83701,0.4002,0.0,1.0,0.0
215,0.075399,-0.01083,0.006017,0.143316,0.027662,0.309957,0.353628,-0.009161,0.00509,0.031865,0.012888,-0.005659,0.148976,4,0.880427,0.962476,0.968135,0.520992,0.873604,0.747135,0.835511,0.402,0.0,1.0,0.0
216,-0.02953,-0.007735,0.004297,0.036411,0.029412,0.24332,0.35057,-0.001758,0.000977,0.033011,0.015545,0.031865,0.004546,10,0.91131,0.998854,0.966989,0.474143,0.906702,0.794575,0.837156,0.4038,0.0,1.0,0.0
217,0.069675,-0.004812,0.002673,-0.088169,0.005896,0.293226,-0.335746,-0.004069,0.002261,0.00248,0.01799,0.033011,-0.121179,5,0.890008,0.969469,0.99752,0.495659,0.884915,0.763486,0.83632,0.4056,0.0,1.0,0.0
218,0.133751,-0.001804,0.001002,0.092032,0.023123,0.145411,0.116991,-0.003003,0.001668,0.025043,0.015819,0.00248,0.089552,9,0.91825,0.977437,0.974957,0.659717,0.920445,0.776792,0.837195,0.4074,0.0,1.0,0.0
219,-0.089201,0.000389,0.000216,-0.081939,0.002111,0.099667,-0.040485,-0.003103,0.001724,-0.00191,0.01711,0.025043,-0.106981,1,0.813581,0.973047,0.99809,0.616763,0.920381,0.685271,0.837196,0.4092,0.0,1.0,0.0
220,0.055904,0.002445,0.001358,0.173652,0.036419,0.231007,0.311905,0.003715,0.002064,0.042321,0.014447,-0.00191,0.175563,10,0.916321,0.955769,0.957679,0.603129,0.882877,0.776177,0.836193,0.411,0.0,1.0,0.0
