cycle,truth_sample,truth_state,truth_load,bridge_output,bridge_state,bridge_load,shadow_pressure,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
110,-0.037554,-0.006691,0.003717,0.007933,-0.003142,0.173669,0.115659,-0.007884,0.00438,-0.001387,-0.00893,-0.004525,0.012458,11,0.894024,0.996862,0.998613,0.662813,0.940266,0.748734,0.836587,0.025,0.0,1.0,0.44
111,0.021537,-0.00651,0.003617,0.024372,0.00236,0.040751,-0.012656,-0.007326,0.00407,0.005101,-0.007874,-0.001387,0.025759,1,0.892661,0.993511,0.994899,0.670435,0.949392,0.76057,0.836042,0.025,0.0,1.0,0.444
112,0.054135,-0.00476,0.002645,-0.013308,-0.000773,0.166347,-0.110822,-0.009391,0.005217,0.000465,-0.006057,0.005101,-0.018409,4,0.899302,0.995364,0.999535,0.609819,0.933427,0.764749,0.836885,0.025,0.0,1.0,0.448
113,0.200853,-0.001907,0.001059,0.008646,0.001111,0.053163,0.098315,-0.008326,0.004626,0.002526,-0.005144,0.000465,0.008181,3,0.913034,0.99794,0.997474,0.542358,0.937533,0.803729,0.836717,0.025,0.0,1.0,0.452
114,0.123012,0.001943,0.00108,-0.029229,-0.004957,0.100102,0.138734,-0.004099,0.002277,-0.005474,-0.00407,0.002526,-0.031755,2,0.887512,0.992,0.994526,0.467939,0.918606,0.787419,0.837212,0.025,0.0,1.0,0.456
115,-0.207445,0.004186,0.002325,0.03036,0.002106,0.218854,0.3336,0.006544,0.003636,0.003552,-0.004267,-0.005474,0.035834,7,0.886868,0.990974,0.996448,0.423348,0.901878,0.78211,0.837053,0.025,0.0,1.0,0.46
116,0.003244,0.006131,0.003406,-0.063554,-0.011026,0.22307,-0.250902,0.008273,0.004596,-0.01335,-0.003172,0.003552,-0.067106,6,0.918376,0.983098,0.98665,0.403718,0.889899,0.816843,0.836595,0.025,0.0,1.0,0.464
117,0.193924,0.008908,0.004949,-0.036113,-0.016043,0.223181,-0.336442,0.001394,0.000775,-0.019087,-0.004597,-0.01335,-0.022763,5,0.891571,0.994263,0.980913,0.420794,0.900901,0.78724,0.837026,0.025,0.0,1.0,0.468
118,-0.126177,0.010743,0.005968,0.030313,-0.006772,0.102965,-0.129691,-0.006807,0.003782,-0.006642,-0.006626,-0.019087,0.0494,10,0.879081,0.987555,0.993358,0.461157,0.912897,0.780055,0.837221,0.025,0.0,1.0,0.472
119,0.007194,0.011258,0.006254,0.004722,-0.004473,0.052276,-0.095026,-0.014407,0.008004,-0.00378,-0.006628,-0.006642,0.011364,9,0.912807,0.997139,0.99622,0.539606,0.935738,0.804044,0.836795,0.025,0.0,1.0,0.476
120,0.174571,0.014426,0.008014,0.026314,0.001684,0.169665,0.093536,-0.017315,0.00962,0.003796,-0.006229,-0.00378,0.030095,8,0.887866,0.992424,0.996204,0.616118,0.929904,0.751579,0.837003,0.025,0.0,1.0,0.48
121,-0.050719,0.016952,0.009418,0.001252,0.001598,0.169435,0.102482,-0.016634,0.009241,0.003155,-0.004826,0.003796,-0.002544,11,0.887322,0.99936,0.996845,0.680914,0.943984,0.738857,0.836385,0.025,0.0,1.0,0.484
122,0.034583,0.018149,0.010083,-0.006812,-8.4e-05,0.159082,-0.099612,-0.018168,0.010094,0.000646,-0.003708,0.003155,-0.009967,1,0.896588,0.997491,0.999354,0.686013,0.94428,0.748241,0.836368,0.025,0.0,1.0,0.488
123,0.063912,0.0207,0.0115,-0.011387,-0.002345,0.165242,-0.098921,-0.021247,0.011804,-0.002383,-0.003099,0.000646,-0.012033,4,0.895069,0.996971,0.997617,0.620232,0.934792,0.758443,0.836833,0.025,0.0,1.0,0.492
124,0.010141,0.023017,0.012787,0.014123,0.000949,0.043791,0.114417,-0.020406,0.011336,0.001772,-0.002999,-0.002383,0.016505,3,0.913263,0.995845,0.998228,0.528799,0.933822,0.80748,0.836871,0.025,0.0,1.0,0.496
125,0.106507,0.024543,0.013635,-0.025128,-0.004267,0.117981,0.184158,-0.015068,0.008371,-0.005002,-0.002331,0.001772,-0.0269,2,0.88722,0.993225,0.994998,0.462194,0.916284,0.78627,0.837223,0.025,0.0,1.0,0.5
126,-0.190653,0.024737,0.013743,0.041342,0.004855,0.218547,0.356376,-0.002881,0.001601,0.00668,-0.002705,-0.005002,0.046344,7,0.879549,0.988317,0.99332,0.404263,0.896009,0.779226,0.836864,0.025,0.0,1.0,0.504
127,-0.010358,0.024669,0.013705,-0.00372,0.00314,0.007465,-0.006091,0.005672,0.003151,0.004059,-0.001391,0.00668,-0.0104,6,0.910031,0.997379,0.995941,0.384816,0.921224,0.836465,0.837186,0.025,0.0,1.0,0.508
128,0.219905,0.025853,0.014363,-0.013646,-0.000217,0.25261,-0.377006,0.002854,0.001586,-0.000404,-0.000628,0.004059,-0.017705,5,0.900848,0.995537,0.999596,0.395781,0.899665,0.798422,0.83699,0.025,0.0,1.0,0.512
129,-0.087804,0.024729,0.013738,0.049528,0.009732,0.128843,-0.158106,-0.002549,0.001416,0.012183,-0.000597,-0.000404,0.049932,10,0.87003,0.987413,0.987817,0.457773,0.908552,0.769426,0.837183,0.025,0.0,1.0,0.516
130,-0.201879,0.021304,0.011835,-0.009553,0.005875,0.05751,-0.125133,-0.008888,0.004938,0.006707,0.001193,0.012183,-0.021736,9,0.916472,0.994524,0.993293,0.534421,0.931553,0.808704,0.836951,0.025,0.0,1.0,0.52
131,0.170971,0.021127,0.011737,0.035632,0.011826,0.146006,0.077053,-0.011378,0.006321,0.013993,0.001965,0.006707,0.028925,8,0.898295,0.992714,0.986007,0.621623,0.930811,0.764081,0.836975,0.025,0.0,1.0,0.524
132,-0.008554,0.020884,0.011602,0.045601,0.018581,0.150354,0.128668,-0.009931,0.005517,0.021956,0.003649,0.013993,0.031608,11,0.91766,0.992037,0.978044,0.684584,0.935763,0.771079,0.836794,0.025,0.0,1.0,0.528
133,0.031154,0.019449,0.010805,-0.014572,0.01195,0.144358,-0.105823,-0.011197,0.00622,0.012755,0.006212,0.021956,-0.036528,1,0.915021,0.990799,0.987245,0.680355,0.936619,0.769792,0.836758,0.025,0.0,1.0,0.532
134,-0.171702,0.017844,0.009914,-0.023231,0.004914,0.146625,-0.076156,-0.013715,0.00762,0.003692,0.007128,0.012755,-0.035986,4,0.901077,0.990938,0.996308,0.620415,0.931206,0.766804,0.836962,0.025,0.0,1.0,0.536
135,0.181476,0.01774,0.009855,-0.00105,0.003721,0.092029,0.131226,-0.01225,0.006806,0.002498,0.006647,0.003692,-0.004742,3,0.891492,0.998806,0.997502,0.527061,0.932274,0.78104,0.836927,0.025,0.0,1.0,0.54
136,0.116607,0.017213,0.009563,-0.033048,-0.003633,0.128375,0.188377,-0.006544,0.003636,-0.006459,0.006066,0.002498,-0.035546,2,0.877346,0.991044,0.993541,0.442082,0.911267,0.779344,0.837211,0.025,0.0,1.0,0.544
137,-0.187878,0.015721,0.008734,0.054972,0.008088,0.198763,0.372528,0.00605,0.003361,0.00902,0.004312,-0.006459,0.06143,7,0.856809,0.984521,0.99098,0.395043,0.892983,0.759987,0.83674,0.025,0.0,1.0,0.548
138,-0.008159,0.014087,0.007826,0.002095,0.00689,0.007666,-0.014097,0.014542,0.008079,0.007276,0.004971,0.00902,-0.006925,6,0.918611,0.998256,0.992724,0.364779,0.918936,0.848043,0.83721,0.025,0.0,1.0,0.552
139,0.222334,0.013837,0.007687,-0.026522,0.000207,0.223277,-0.369031,0.011644,0.006469,-0.001236,0.005294,0.007276,-0.033798,5,0.878299,0.991488,0.998764,0.382986,0.897046,0.780708,0.836903,0.025,0.0,1.0,0.556
140,-0.088728,0.012876,0.007153,0.04673,0.009512,0.140029,-0.196538,0.005114,0.002841,0.01085,0.00438,-0.001236,0.047965,10,0.872695,0.987914,0.98915,0.444888,0.907039,0.772837,0.837162,0.025,0.0,1.0,0.56
141,-0.17428,0.009924,0.005513,0.001521,0.007914,0.074842,-0.138438,-0.002491,0.001384,0.008499,0.005286,0.01085,-0.009329,9,0.911662,0.997649,0.991501,0.528752,0.932382,0.803104,0.836923,0.025,0.0,1.0,0.564
142,-0.068041,0.008246,0.004581,0.012311,0.008793,0.146013,0.068904,-0.006227,0.003459,0.00946,0.005736,0.008499,0.003812,8,0.895432,0.99904,0.99054,0.616185,0.937424,0.762179,0.836722,0.025,0.0,1.0,0.568
143,-0.000168,0.006846,0.003803,0.011134,0.009261,0.000377,0.022679,-0.008174,0.004541,0.009881,0.006257,0.00946,0.001674,11,0.908171,0.999578,0.990119,0.689413,0.959685,0.776877,0.835228,0.025,0.0,1.0,0.572
144,0.010438,0.004043,0.002246,-0.037285,-4.8e-05,0.11111,-0.101621,-0.011804,0.006558,-0.001995,0.006764,0.009881,-0.047167,1,0.901583,0.988124,0.998005,0.686188,0.940689,0.758442,0.836565,0.025,0.0,1.0,0.576
145,0.062881,0.002706,0.001504,-0.003384,-0.000715,0.153286,-0.067388,-0.015802,0.008779,-0.002345,0.005538,-0.001995,-0.00139,4,0.889015,0.99965,0.997655,0.623194,0.939473,0.752944,0.836626,0.025,0.0,1.0,0.58
146,-0.035378,0.002779,0.001544,-0.029298,-0.006432,0.086783,0.11767,-0.015576,0.008653,-0.009129,0.004435,-0.002345,-0.026954,3,0.890117,0.993215,0.990871,0.531867,0.927317,0.778728,0.837073,0.025,0.0,1.0,0.584
147,0.037913,0.001845,0.001025,-0.007348,-0.006615,0.013606,0.195573,-0.010541,0.005856,-0.008681,0.002536,-0.009129,0.001781,1,0.861917,0.999552,0.991319,0.430932,0.927788,0.778009,0.837061,0.025,0.0,1.0,0.588
148,-0.247885,-0.000772,0.000429,0.016621,-0.001968,0.252859,0.41933,0.002698,0.001499,-0.002306,0.000965,-0.008681,0.025302,7,0.886407,0.993625,0.997694,0.370294,0.895356,0.788108,0.836839,0.025,0.0,1.0,0.592
149,0.011483,-0.003223,0.00179,0.002464,-0.001082,0.003266,0.007886,0.012178,0.006766,-0.001105,0.000507,-0.002306,0.004769,6,0.91971,0.998799,0.998895,0.356748,0.920622,0.850982,0.837193,0.025,0.0,1.0,0.596
150,0.212481,-0.002498,0.001388,-0.035044,-0.007874,0.242051,-0.415989,0.008957,0.004976,-0.009652,0.000282,-0.001105,-0.033939,5,0.879481,0.991453,0.990348,0.375282,0.893134,0.781124,0.836747,0.025,0.0,1.0,0.6
151,-0.064829,-0.003707,0.00206,-0.007363,-0.007772,0.02051,-0.187885,0.002189,0.001216,-0.009075,-0.001109,-0.009652,0.002289,11,0.870217,0.999423,0.990925,0.440637,0.928394,0.784221,0.837046,0.025,0.0,1.0,0.604
152,0.021759,-0.005483,0.003046,0.012501,-0.003717,0.078229,-0.140651,-0.005531,0.003073,-0.00364,-0.002224,-0.009075,0.021576,9,0.9058,0.994564,0.99636,0.521921,0.929553,0.797875,0.837013,0.025,0.0,1.0,0.608
153,-0.057822,-0.00607,0.003372,0.014595,-5.5e-05,0.141218,0.06819,-0.009271,0.005151,0.000953,-0.002423,-0.00364,0.018235,8,0.901244,0.995407,0.999047,0.617708,0.936531,0.767999,0.836761,0.025,0.0,1.0,0.612
154,-0.017568,-0.006657,0.003698,0.006598,0.001276,0.014533,0.025797,-0.011054,0.006141,0.002374,-0.00195,0.000953,0.005645,2,0.91574,0.998578,0.997626,0.703593,0.960689,0.780029,0.835138,0.025,0.0,1.0,0.616
155,0.005403,-0.008801,0.004889,-0.006675,-0.000314,0.006884,-0.014339,-0.012507,0.006948,9.6e-05,-0.001345,0.002374,-0.00905,1,0.904744,0.997721,0.999904,0.699143,0.960423,0.770699,0.835162,0.025,0.0,1.0,0.62
156,0.049305,-0.009652,0.005362,-0.021182,-0.004488,0.126576,-0.058868,-0.014755,0.008197,-0.005261,-0.001143,9.6e-05,-0.021278,4,0.908861,0.994643,0.994739,0.620152,0.936212,0.776557,0.836775,0.025,0.0,1.0,0.624
157,-0.067121,-0.009597,0.005332,-0.038389,-0.011268,0.114692,0.160183,-0.012318,0.006843,-0.013603,-0.00172,-0.005261,-0.033128,3,0.884901,0.991658,0.986397,0.521307,0.921094,0.772819,0.837188,0.025,0.0,1.0,0.628
158,0.044372,-0.008706,0.004837,0.045345,5.4e-05,0.239239,0.432531,-0.000414,0.00023,0.001254,-0.003383,-0.013603,0.058948,1,0.874485,0.985143,0.998746,0.422162,0.895249,0.768177,0.836835,0.025,0.0,1.0,0.632
159,-0.243842,-0.009749,0.005416,0.030894,0.006222,0.239039,0.440067,0.018015,0.010008,0.008714,-0.002734,0.001254,0.02964,7,0.868486,0.99254,0.991286,0.35078,0.891026,0.774814,0.83665,0.025,0.0,1.0,0.636
160,0.014515,-0.010637,0.005909,0.014454,0.007869,0.017113,-0.003726,0.030641,0.017023,0.010158,-0.001131,0.008714,0.00574,6,0.90722,0.998557,0.989842,0.336222,0.913816,0.840048,0.837224,0.025,0.0,1.0,0.64
161,0.237865,-0.010106,0.005614,-0.025162,0.001262,0.258967,-0.452705,0.028443,0.015802,0.001275,0.000449,0.010158,-0.03532,5,0.881238,0.991117,0.998725,0.354274,0.889518,0.78414,0.836576,0.025,0.0,1.0,0.644
162,-0.02956,-0.009595,0.00533,0.007515,0.002513,0.053228,-0.242745,0.020758,0.011532,0.002845,0.000565,0.001275,0.00624,11,0.880797,0.99843,0.997155,0.423771,0.922915,0.793538,0.837162,0.025,0.0,1.0,0.648
163,0.041542,-0.009117,0.005065,0.03192,0.008394,0.113255,-0.161226,0.0115,0.006389,0.010167,0.000884,0.002845,0.029075,9,0.88266,0.992678,0.989833,0.511458,0.921725,0.77264,0.83718,0.025,0.0,1.0,0.652
164,-0.038997,-0.007131,0.003962,0.030855,0.012886,0.095668,0.03418,0.005553,0.003085,0.015379,0.002184,0.010167,0.020688,8,0.916901,0.994788,0.984621,0.620268,0.937462,0.788416,0.83672,0.025,0.0,1.0,0.656
165,-0.003415,-0.005495,0.003053,0.006298,0.011569,0.014726,0.019053,0.001719,0.000955,0.01309,0.004031,0.015379,-0.009081,2,0.916638,0.997712,0.98691,0.707508,0.95852,0.780649,0.835331,0.025,0.0,1.0,0.66
166,0.024369,-0.005465,0.003036,0.012879,0.011831,0.000568,9.6e-05,-0.001155,0.000642,0.013037,0.005299,0.01309,-0.000211,10,0.917266,0.999947,0.986963,0.708603,0.96196,0.782656,0.83502,0.025,0.0,1.0,0.664
167,0.028634,-0.004739,0.002633,-0.029903,0.003484,0.108367,-0.048409,-0.004324,0.002402,0.002219,0.006383,0.013037,-0.04294,4,0.917143,0.989182,0.997781,0.615279,0.933597,0.788211,0.836879,0.025,0.0,1.0,0.668
168,-0.053502,-0.004664,0.002591,-0.044249,-0.006063,0.145236,0.194918,-0.001996,0.001109,-0.00949,0.0058,0.002219,-0.046468,3,0.868919,0.988291,0.99051,0.506215,0.914961,0.756781,0.837225,0.025,0.0,1.0,0.672
169,-0.006376,-0.004212,0.00234,-0.044005,-0.013651,0.085706,0.250793,0.005481,0.003045,-0.018185,0.003659,-0.00949,-0.034514,1,0.906182,0.991305,0.981815,0.408387,0.909331,0.818973,0.837193,0.025,0.0,1.0,0.676
170,-0.273145,-0.005731,0.003184,0.006614,-0.009598,0.258804,0.448004,0.020782,0.011546,-0.011945,0.000601,-0.018185,0.024799,7,0.880771,0.99376,0.988055,0.347331,0.88928,0.785314,0.836563,0.025,0.0,1.0,0.68
171,-0.010022,-0.007184,0.003991,-0.012263,-0.010131,0.00854,-0.026792,0.030561,0.016979,-0.012025,-0.001156,-0.011945,-0.000318,6,0.919287,0.99992,0.987975,0.324448,0.914128,0.855204,0.837224,0.025,0.0,1.0,0.684
172,0.240552,-0.007028,0.003904,-0.038789,-0.015863,0.238575,-0.445683,0.02642,0.014678,-0.018757,-0.002677,-0.012025,-0.026764,5,0.868991,0.993268,0.981243,0.341296,0.888239,0.776629,0.836509,0.025,0.0,1.0,0.688
173,-0.016988,-0.006514,0.003619,0.029449,-0.0068,0.079124,-0.233655,0.017559,0.009755,-0.006624,-0.004928,-0.018757,0.048206,11,0.910113,0.987867,0.993376,0.409656,0.908868,0.82278,0.837187,0.025,0.0,1.0,0.692
174,0.069107,-0.005877,0.003265,0.04662,0.003884,0.137603,-0.1767,0.007222,0.004012,0.006788,-0.005166,-0.006624,0.053244,9,0.867686,0.986588,0.993212,0.512198,0.915161,0.754994,0.837225,0.025,0.0,1.0,0.696
175,-0.046726,-0.003838,0.002132,0.019821,0.007071,0.099835,0.026476,0.000404,0.000224,0.010072,-0.003492,0.006788,0.013033,8,0.91595,0.996716,0.989928,0.617429,0.939902,0.787741,0.836605,0.025,0.0,1.0,0.7
176,-0.033424,-0.002403,0.001335,-0.01365,0.002927,0.032012,0.013723,-0.004066,0.002259,0.004096,-0.001593,0.010072,-0.023722,2,0.900947,0.994024,0.995904,0.710258,0.955898,0.762317,0.835552,0.025,0.0,1.0,0.704
177,0.014269,-0.002817,0.001565,0.010786,0.004499,0.029235,-0.014799,-0.00761,0.004228,0.005781,-0.000797,0.004096,0.00669,10,0.905909,0.998315,0.994219,0.707271,0.959124,0.767967,0.835278,0.025,0.0,1.0,0.708
178,0.047333,-0.002605,0.001447,-0.015814,0.000436,0.109224,-0.027174,-0.010646,0.005914,0.000343,0.000124,0.005781,-0.021595,4,0.909254,0.994562,0.999657,0.622921,0.939474,0.778365,0.836626,0.025,0.0,1.0,0.712
179,-0.059747,-0.003178,0.001766,-0.039128,-0.007476,0.145335,0.209687,-0.007842,0.004356,-0.009598,0.000155,0.000343,-0.039471,3,0.873514,0.990059,0.990402,0.504724,0.916155,0.761282,0.837224,0.025,0.0,1.0,0.716
180,0.013605,-0.003288,0.001827,-0.031112,-0.012203,0.075535,0.258593,0.000272,0.000151,-0.01502,-0.00121,-0.009598,-0.021514,1,0.89484,0.994578,0.98498,0.404917,0.91366,0.809673,0.837223,0.025,0.0,1.0,0.72
181,-0.266182,-0.005355,0.002975,0.020931,-0.005577,0.260152,0.496614,0.017202,0.009556,-0.005971,-0.003144,-0.01502,0.035951,7,0.866816,0.990952,0.994029,0.32785,0.885713,0.775101,0.836367,0.025,0.0,1.0,0.724
182,0.018243,-0.00722,0.004011,0.013385,-0.001784,0.020873,-0.005017,0.028477,0.015821,-0.001103,-0.00354,-0.005971,0.019357,6,0.902794,0.995132,0.998897,0.294806,0.907544,0.843104,0.837169,0.025,0.0,1.0,0.728
183,0.234899,-0.007315,0.004064,-0.034821,-0.008391,0.255265,-0.487023,0.024502,0.013612,-0.009585,-0.003199,-0.001103,-0.033717,5,0.869017,0.991518,0.990415,0.329895,0.885792,0.7771,0.836372,0.025,0.0,1.0,0.732
184,-0.007266,-0.007051,0.003917,0.041181,0.001523,0.104188,-0.270483,0.014981,0.008323,0.003195,-0.004093,-0.009585,0.050767,11,0.919329,0.98722,0.996805,0.395371,0.905122,0.832112,0.837127,0.025,0.0,1.0,0.736
185,-0.091869,-0.00746,0.004144,0.033349,0.007888,0.150976,-0.227504,0.00311,0.001728,0.010793,-0.003072,0.003195,0.030154,9,0.874197,0.992402,0.989207,0.492222,0.91603,0.764101,0.837224,0.025,0.0,1.0,0.74
186,-0.019726,-0.005919,0.003289,0.034574,0.013225,0.093631,0.02226,-0.004763,0.002646,0.016784,-0.001131,0.010793,0.02378,8,0.918004,0.994009,0.983216,0.609638,0.93545,0.791774,0.836807,0.025,0.0,1.0,0.744
187,0.035013,-0.004226,0.002348,0.008878,0.012356,0.005651,-0.003097,-0.010242,0.00569,0.014793,0.001377,0.016784,-0.007907,2,0.912144,0.998009,0.985207,0.713457,0.959671,0.775514,0.83523,0.025,0.0,1.0,0.748
188,0.00198,-0.004525,0.002514,0.018392,0.013563,0.019335,0.00751,-0.01384,0.007689,0.015699,0.003255,0.014793,0.003599,10,0.901906,0.999094,0.984301,0.713895,0.959122,0.763495,0.835278,0.025,0.0,1.0,0.752
189,0.00967,-0.004588,0.002549,-0.001692,0.010512,0.055577,0.089264,-0.014135,0.007853,0.011321,0.004997,0.015699,-0.017391,4,0.905177,0.995622,0.988679,0.61218,0.941451,0.782091,0.836525,0.025,0.0,1.0,0.756
190,-0.089095,-0.00583,0.003239,0.007331,0.009876,0.029107,0.208687,-0.009316,0.005175,0.010316,0.005883,0.011321,-0.00399,2,0.870268,0.998995,0.989684,0.496902,0.933376,0.772299,0.836887,0.025,0.0,1.0,0.76
191,-0.0156,-0.00669,0.003717,-0.056466,-0.003392,0.119205,0.275522,0.000656,0.000364,-0.006514,0.006503,0.010316,-0.066783,1,0.909961,0.983169,0.993486,0.38913,0.899278,0.823063,0.836978,0.025,0.0,1.0,0.764
192,-0.28202,-0.009311,0.005173,0.013587,4e-06,0.268717,0.508146,0.019143,0.010635,-0.001455,0.004681,-0.006514,0.020102,7,0.872489,0.994941,0.998545,0.310757,0.887199,0.783082,0.836452,0.025,0.0,1.0,0.768
193,-0.014796,-0.011835,0.006575,-0.003558,-0.000709,0.001965,0.009335,0.032018,0.017788,-0.001984,0.003822,-0.001455,-0.002103,6,0.918907,0.999471,0.998016,0.296795,0.912889,0.86085,0.837221,0.025,0.0,1.0,0.772
194,0.26114,-0.012453,0.006918,-0.021742,-0.004916,0.269528,-0.494723,0.028937,0.016076,-0.006953,0.003009,-0.001984,-0.019758,5,0.87953,0.995031,0.993047,0.315802,0.886164,0.788618,0.836393,0.025,0.0,1.0,0.776
195,-0.00477,-0.012585,0.006991,0.04234,0.004536,0.106522,-0.277344,0.019834,0.011019,0.005453,0.001614,-0.006953,0.049294,11,0.919684,0.987594,0.994547,0.383696,0.902987,0.834312,0.837081,0.025,0.0,1.0,0.78
196,-0.046281,-0.013149,0.007305,-0.004296,0.002769,0.04814,-0.222977,0.008255,0.004586,0.002997,0.002152,0.005453,-0.009749,10,0.879782,0.997544,0.997003,0.492133,0.931114,0.780888,0.836965,0.025,0.0,1.0,0.784
197,-0.008555,-0.011714,0.006508,0.015171,0.00525,0.045898,-0.070937,-0.001639,0.000911,0.006065,0.00227,0.002997,0.012174,8,0.906253,0.996932,0.993935,0.612222,0.944843,0.785116,0.836334,0.025,0.0,1.0,0.788
198,0.029614,-0.010366,0.005759,-0.002979,0.003604,0.015936,-0.005506,-0.008682,0.004823,0.003787,0.002801,0.006065,-0.009045,2,0.904073,0.997722,0.996213,0.71656,0.961018,0.765979,0.835107,0.025,0.0,1.0,0.792
199,-0.01583,-0.01106,0.006144,0.003052,0.003493,0.003804,0.012872,-0.013313,0.007396,0.003602,0.002939,0.003787,-0.000735,10,0.916962,0.999815,0.996398,0.713457,0.963445,0.780554,0.834878,0.025,0.0,1.0,0.796
200,0.006749,-0.011566,0.006425,-0.047179,-0.006641,0.060501,0.004113,-0.016288,0.009049,-0.009182,0.003032,0.003602,-0.050781,9,0.902552,0.987216,0.990818,0.614317,0.933858,0.778593,0.836869,0.025,0.0,1.0,0.8
201,0.019001,-0.011179,0.006211,-0.007055,-0.006724,0.057977,0.2323,-0.012805,0.007114,-0.008647,0.001322,-0.009182,0.002126,2,0.88353,0.999465,0.991353,0.491509,0.930579,0.783365,0.836982,0.025,0.0,1.0,0.804
202,-0.033377,-0.010941,0.006078,-0.074044,-0.020188,0.126013,0.289203,-0.003435,0.001909,-0.025126,-7.3e-05,-0.008647,-0.065398,1,0.909424,0.98352,0.974874,0.376344,0.893279,0.82417,0.836753,0.025,0.0,1.0,0.808
203,-0.313369,-0.013345,0.007414,-0.003523,-0.016855,0.280154,0.525855,0.015092,0.008384,-0.019687,-0.003581,-0.025126,0.021603,7,0.87444,0.994561,0.980313,0.303931,0.881199,0.785409,0.836082,0.025,0.0,1.0,0.812
204,-0.001188,-0.015484,0.008602,-0.008107,-0.015106,0.007472,-0.010769,0.027619,0.015344,-0.016774,-0.005836,-0.019687,0.01158,6,0.915028,0.997087,0.983226,0.277837,0.904919,0.860313,0.837123,0.025,0.0,1.0,0.816
205,0.26371,-0.015461,0.008589,-0.036502,-0.019385,0.256797,-0.511341,0.023954,0.013308,-0.021738,-0.007367,-0.016774,-0.019727,5,0.865425,0.995036,0.978262,0.299542,0.882349,0.779363,0.836159,0.025,0.0,1.0,0.82
206,0.028349,-0.01456,0.008089,0.067012,-0.002105,0.143092,-0.310914,0.013755,0.007641,0.00061,-0.009379,-0.021738,0.08875,11,0.896141,0.977652,0.99939,0.36748,0.890036,0.81022,0.836602,0.025,0.0,1.0,0.824
207,-0.039738,-0.013948,0.007749,-0.008285,-0.003341,0.061862,-0.247345,0.001007,0.00056,-0.001632,-0.007981,0.00061,-0.008895,10,0.884045,0.997758,0.998368,0.482254,0.929427,0.785944,0.837017,0.025,0.0,1.0,0.828
208,-0.031341,-0.011529,0.006405,-0.006827,-0.004039,0.049047,-0.097131,-0.010128,0.005627,-0.00294,-0.007092,-0.001632,-0.005195,3,0.916336,0.998692,0.99706,0.608001,0.94596,0.795179,0.836267,0.025,0.0,1.0,0.832
209,-0.174197,-0.010596,0.005887,-0.037086,-0.010648,0.040372,-0.012524,-0.017989,0.009994,-0.011535,-0.006511,-0.00294,-0.034146,7,0.880405,0.991405,0.988465,0.707368,0.95006,0.74086,0.835996,0.025,0.0,1.0,0.836
210,0.153958,-0.010579,0.005877,0.035522,-0.001414,0.045873,0.017407,-0.022902,0.012723,0.000305,-0.007214,-0.011535,0.047058,10,0.87163,0.98816,0.999695,0.718502,0.950159,0.729091,0.835989,0.025,0.0,1.0,0.84
211,-0.014785,-0.010639,0.005911,-0.018369,-0.004805,0.064037,0.100299,-0.023677,0.013154,-0.004393,-0.006161,0.000305,-0.018674,9,0.902442,0.995302,0.995607,0.60782,0.94075,0.778892,0.836562,0.025,0.0,1.0,0.844
212,-0.001663,-0.010358,0.005754,-0.0136,-0.006564,0.081099,0.263875,-0.017755,0.009864,-0.006711,-0.005914,-0.004393,-0.009207,2,0.894764,0.997682,0.993289,0.474567,0.925111,0.794977,0.837123,0.025,0.0,1.0,0.848
213,-0.051988,-0.010435,0.005797,-0.101613,-0.025574,0.166617,0.308561,-0.006202,0.003445,-0.03062,-0.006025,-0.006711,-0.094902,1,0.877652,0.976091,0.96938,0.358676,0.879608,0.791121,0.835972,0.025,0.0,1.0,0.852
214,-0.327355,-0.013181,0.007323,-0.010515,-0.022562,0.285387,0.547417,0.01445,0.008028,-0.025558,-0.009469,-0.03062,0.020105,7,0.872647,0.994938,0.974442,0.289777,0.878165,0.78576,0.835868,0.025,0.0,1.0,0.856
215,0.014896,-0.015367,0.008537,0.001457,-0.017758,0.012061,0.013416,0.029054,0.016141,-0.018763,-0.011721,-0.025558,0.027015,6,0.90204,0.993205,0.981237,0.257506,0.898118,0.8506,0.83694,0.025,0.0,1.0,0.86
216,0.24376,-0.015513,0.008618,-0.054952,-0.025197,0.247521,-0.541623,0.026159,0.014533,-0.027867,-0.012707,-0.018763,-0.036188,5,0.848813,0.990896,0.972133,0.285842,0.876455,0.766254,0.835739,0.025,0.0,1.0,0.864
217,-0.005835,-0.015828,0.008793,0.058349,-0.008488,0.151203,-0.33256,0.015961,0.008867,-0.00616,-0.014829,-0.027867,0.086217,11,0.893488,0.978293,0.99384,0.357397,0.887373,0.808503,0.836462,0.025,0.0,1.0,0.868
218,-0.004718,-0.01589,0.008828,0.014118,-0.003966,0.095205,-0.268609,0.002694,0.001497,-0.001049,-0.013616,-0.00616,0.020278,10,0.906475,0.994889,0.998951,0.476641,0.923174,0.805733,0.837158,0.025,0.0,1.0,0.872
219,0.002842,-0.013572,0.00754,0.001779,-0.002817,0.060327,-0.125021,-0.009477,0.005265,-0.000337,-0.011856,-0.001049,0.002828,3,0.918839,0.999288,0.999663,0.607635,0.945935,0.796603,0.836268,0.025,0.0,1.0,0.876
