cycle,truth_sample,truth_state,truth_load,bridge_output,bridge_state,bridge_load,shadow_pressure,shadow_state,shadow_load,self_state,memory,prediction,correction,strongest_channel,strongest_confidence,continuity,anchor_fit,spread_score,stability,rigidity,adaptive_score,noise,contradiction,pressure,drift
111,0.025273,-0.004377,0.002432,0.010881,-0.003238,0.002325,0.01423,0.001439,0.0008,-0.003251,-0.003176,-0.006756,0.017637,11,0.910436,0.996495,0.996749,0.557604,0.942078,0.804277,0.836492,0.025,0.0,2.11,0.0
112,-0.007527,-0.004348,0.002416,0.004989,-0.001593,0.005239,0.010837,0.001891,0.001051,-0.001618,-0.003187,-0.003251,0.00824,10,0.909964,0.998367,0.998382,0.548262,0.943011,0.805234,0.83644,0.025,0.0,2.12,0.0
113,-0.005119,-0.004421,0.002456,0.001035,-0.001067,0.002785,0.012608,0.002459,0.001366,-0.001093,-0.002967,-0.001618,0.002653,9,0.915982,0.999475,0.998907,0.560902,0.946017,0.809091,0.836263,0.025,0.0,2.13,0.0
114,-0.012399,-0.004644,0.00258,-0.004081,-0.00167,0.010371,-0.012121,0.002536,0.001409,-0.001682,-0.002705,-0.001093,-0.002988,8,0.916476,0.999411,0.998318,0.556417,0.944591,0.809604,0.836349,0.025,0.0,2.14,0.0
115,-9.1e-05,-0.00477,0.00265,-0.002151,-0.001766,0.00099,-0.000462,0.002525,0.001403,-0.001775,-0.002562,-0.001682,-0.000469,7,0.918934,0.999908,0.998225,0.561201,0.946518,0.812189,0.836232,0.025,0.0,2.15,0.0
116,0.006264,-0.004713,0.002619,0.003335,-0.000746,0.002303,0.009953,0.002692,0.001495,-0.000772,-0.002452,-0.001775,0.00511,6,0.917019,0.998997,0.999228,0.560505,0.945543,0.810251,0.836292,0.025,0.0,2.16,0.0
117,0.007409,-0.004598,0.002555,0.00266,-6.5e-05,0.001371,-3.3e-05,0.002736,0.00152,-0.0001,-0.002216,-0.000772,0.003431,5,0.918486,0.999328,0.9999,0.560807,0.946161,0.811757,0.836254,0.025,0.0,2.17,0.0
118,0.002971,-0.004369,0.002427,0.002331,0.000414,0.012635,0.018395,0.00312,0.001733,0.000375,-0.00192,-0.0001,0.00243,4,0.917938,0.999525,0.999625,0.551371,0.944162,0.811735,0.836375,0.025,0.0,2.18,0.0
119,0.006358,-0.004067,0.00226,0.001951,0.000722,0.00385,0.008992,0.003543,0.001968,0.000682,-0.001599,0.000375,0.001576,3,0.918983,0.999693,0.999318,0.560591,0.946169,0.811964,0.836253,0.025,0.0,2.19,0.0
120,0.000322,-0.003805,0.002114,0.001364,0.00085,0.002318,0.001643,0.003816,0.00212,0.000815,-0.001279,0.000682,0.000682,2,0.917256,0.999867,0.999185,0.55539,0.945842,0.811371,0.836274,0.025,0.0,2.2,0.0
121,-0.025068,-0.003706,0.002059,-0.01815,-0.00295,0.010329,-0.008358,0.003739,0.002077,-0.002862,-0.000986,0.000815,-0.018964,1,0.907271,0.996323,0.997138,0.560341,0.941445,0.799565,0.836526,0.025,0.0,2.21,0.0
122,-0.007052,-0.003692,0.002051,-0.006141,-0.003588,0.01016,0.004152,0.003699,0.002055,-0.003496,-0.001249,-0.002862,-0.003279,11,0.913701,0.999366,0.996504,0.562614,0.944902,0.805584,0.836331,0.025,0.0,2.22,0.0
123,-0.022576,-0.003757,0.002087,-0.01697,-0.006264,0.012959,-0.005784,0.003444,0.001914,-0.006096,-0.001563,-0.003496,-0.013474,10,0.906814,0.997401,0.993904,0.558577,0.941486,0.799171,0.836524,0.025,0.0,2.23,0.0
124,0.021664,-0.003653,0.002029,0.008127,-0.003386,0.002285,0.003647,0.003269,0.001816,-0.003359,-0.002198,-0.006096,0.014223,9,0.915436,0.997263,0.996641,0.548836,0.941707,0.810826,0.836512,0.025,0.0,2.24,0.0
125,-0.002673,-0.003547,0.001971,-0.012804,-0.00527,0.026067,0.007467,0.003241,0.001801,-0.005172,-0.00236,-0.003359,-0.009445,8,0.901742,0.998187,0.994828,0.558377,0.94134,0.792701,0.836531,0.025,0.0,2.25,0.0
126,-0.000174,-0.003215,0.001786,0.001573,-0.003901,0.010149,-0.006588,0.002989,0.001661,-0.00388,-0.002754,-0.005172,0.006745,7,0.913627,0.998708,0.99612,0.556131,0.943364,0.806769,0.83642,0.025,0.0,2.26,0.0
127,-0.009375,-0.003182,0.001768,-0.011532,-0.005427,0.004134,-0.010222,0.002493,0.001385,-0.005342,-0.002912,-0.00388,-0.007652,6,0.912332,0.998538,0.994658,0.55703,0.943537,0.805991,0.836411,0.025,0.0,2.27,0.0
128,0.023605,-0.00292,0.001622,0.01166,-0.00201,0.023991,-0.009625,0.001855,0.001031,-0.002102,-0.003252,-0.005342,0.017002,5,0.902628,0.99676,0.997898,0.550557,0.939729,0.795361,0.836613,0.025,0.0,2.28,0.0
129,-0.003719,-0.002678,0.001488,0.000265,-0.001555,0.007304,0.014758,0.001704,0.000947,-0.001652,-0.003091,-0.002102,0.002368,4,0.919185,0.99955,0.998348,0.560217,0.945566,0.81192,0.836291,0.025,0.0,2.29,0.0
130,-0.001498,-0.002384,0.001325,0.001114,-0.001021,0.006023,-0.004278,0.00147,0.000817,-0.001128,-0.00289,-0.001652,0.002767,3,0.916492,0.999475,0.998872,0.555911,0.945211,0.810191,0.836312,0.025,0.0,2.3,0.0
131,0.006108,-0.002079,0.001155,0.00548,0.000279,0.002006,0.012024,0.001546,0.000859,0.000122,-0.002643,-0.001128,0.006608,2,0.912459,0.99875,0.999878,0.559398,0.945407,0.805924,0.8363,0.025,0.0,2.31,0.0
132,0.020629,-0.001702,0.000946,0.021417,0.004507,0.008415,0.025502,0.002142,0.00119,0.004139,-0.002256,0.000122,0.021295,1,0.901164,0.995983,0.995861,0.554466,0.940315,0.794818,0.836584,0.025,0.0,2.32,0.0
133,0.015749,-0.001309,0.000727,0.01132,0.005869,0.014229,-0.001427,0.002486,0.001381,0.00549,-0.001361,0.004139,0.007181,11,0.909078,0.998649,0.99451,0.552409,0.942213,0.802453,0.836484,0.025,0.0,2.33,0.0
134,0.013837,-0.000881,0.000489,0.012523,0.0072,0.015892,-0.002392,0.002628,0.00146,0.006809,-0.000402,0.00549,0.007034,10,0.908046,0.99868,0.993191,0.557495,0.942438,0.800253,0.836472,0.025,0.0,2.34,0.0
135,-0.000189,-0.000553,0.000307,0.003164,0.006393,0.004528,0.007311,0.002824,0.001569,0.006127,0.000608,0.006809,-0.003645,9,0.91853,0.999318,0.993873,0.554593,0.943967,0.812518,0.836386,0.025,0.0,2.35,0.0
136,0.015964,-0.000147,8.2e-05,0.012681,0.007651,0.012109,0.001829,0.002935,0.00163,0.007351,0.001381,0.006127,0.006554,8,0.909672,0.998776,0.992649,0.551469,0.942057,0.803402,0.836493,0.025,0.0,2.36,0.0
137,0.028627,0.000612,0.00034,0.02332,0.010785,0.03736,-0.014989,0.002599,0.001444,0.010324,0.002216,0.007351,0.015969,7,0.89623,0.997026,0.989676,0.561786,0.938433,0.785254,0.836676,0.025,0.0,2.37,0.0
138,0.012523,0.001428,0.000793,0.007576,0.010143,0.004079,0.010762,0.002556,0.00142,0.009814,0.003352,0.010324,-0.002748,6,0.918469,0.99949,0.990186,0.552411,0.943139,0.81296,0.836433,0.025,0.0,2.38,0.0
139,0.009642,0.002387,0.001326,0.006931,0.0095,0.012545,0.017457,0.002867,0.001593,0.00928,0.004256,0.009814,-0.002883,5,0.916124,0.999466,0.99072,0.55244,0.94242,0.809688,0.836473,0.025,0.0,2.39,0.0
140,-0.012778,0.002972,0.001651,-0.000976,0.007405,0.002621,-0.00017,0.003014,0.001675,0.007385,0.00496,0.00928,-0.010256,4,0.916443,0.998105,0.992615,0.557192,0.942721,0.810204,0.836457,0.025,0.0,2.4,0.0
141,0.011829,0.003596,0.001998,0.015144,0.008953,0.017642,-0.001108,0.003031,0.001684,0.008815,0.005299,0.007385,0.007759,3,0.906386,0.99857,0.991185,0.557394,0.941591,0.798472,0.836518,0.025,0.0,2.41,0.0
142,-0.003031,0.004124,0.002291,-0.002505,0.006661,0.002119,-0.01008,0.002729,0.001516,0.006734,0.005791,0.008815,-0.011319,2,0.915875,0.997919,0.993266,0.553102,0.942165,0.810516,0.836487,0.025,0.0,2.42,0.0
143,-0.000795,0.004653,0.002585,-0.001206,0.005088,0.006343,0.001363,0.002474,0.001374,0.005278,0.005923,0.006734,-0.00794,1,0.914203,0.998544,0.994722,0.555333,0.943053,0.807984,0.836438,0.025,0.0,2.43,0.0
144,-0.009718,0.004869,0.002705,-0.004125,0.003245,0.010759,0.006205,0.002375,0.00132,0.003559,0.005833,0.005278,-0.009403,11,0.912896,0.99828,0.996441,0.550759,0.942161,0.807071,0.836487,0.025,0.0,2.44,0.0
145,0.026813,0.005287,0.002937,0.01123,0.004842,0.013805,-0.00946,0.002047,0.001137,0.004958,0.005515,0.003559,0.007671,10,0.913137,0.998601,0.995042,0.55869,0.942903,0.8055,0.836446,0.025,0.0,2.45,0.0
146,0.004536,0.005701,0.003167,0.005598,0.004993,0.00717,0.004886,0.001873,0.00104,0.005074,0.005437,0.004958,0.00064,9,0.91246,0.999884,0.994926,0.561738,0.945293,0.804995,0.836307,0.025,0.0,2.46,0.0
147,-0.028608,0.005804,0.003225,-0.019777,3.9e-05,0.020247,1.6e-05,0.001713,0.000952,0.000565,0.005386,0.005074,-0.024851,8,0.901977,0.995491,0.999435,0.551773,0.938853,0.794979,0.836656,0.025,0.0,2.47,0.0
148,-0.031657,0.005504,0.003058,-0.009168,-0.001802,0.017621,0.01671,0.001935,0.001075,-0.001196,0.004711,0.000565,-0.009733,7,0.912386,0.998239,0.998804,0.554297,0.942395,0.805177,0.836474,0.025,0.0,2.48,0.0
149,0.007234,0.005175,0.002875,0.003472,-0.000747,0.002734,-0.003084,0.001976,0.001098,-0.000353,0.003884,-0.001196,0.004668,6,0.918926,0.999158,0.999647,0.559919,0.945646,0.812274,0.836286,0.025,0.0,2.49,0.0
150,-0.002865,0.00476,0.002645,-6.9e-05,-0.000612,0.000847,-0.00072,0.001953,0.001085,-0.000302,0.003291,-0.000353,0.000285,5,0.919195,0.999949,0.999698,0.558858,0.946622,0.812943,0.836225,0.025,0.0,2.5,0.0
151,-0.003228,0.004373,0.002429,0.009394,0.00139,0.01061,0.01191,0.002176,0.001209,0.001438,0.002788,-0.000302,0.009696,4,0.905532,0.998259,0.998562,0.562757,0.944032,0.797442,0.836382,0.025,0.0,2.51,0.0
152,0.003274,0.003936,0.002187,0.006773,0.002466,0.002001,0.006173,0.002439,0.001355,0.002393,0.002599,0.001438,0.005334,3,0.915495,0.999045,0.997607,0.555852,0.944685,0.809637,0.836344,0.025,0.0,2.52,0.0
153,-0.002913,0.003316,0.001842,0.000671,0.002107,0.003509,0.004102,0.002653,0.001474,0.002086,0.00257,0.002393,-0.001722,2,0.918532,0.999693,0.997914,0.552632,0.944987,0.81309,0.836326,0.025,0.0,2.53,0.0
154,0.020568,0.00283,0.001572,0.01201,0.004088,0.003218,0.00797,0.002936,0.001631,0.003853,0.002502,0.002086,0.009924,1,0.913629,0.998233,0.996147,0.565156,0.94446,0.805811,0.836357,0.025,0.0,2.54,0.0
155,0.020105,0.002481,0.001379,0.0108,0.00543,0.004162,0.006044,0.003201,0.001778,0.005086,0.002691,0.003853,0.006948,11,0.914374,0.998766,0.994914,0.556096,0.943645,0.808149,0.836404,0.025,0.0,2.55,0.0
156,0.01105,0.002353,0.001307,0.006459,0.005636,0.004564,-0.000629,0.003282,0.001823,0.005329,0.003027,0.005086,0.001372,10,0.917241,0.999757,0.994671,0.556111,0.944711,0.810961,0.836342,0.025,0.0,2.56,0.0
157,0.014851,0.002263,0.001257,0.00746,0.006001,0.013221,-0.010619,0.00303,0.001683,0.005706,0.003349,0.005329,0.00213,9,0.9142,0.999624,0.994294,0.562107,0.944429,0.80584,0.836359,0.025,0.0,2.57,0.0
158,-0.011505,0.00212,0.001178,0.000439,0.004888,0.005407,0.006716,0.002938,0.001632,0.004778,0.003679,0.005706,-0.005267,8,0.917903,0.999072,0.995222,0.556664,0.944037,0.811438,0.836382,0.025,0.0,2.58,0.0
159,-0.003859,0.001971,0.001095,0.0077,0.005451,0.008518,0.003963,0.00289,0.001605,0.005291,0.003833,0.004778,0.002922,7,0.911414,0.999487,0.994709,0.548664,0.943179,0.806125,0.836431,0.025,0.0,2.59,0.0
160,0.024196,0.002095,0.001164,0.0174,0.007841,0.014902,0.003655,0.002873,0.001596,0.007412,0.004037,0.005291,0.012109,6,0.906324,0.997879,0.992588,0.554938,0.941021,0.799145,0.836548,0.025,0.0,2.6,0.0
161,0.008383,0.002065,0.001147,0.00714,0.0077,0.011396,-0.006988,0.002657,0.001476,0.007365,0.00451,0.007412,-0.000273,5,0.9144,0.999952,0.992635,0.554566,0.943744,0.807688,0.836399,0.025,0.0,2.61,0.0
162,0.017564,0.002137,0.001187,0.004909,0.007142,0.013549,-0.014231,0.00211,0.001172,0.006937,0.004909,0.007365,-0.002456,4,0.916478,0.999572,0.993063,0.564483,0.944401,0.807678,0.836361,0.025,0.0,2.62,0.0
163,-0.005243,0.002375,0.001319,0.002858,0.006285,0.006873,-0.003729,0.001567,0.00087,0.006228,0.005193,0.006937,-0.004079,3,0.916782,0.999291,0.993772,0.552405,0.943381,0.811048,0.83642,0.025,0.0,2.63,0.0
164,0.007633,0.002879,0.0016,0.00296,0.00562,0.004104,-0.004873,0.001031,0.000573,0.005662,0.005338,0.006228,-0.003269,2,0.919221,0.999434,0.994338,0.557446,0.944524,0.812878,0.836353,0.025,0.0,2.64,0.0
165,0.014273,0.003376,0.001875,0.017813,0.008059,0.011829,0.011009,0.000872,0.000484,0.007762,0.005383,0.005662,0.012152,1,0.905293,0.9979,0.992238,0.561451,0.942037,0.797361,0.836494,0.025,0.0,2.65,0.0
166,0.012195,0.003926,0.002181,0.016455,0.009738,0.003769,0.015323,0.001097,0.000609,0.00926,0.005716,0.007762,0.008693,11,0.910563,0.998502,0.99074,0.562593,0.943267,0.803304,0.836426,0.025,0.0,2.66,0.0
167,-0.007416,0.004378,0.002432,-0.001921,0.007406,0.00273,-0.002348,0.00118,0.000656,0.007338,0.006212,0.00926,-0.011181,10,0.915107,0.998079,0.992662,0.551048,0.941851,0.810164,0.836504,0.025,0.0,2.67,0.0
168,-0.003823,0.004723,0.002624,0.001241,0.006173,0.005717,0.001678,0.001247,0.000693,0.006294,0.00637,0.007338,-0.006097,9,0.915042,0.998955,0.993706,0.558441,0.943716,0.808371,0.8364,0.025,0.0,2.68,0.0
169,-0.010607,0.004969,0.002761,-0.007841,0.00337,0.019857,0.00997,0.001503,0.000835,0.003878,0.006359,0.006294,-0.014134,8,0.906798,0.997585,0.996122,0.556671,0.941077,0.7989,0.836545,0.025,0.0,2.69,0.0
170,-0.030897,0.0048,0.002667,-0.012519,0.000192,0.012667,0.002443,0.001706,0.000948,0.001084,0.006012,0.003878,-0.016397,7,0.909942,0.997206,0.998916,0.560744,0.942337,0.802046,0.836478,0.025,0.0,2.7,0.0
171,0.015626,0.004617,0.002565,0.004402,0.001034,0.004214,0.005325,0.001937,0.001076,0.001648,0.005322,0.001084,0.003318,6,0.91891,0.999436,0.998352,0.560052,0.945567,0.812057,0.836291,0.025,0.0,2.71,0.0
172,0.002656,0.004393,0.002441,-0.00165,0.000498,0.0073,0.002837,0.002108,0.001171,0.001089,0.004808,0.001648,-0.003298,5,0.914584,0.999441,0.998911,0.556059,0.944933,0.808135,0.836329,0.025,0.0,2.72,0.0
173,0.013005,0.004182,0.002324,0.013312,0.00306,0.011359,0.004688,0.002295,0.001275,0.003154,0.004287,0.001089,0.012222,4,0.908428,0.997935,0.996846,0.559292,0.942702,0.800902,0.836458,0.025,0.0,2.73,0.0
174,0.012839,0.004179,0.002322,0.005189,0.003486,0.004735,-0.003738,0.002297,0.001276,0.003497,0.004129,0.003154,0.002034,3,0.918563,0.999657,0.996503,0.564569,0.945938,0.810762,0.836268,0.025,0.0,2.74,0.0
175,-0.024815,0.00402,0.002233,-0.017138,-0.000639,0.009903,-0.011671,0.001971,0.001095,3e-05,0.00404,0.003497,-0.020635,2,0.905631,0.996534,0.99997,0.556779,0.941496,0.798756,0.836523,0.025,0.0,2.75,0.0
176,0.016855,0.003824,0.002124,0.012263,0.001942,0.015114,0.002925,0.001754,0.000974,0.00208,0.003479,3e-05,0.012233,1,0.905681,0.997951,0.99792,0.555885,0.942217,0.798409,0.836484,0.025,0.0,2.76,0.0
177,0.008539,0.003653,0.002029,0.000932,0.00174,0.006275,-0.013956,0.001238,0.000688,0.001888,0.003283,0.00208,-0.001148,11,0.918536,0.999808,0.998112,0.557208,0.945494,0.812009,0.836295,0.025,0.0,2.77,0.0
178,0.023244,0.003545,0.00197,0.014039,0.0042,0.001078,0.015486,0.001182,0.000657,0.003912,0.003088,0.001888,0.012151,10,0.912255,0.997976,0.996088,0.559273,0.943554,0.805908,0.83641,0.025,0.0,2.78,0.0
179,0.020308,0.003642,0.002023,0.01311,0.005982,0.004343,0.019185,0.001544,0.000858,0.005439,0.003203,0.003912,0.009198,9,0.915414,0.998472,0.994561,0.557371,0.943295,0.809051,0.836424,0.025,0.0,2.79,0.0
180,-0.008496,0.003606,0.002003,-0.003957,0.003994,0.003051,-0.004134,0.001679,0.000933,0.003883,0.003516,0.005439,-0.009396,8,0.91443,0.998444,0.996117,0.56033,0.94405,0.807638,0.836381,0.025,0.0,2.8,0.0
181,0.008689,0.003533,0.001963,0.007333,0.004662,0.004527,0.012634,0.002038,0.001132,0.004453,0.003567,0.003883,0.003449,7,0.918496,0.99943,0.995547,0.554242,0.944264,0.812677,0.836369,0.025,0.0,2.81,0.0
182,0.032892,0.003623,0.002013,0.020803,0.00789,0.022972,-0.004763,0.002137,0.001187,0.007144,0.003691,0.004453,0.01635,6,0.903351,0.997308,0.992856,0.544906,0.938295,0.797273,0.836682,0.025,0.0,2.82,0.0
183,0.001321,0.003768,0.002094,-0.002049,0.005902,0.004776,-0.009648,0.00194,0.001078,0.005635,0.004175,0.007144,-0.009193,5,0.918326,0.998491,0.994365,0.559259,0.943427,0.811539,0.836417,0.025,0.0,2.83,0.0
184,0.003453,0.003951,0.002195,-0.000903,0.004541,0.004349,-0.012602,0.001467,0.000815,0.004565,0.004379,0.005635,-0.006538,4,0.916916,0.99893,0.995435,0.559774,0.944303,0.810108,0.836366,0.025,0.0,2.84,0.0
185,-0.002893,0.004169,0.002316,-0.000937,0.003445,0.003063,-0.009135,0.000894,0.000497,0.003667,0.004405,0.004565,-0.005502,3,0.917776,0.999102,0.996333,0.552606,0.943972,0.81251,0.836386,0.025,0.0,2.85,0.0
186,-0.003232,0.004569,0.002538,-0.00083,0.00259,0.006478,0.006021,0.000613,0.00034,0.002935,0.004302,0.003667,-0.004497,2,0.916887,0.999268,0.997065,0.549937,0.943699,0.811779,0.836401,0.025,0.0,2.86,0.0
187,0.008117,0.004864,0.002702,0.005961,0.003264,0.006941,-0.008463,0.000209,0.000116,0.003426,0.004111,0.002935,0.003026,1,0.918307,0.999509,0.996574,0.560721,0.945152,0.81113,0.836316,0.025,0.0,2.87,0.0
188,0.011965,0.005194,0.002886,0.010909,0.004793,0.007401,0.005087,3.3e-05,1.8e-05,0.004637,0.004015,0.003426,0.007483,11,0.911645,0.998789,0.995363,0.564891,0.944452,0.803644,0.836358,0.025,0.0,2.88,0.0
189,0.015788,0.005505,0.003058,0.013719,0.006578,0.008688,0.00605,3.1e-05,1.7e-05,0.006102,0.004102,0.004637,0.009082,10,0.910681,0.998535,0.993898,0.556615,0.942703,0.804119,0.836458,0.025,0.0,2.89,0.0
190,-0.024262,0.0055,0.003056,-0.009632,0.003336,0.018591,0.011255,0.000268,0.000149,0.003571,0.004382,0.006102,-0.015734,9,0.908411,0.99747,0.996429,0.558101,0.941171,0.800465,0.83654,0.025,0.0,2.9,0.0
191,0.00085,0.005689,0.003161,0.001828,0.003035,0.002792,0.00029,0.000442,0.000246,0.003292,0.004268,0.003571,-0.001743,8,0.917152,0.99972,0.996708,0.560936,0.945802,0.810401,0.836276,0.025,0.0,2.91,0.0
192,-0.012656,0.005633,0.00313,-0.005892,0.001249,0.009592,0.003264,0.00063,0.00035,0.001824,0.004132,0.003292,-0.009184,7,0.912774,0.998532,0.998176,0.551854,0.942903,0.806988,0.836446,0.025,0.0,2.92,0.0
193,-0.000134,0.00552,0.003066,0.001083,0.001216,0.000251,0.005106,0.000858,0.000476,0.001706,0.003809,0.001824,-0.000741,6,0.918339,0.999882,0.998294,0.564762,0.947015,0.811112,0.8362,0.025,0.0,2.93,0.0
194,0.01165,0.005332,0.002962,0.011643,0.003301,0.011222,0.005157,0.001117,0.000621,0.003285,0.003514,0.001706,0.009937,5,0.908185,0.998421,0.996715,0.558997,0.943149,0.800828,0.836433,0.025,0.0,2.94,0.0
195,-0.0123,0.004923,0.002735,0.002026,0.003046,0.010392,-0.001563,0.00124,0.000689,0.003085,0.003482,0.003285,-0.001259,4,0.912463,0.999801,0.996915,0.554575,0.944492,0.806019,0.836355,0.025,0.0,2.95,0.0
196,0.010908,0.004709,0.002616,0.009955,0.004428,0.004284,0.004403,0.001398,0.000777,0.00417,0.003427,0.003085,0.006869,3,0.914692,0.998915,0.99583,0.559746,0.944308,0.807922,0.836366,0.025,0.0,2.96,0.0
197,0.007435,0.00451,0.002506,0.002494,0.004041,0.008076,0.005961,0.001612,0.000896,0.003906,0.003531,0.00417,-0.001676,2,0.915046,0.999736,0.996094,0.560341,0.945136,0.807729,0.836317,0.025,0.0,2.97,0.0
198,0.010019,0.004164,0.002313,0.011502,0.005533,0.018136,-0.009441,0.001522,0.000845,0.005098,0.003583,0.003906,0.007596,1,0.909528,0.998808,0.994902,0.556953,0.942401,0.801744,0.836474,0.025,0.0,2.98,0.0
199,0.007072,0.003903,0.002168,0.007396,0.005906,0.004294,0.013543,0.001743,0.000968,0.005458,0.003795,0.005098,0.002298,11,0.917774,0.99964,0.994542,0.551566,0.94399,0.812515,0.836385,0.025,0.0,2.99,0.0
200,-0.038627,0.003357,0.001865,-0.019853,0.000754,0.02733,0.00555,0.001987,0.001104,0.00151,0.004028,0.005458,-0.025311,10,0.898535,0.996052,0.99849,0.557026,0.938795,0.789677,0.836659,0.025,0.0,3.0,0.0
201,-0.016296,0.002777,0.001543,-0.011628,-0.001722,0.008619,-0.004057,0.002044,0.001135,-0.000533,0.003675,0.00151,-0.013137,9,0.910384,0.997957,0.999467,0.564094,0.943994,0.802222,0.836384,0.025,0.0,3.01,0.0
202,-0.012489,0.002196,0.00122,-0.00206,-0.00179,0.008849,-0.005602,0.001897,0.001054,-0.00077,0.003086,-0.000533,-0.001527,8,0.915091,0.999763,0.99923,0.559082,0.945675,0.807848,0.836284,0.025,0.0,3.02,0.0
203,-0.019557,0.001478,0.000821,-0.015172,-0.004466,0.01505,-0.001908,0.001687,0.000937,-0.002996,0.002546,-0.00077,-0.014402,7,0.906428,0.997774,0.997004,0.561714,0.942422,0.797994,0.836473,0.025,0.0,3.03,0.0
204,0.013565,0.000858,0.000477,0.006273,-0.002318,0.000748,0.006942,0.00166,0.000922,-0.001568,0.001771,-0.002996,0.009269,6,0.91576,0.998572,0.998432,0.56279,0.945189,0.808679,0.836314,0.025,0.0,3.04,0.0
205,0.001896,0.000208,0.000116,0.002914,-0.001272,0.010595,0.018715,0.002016,0.00112,-0.000879,0.001303,-0.001568,0.004482,5,0.919739,0.999312,0.999121,0.557389,0.944767,0.812563,0.836339,0.025,0.0,3.05,0.0
206,0.011101,-9.9e-05,5.5e-05,0.006654,0.000313,0.003994,0.003885,0.002322,0.00129,0.000274,0.000998,-0.000879,0.007534,4,0.914832,0.998847,0.999726,0.553659,0.944423,0.809071,0.836359,0.025,0.0,3.06,0.0
207,0.000234,-0.000373,0.000207,0.005121,0.001275,0.005462,0.006192,0.002643,0.001468,0.001014,0.000896,0.000274,0.004847,3,0.912243,0.99926,0.998986,0.555442,0.944865,0.805972,0.836333,0.025,0.0,3.07,0.0
208,-0.02333,-0.000695,0.000386,-0.017378,-0.002456,0.012993,-0.008902,0.002629,0.001461,-0.001784,0.000913,0.001014,-0.018392,2,0.904599,0.997202,0.998216,0.553202,0.941043,0.797935,0.836547,0.025,0.0,3.08,0.0
209,0.019472,-0.000831,0.000462,0.006226,-0.000719,0.007862,-0.005704,0.002443,0.001357,-0.00057,0.000535,-0.001784,0.008011,1,0.915663,0.998785,0.99943,0.55405,0.943937,0.809416,0.836388,0.025,0.0,3.09,0.0
210,0.005707,-0.000995,0.000553,-0.002084,-0.000992,0.002516,-0.008548,0.002056,0.001142,-0.000799,0.00038,-0.00057,-0.001515,11,0.918033,0.999771,0.999201,0.565507,0.94705,0.810223,0.836198,0.025,0.0,3.1,0.0
211,-0.023923,-0.001227,0.000682,-0.01593,-0.00398,0.022256,0.005485,0.001865,0.001036,-0.003079,0.000215,-0.000799,-0.015132,10,0.903747,0.99772,0.996921,0.552425,0.940512,0.796269,0.836574,0.025,0.0,3.11,0.0
212,0.003324,-0.001487,0.000826,0.005135,-0.002157,0.011061,-0.003125,0.001611,0.000895,-0.001845,-0.000246,-0.003079,0.008214,9,0.911421,0.998766,0.998155,0.560548,0.944133,0.803652,0.836376,0.025,0.0,3.12,0.0
213,0.000945,-0.001766,0.000981,-0.005638,-0.002853,0.008289,-0.020451,0.000923,0.000513,-0.002413,-0.00047,-0.001845,-0.003793,8,0.917935,0.999432,0.997587,0.554491,0.944434,0.811668,0.836359,0.025,0.0,3.13,0.0
214,-0.021636,-0.002248,0.001249,-0.016754,-0.005633,0.020853,0.004053,0.000487,0.000271,-0.004554,-0.000742,-0.002413,-0.014341,7,0.904653,0.997859,0.995446,0.561657,0.941617,0.795679,0.836517,0.025,0.0,3.14,0.0
215,0.013898,-0.002621,0.001456,0.015907,-0.001325,0.011616,0.011641,0.000425,0.000236,-0.001509,-0.001275,-0.004554,0.020461,6,0.903793,0.996955,0.998491,0.559177,0.941565,0.796321,0.836519,0.025,0.0,3.15,0.0
216,-0.028837,-0.002876,0.001598,-0.016042,-0.004269,0.018073,0.00344,0.000446,0.000248,-0.003665,-0.001308,-0.001509,-0.014533,5,0.906407,0.997844,0.996335,0.55832,0.941599,0.798393,0.836518,0.025,0.0,3.16,0.0
217,-0.018734,-0.003119,0.001733,-0.020039,-0.007423,0.020482,-0.00346,0.000367,0.000204,-0.006086,-0.001638,-0.003665,-0.016374,4,0.901443,0.997579,0.993914,0.557414,0.940396,0.793348,0.83658,0.025,0.0,3.17,0.0
218,0.016107,-0.003118,0.001732,0.00536,-0.004866,0.004945,0.001931,0.000341,0.000189,-0.004399,-0.002261,-0.006086,0.011445,3,0.913881,0.998313,0.995601,0.565845,0.94414,0.805894,0.836376,0.025,0.0,3.18,0.0
219,-0.011124,-0.003053,0.001696,-0.010398,-0.005973,0.009786,-0.001203,0.000289,0.000161,-0.00528,-0.00256,-0.004399,-0.005999,2,0.911673,0.999119,0.99472,0.562999,0.944263,0.803696,0.836369,0.025,0.0,3.19,0.0
220,0.014854,-0.002987,0.00166,0.009669,-0.002844,0.004329,0.018862,0.000668,0.000371,-0.003092,-0.002941,-0.00528,0.014949,1,0.914112,0.997811,0.996908,0.563728,0.943517,0.806573,0.836412,0.025,0.0,3.2,0.0
